# k_1_per_A S_k
1.000000000000000056e-01 3.134136014817364702e-01
1.397993311036789255e-01 3.018479855208363594e-01
1.795986622073578731e-01 2.860436127548223739e-01
2.193979933110368208e-01 2.658012833436070865e-01
2.591973244147157684e-01 2.410295121334673496e-01
2.989966555183947161e-01 2.118206535733248019e-01
3.387959866220736083e-01 1.785175151110179881e-01
3.785953177257525004e-01 1.417613239762841593e-01
4.183946488294314481e-01 1.025133948596526068e-01
4.581939799331103957e-01 6.204515668718302290e-02
4.979933110367893434e-01 2.189413729157874133e-02
5.377926421404682911e-01 -1.621318510078095798e-02
5.775919732441472387e-01 -5.046737527416977898e-02
6.173913043478260754e-01 -7.910345640530680456e-02
6.571906354515050230e-01 -1.005397346876497622e-01
6.969899665551839707e-01 -1.135162346305613745e-01
7.367892976588629184e-01 -1.172201591695591905e-01
7.765886287625418660e-01 -1.113861112910101703e-01
8.163879598662208137e-01 -9.636026268738473455e-02
8.561872909698997614e-01 -7.312014768591601488e-02
8.959866220735787090e-01 -4.324512091065280117e-02
9.357859531772575457e-01 -8.836487080223998092e-03
9.755852842809364933e-01 2.760942816362876862e-02
1.015384615384615552e+00 6.336780148852483308e-02
1.055183946488294389e+00 9.568019447708708825e-02
1.094983277591973447e+00 1.219635555115567982e-01
1.134782608695652284e+00 1.400171452906439074e-01
1.174581939799331343e+00 1.482104921288504018e-01
1.214381270903010179e+00 1.456361523939212477e-01
1.254180602006689238e+00 1.322130887984257486e-01
1.293979933110368075e+00 1.087297730186744804e-01
1.333779264214047133e+00 7.682045091632871969e-02
1.373578595317725970e+00 3.887306824014302720e-02
1.413377926421404807e+00 -2.127237586025731986e-03
1.453177257525083865e+00 -4.280983866073073685e-02
1.492976588628762702e+00 -7.967143584138369761e-02
1.532775919732441761e+00 -1.093519917093583871e-01
1.572575250836120597e+00 -1.289130933895703546e-01
1.612374581939799656e+00 -1.360968897158443269e-01
1.652173913043478493e+00 -1.295442320141195758e-01
1.691973244147157551e+00 -1.089528132486161649e-01
1.731772575250836388e+00 -7.515984128060715364e-02
1.771571906354515225e+00 -3.013886860338765850e-02
1.811371237458194283e+00 2.309350715412694655e-02
1.851170568561873120e+00 8.065868792502028928e-02
1.890969899665552179e+00 1.380757179382725575e-01
1.930769230769231015e+00 1.905840268497950296e-01
1.970568561872910074e+00 2.335083279016356705e-01
2.010367892976588688e+00 2.626406176894725553e-01
2.050167224080267747e+00 2.746118056020629972e-01
2.089966555183946806e+00 2.672250066988296480e-01
2.129765886287625865e+00 2.397240611531282761e-01
2.169565217391304479e+00 1.929743501603844447e-01
2.209364548494983538e+00 1.295382705523601130e-01
2.249163879598662596e+00 5.363448162171058353e-02
2.288963210702341655e+00 -2.902219278839313077e-02
