# k_1_per_A S_k
1.000000000000000056e-01 -1.003986576621660465e+00
1.397993311036789255e-01 -9.017620207728118675e-01
1.795986622073578731e-01 -7.748558803985976517e-01
2.193979933110368208e-01 -6.303591253917377735e-01
2.591973244147157684e-01 -4.761905758596847171e-01
2.989966555183947161e-01 -3.205745860430491145e-01
3.387959866220736083e-01 -1.715062723346643114e-01
3.785953177257525004e-01 -3.624228436813270449e-02
4.183946488294314481e-01 7.914713560868691378e-02
4.581939799331103957e-01 1.701339558727656964e-01
4.979933110367893434e-01 2.339723206842356795e-01
5.377926421404682911e-01 2.698078203871403513e-01
5.775919732441472387e-01 2.786510589517416925e-01
6.173913043478260754e-01 2.632206123710785217e-01
6.571906354515050230e-01 2.276700511276289474e-01
6.969899665551839707e-01 1.772220347055339928e-01
7.367892976588629184e-01 1.177389541583881982e-01
7.765886287625418660e-01 5.526372838953130806e-02
8.163879598662208137e-01 -4.434135164166796983e-03
8.561872909698997614e-01 -5.627330446171185940e-02
8.959866220735787090e-01 -9.620607452907248280e-02
9.357859531772575457e-01 -1.214703898638400670e-01
9.755852842809364933e-01 -1.307320868131738312e-01
1.015384615384615552e+00 -1.241098884759634924e-01
1.055183946488294389e+00 -1.030849763880767878e-01
1.094983277591973447e+00 -7.030593172942678493e-02
1.134782608695652284e+00 -2.930778713025516957e-02
1.174581939799331343e+00 1.582974946038251396e-02
1.214381270903010179e+00 6.085561681859485983e-02
1.254180602006689238e+00 1.017211659099486187e-01
1.293979933110368075e+00 1.349239528321231063e-01
1.333779264214047133e+00 1.577942441759684344e-01
1.373578595317725970e+00 1.687021522585118172e-01
1.413377926421404807e+00 1.671702336402559608e-01
1.453177257525083865e+00 1.538844074507808024e-01
1.492976588628762702e+00 1.306045230543328994e-01
1.532775919732441761e+00 9.998414433932811818e-02
1.572575250836120597e+00 6.531646209527808278e-02
1.612374581939799656e+00 3.022911709368703015e-02
1.652173913043478493e+00 -1.645340747497003875e-03
1.691973244147157551e+00 -2.699491373111806425e-02
1.731772575250836388e+00 -4.312171710180079387e-02
1.771571906354515225e+00 -4.817870757621101063e-02
1.811371237458194283e+00 -4.132955186881459575e-02
1.851170568561873120e+00 -2.281811330320926423e-02
1.890969899665552179e+00 6.058393533928008168e-03
1.930769230769231015e+00 4.307050898838460373e-02
1.970568561872910074e+00 8.526200124370475475e-02
2.010367892976588688e+00 1.292228133419672798e-01
2.050167224080267747e+00 1.714069738877225246e-01
2.089966555183946806e+00 2.084691660124030621e-01
2.129765886287625865e+00 2.375919715208488769e-01
2.169565217391304479e+00 2.567763716547799557e-01
2.209364548494983538e+00 2.650708394833858339e-01
2.249163879598662596e+00 2.627190763475694135e-01
2.288963210702341655e+00 2.512127480191127527e-01
2.328762541806020270e+00 2.332429655762739973e-01
2.368561872909699328e+00 2.125521503543431612e-01
2.408361204013378387e+00 1.936957054652761467e-01
2.448160535117057002e+00 1.817299853368836704e-01
2.487959866220736060e+00 1.818488666218063265e-01
2.527759197324415119e+00 1.989953373951121041e-01
2.567558528428094178e+00 2.374766301905444355e-01
2.607357859531772792e+00 3.006113783240343951e-01
2.647157190635451851e+00 3.904350907868825438e-01
2.686956521739130910e+00 5.074860984892862747e-01
2.726755852842809524e+00 6.506883506058509514e-01
2.766555183946488583e+00 8.173404809923601189e-01
2.806354515050167642e+00 1.003212951902209715e+00
2.846153846153846700e+00 1.202747388520391869e+00
2.885953177257525315e+00 1.409345013981039507e+00
2.925752508361204374e+00 1.615724905820510315e+00
2.965551839464883432e+00 1.814328061891987698e+00
3.005351170568562047e+00 1.997740310827500476e+00
3.045150501672241106e+00 2.159106114669370413e+00
3.084949832775920164e+00 2.292506324924469929e+00
3.124749163879599223e+00 2.393275854313687390e+00
3.164548494983277838e+00 2.458241763809453140e+00
3.204347826086956896e+00 2.485868071872268992e+00
3.244147157190635955e+00 2.476300219004652359e+00
3.283946488294315014e+00 2.431309066039382127e+00
3.323745819397993628e+00 2.354141059355623344e+00
3.363545150501672687e+00 2.249287279610091339e+00
3.403344481605351746e+00 2.122189085753812154e+00
3.443143812709030360e+00 1.978901649654826178e+00
3.482943143812709419e+00 1.825738639900416960e+00
3.522742474916388478e+00 1.668921574339162994e+00
3.562541806020067536e+00 1.514255966240823703e+00
3.602341137123746151e+00 1.366853505753825582e+00
3.642140468227425210e+00 1.230915417374792042e+00
3.681939799331104268e+00 1.109587165462902814e+00
3.721739130434782883e+00 1.004889243289647460e+00
3.761538461538461942e+00 9.177232941480744088e-01
3.801337792642141000e+00 8.479476783200922130e-01
3.841137123745820059e+00 7.945121751581816216e-01
3.880936454849498674e+00 7.556380830914234403e-01
3.920735785953177732e+00 7.290277510360619884e-01
3.960535117056856791e+00 7.120866414178546044e-01
4.000334448160534961e+00 7.021413837107268741e-01
4.040133779264214020e+00 6.966388261489973033e-01
4.079933110367893079e+00 6.933136449325341122e-01
4.119732441471572137e+00 6.903153711310381357e-01
4.159531772575251196e+00 6.862894484320440913e-01
4.199331103678930255e+00 6.804108245979466618e-01
4.239130434782608425e+00 6.723722982475591747e-01
4.278929765886287484e+00 6.623331139035736337e-01
4.318729096989966543e+00 6.508358971273402460e-01
4.358528428093645601e+00 6.387017894456030742e-01
4.398327759197324660e+00 6.269144965480089038e-01
4.438127090301003719e+00 6.165038976857442066e-01
4.477926421404682777e+00 6.084389480740255429e-01
4.517725752508360948e+00 6.035379723768888871e-01
4.557525083612040007e+00 6.024022788266409911e-01
4.597324414715719065e+00 6.053765350797176703e-01
4.637123745819398124e+00 6.125367660752288890e-01
4.676923076923077183e+00 6.237043817129080958e-01
4.716722408026756241e+00 6.384825142651520125e-01
4.756521739130435300e+00 6.563092987844492132e-01
4.796321070234113471e+00 6.765216708248419364e-01
4.836120401337792529e+00 6.984228347771275214e-01
4.875919732441471588e+00 7.213467660086347877e-01
4.915719063545150647e+00 7.447138904456329644e-01
4.955518394648829705e+00 7.680733307254468123e-01
4.995317725752508764e+00 7.911286794711330783e-01
5.035117056856187823e+00 8.137459987185070576e-01
5.074916387959865993e+00 8.359444861539885308e-01
