# r_A g_r
7.029000000000000803e+00 9.637897863957461952e-01
7.068600000000000882e+00 9.557702438721611404e-01
7.108200000000000962e+00 9.478604569885603626e-01
7.147800000000000153e+00 9.452814266478176686e-01
7.187400000000000233e+00 9.434105576834832529e-01
7.227000000000000313e+00 9.348783771849586977e-01
7.266600000000000392e+00 9.321322357749145526e-01
7.306200000000000472e+00 9.384902816634707046e-01
7.345800000000000551e+00 9.401403106081597238e-01
7.385400000000000631e+00 9.393747486084442766e-01
7.425000000000000711e+00 9.398691045178807491e-01
7.464600000000000790e+00 9.402844723933239113e-01
7.504200000000000870e+00 9.493498022687110183e-01
7.543800000000000949e+00 9.530858438001132971e-01
7.583400000000001029e+00 9.582845524650743796e-01
7.623000000000001108e+00 9.624161298244707785e-01
7.662600000000000300e+00 9.700873693846006063e-01
7.702200000000000379e+00 9.745147508311681195e-01
7.741800000000000459e+00 9.829769611987820843e-01
7.781400000000000539e+00 9.900862687786844418e-01
7.821000000000000618e+00 9.965381969703586140e-01
7.860600000000000698e+00 9.997404213853496868e-01
7.900200000000000777e+00 1.011079411153219754e+00
