# k_1_per_A S_k
1.000000000000000056e-01 8.172960946173544183e-01
1.397993311036789255e-01 7.535039061558602702e-01
1.795986622073578731e-01 6.728970649463671405e-01
2.193979933110368208e-01 5.789294870824739370e-01
2.591973244147157684e-01 4.755941892434299989e-01
2.989966555183947161e-01 3.672320253513549071e-01
3.387959866220736083e-01 2.583235479786240019e-01
3.785953177257525004e-01 1.532740411878449338e-01
4.183946488294314481e-01 5.620223351655218025e-02
4.581939799331103957e-01 -2.925682161089260269e-02
4.979933110367893434e-01 -1.001247315784319358e-01
5.377926421404682911e-01 -1.542196651219829295e-01
5.775919732441472387e-01 -1.902556985057723971e-01
6.173913043478260754e-01 -2.078960360899122506e-01
6.571906354515050230e-01 -2.077567739801051694e-01
6.969899665551839707e-01 -1.913603618240891091e-01
7.367892976588629184e-01 -1.610405364653328952e-01
7.765886287625418660e-01 -1.198031235426690877e-01
8.163879598662208137e-01 -7.114959191795100502e-02
8.561872909698997614e-01 -1.887246165006550846e-02
8.959866220735787090e-01 3.316652476228609814e-02
9.357859531772575457e-01 8.126327636179031533e-02
9.755852842809364933e-01 1.220904258037803780e-01
1.015384615384615552e+00 1.528957929983565389e-01
1.055183946488294389e+00 1.716682055642969607e-01
1.094983277591973447e+00 1.772601392402342046e-01
1.134782608695652284e+00 1.694588178636254883e-01
1.174581939799331343e+00 1.490001771080780024e-01
1.214381270903010179e+00 1.175233179015671148e-01
1.254180602006689238e+00 7.746658788390892170e-02
1.293979933110368075e+00 3.191003808552805854e-02
1.333779264214047133e+00 -1.562750504286714026e-02
1.373578595317725970e+00 -6.142535348880051593e-02
1.413377926421404807e+00 -1.018178459482133036e-01
1.453177257525083865e+00 -1.334553234564566093e-01
1.492976588628762702e+00 -1.535523245170984374e-01
1.532775919732441761e+00 -1.601061577625171317e-01
1.572575250836120597e+00 -1.520700989993237773e-01
1.612374581939799656e+00 -1.294676044479230459e-01
1.652173913043478493e+00 -9.343705949426617252e-02
1.691973244147157551e+00 -4.620055210629625542e-02
1.731772575250836388e+00 9.045230237482826396e-03
1.771571906354515225e+00 6.831288772347943183e-02
1.811371237458194283e+00 1.270748065608207078e-01
1.851170568561873120e+00 1.805672494517169824e-01
1.890969899665552179e+00 2.241307342639139444e-01
1.930769230769231015e+00 2.535659851451312896e-01
1.970568561872910074e+00 2.654824766365311284e-01
2.010367892976588688e+00 2.576156940561881159e-01
2.050167224080267747e+00 2.290898456318227749e-01
2.089966555183946806e+00 1.806049369710639452e-01
2.129765886287625865e+00 1.145308105084514860e-01
2.169565217391304479e+00 3.489581247853801305e-02
2.209364548494983538e+00 -5.273607159806692479e-02
2.249163879598662596e+00 -1.414988147102087535e-01
2.288963210702341655e+00 -2.235605587197364574e-01
2.328762541806020270e+00 -2.905470931257745359e-01
2.368561872909699328e+00 -3.340306208353172046e-01
2.408361204013378387e+00 -3.460562569428518032e-01
2.448160535117057002e+00 -3.196746349110430874e-01
2.487959866220736060e+00 -2.494467855677982016e-01
2.527759197324415119e+00 -1.318873651200640484e-01
2.567558528428094178e+00 3.418553300372584314e-02
2.607357859531772792e+00 2.474213593974609049e-01
2.647157190635451851e+00 5.038498143950436159e-01
2.686956521739130910e+00 7.969480311335193079e-01
2.726755852842809524e+00 1.117865540093037735e+00
2.766555183946488583e+00 1.455800177406090912e+00
2.806354515050167642e+00 1.798507921863395254e+00
2.846153846153846700e+00 2.132920128795225523e+00
2.885953177257525315e+00 2.445833460283828309e+00
2.925752508361204374e+00 2.724631619541786787e+00
2.965551839464883432e+00 2.957994305144573399e+00
3.005351170568562047e+00 3.136547980331252372e+00
3.045150501672241106e+00 3.253415290797162740e+00
3.084949832775920164e+00 3.304625239716439733e+00
3.124749163879599223e+00 3.289354301645280199e+00
3.164548494983277838e+00 3.209979076330142345e+00
3.204347826086956896e+00 3.071933208867419829e+00
3.244147157190635955e+00 2.883374342115140099e+00
3.283946488294315014e+00 2.654679928099735520e+00
3.323745819397993628e+00 2.397802875272111223e+00
3.363545150501672687e+00 2.125528343454009317e+00
3.403344481605351746e+00 1.850680709945699220e+00
3.443143812709030360e+00 1.585334170943768939e+00
3.482943143812709419e+00 1.340081180537927352e+00
3.522742474916388478e+00 1.123409791005907321e+00
3.562541806020067536e+00 9.412340500500510077e-01
3.602341137123746151e+00 7.966113247475952175e-01
3.642140468227425210e+00 6.896674163047338268e-01
3.681939799331104268e+00 6.177354888976664959e-01
3.721739130434782883e+00 5.756992126730666737e-01
3.761538461538461942e+00 5.565152620946626216e-01
3.801337792642141000e+00 5.518765727306458313e-01
3.841137123745820059e+00 5.529666201571254991e-01
3.880936454849498674e+00 5.512473575694538663e-01
3.920735785953177732e+00 5.392200073229647117e-01
3.960535117056856791e+00 5.110990189153830077e-01
4.000334448160534961e+00 4.633452155457816746e-01
4.040133779264214020e+00 3.950141340635601184e-01
4.079933110367893079e+00 3.078891601595397098e-01
4.119732441471572137e+00 2.063853145774015019e-01
4.159531772575251196e+00 9.722726618789712116e-02
4.199331103678930255e+00 -1.107700403859479543e-02
4.239130434782608425e+00 -1.089288726825758946e-01
4.278929765886287484e+00 -1.864460514832335658e-01
4.318729096989966543e+00 -2.343215766709447756e-01
4.358528428093645601e+00 -2.446668792686752525e-01
4.398327759197324660e+00 -2.117705637420921327e-01
4.438127090301003719e+00 -1.327094368241372724e-01
4.477926421404682777e+00 -7.758346327022991318e-03
4.517725752508360948e+00 1.594401489150658602e-01
4.557525083612040007e+00 3.619673781473790042e-01
4.597324414715719065e+00 5.899825509143145075e-01
4.637123745819398124e+00 8.313197097126807655e-01
4.676923076923077183e+00 1.072288671313755826e+00
4.716722408026756241e+00 1.298624018915806921e+00
4.756521739130435300e+00 1.496513202386365426e+00
4.796321070234113471e+00 1.653626867406589929e+00
4.836120401337792529e+00 1.760072398844687136e+00
4.875919732441471588e+00 1.809195620826524298e+00
4.915719063545150647e+00 1.798165464267308167e+00
4.955518394648829705e+00 1.728291542270023129e+00
4.995317725752508764e+00 1.605043888926511508e+00
5.035117056856187823e+00 1.437766192890130190e+00
5.074916387959865993e+00 1.239097026341351437e+00
5.114715719063545052e+00 1.024136050570200407e+00
5.154515050167224111e+00 8.094122135935213347e-01
5.194314381270903169e+00 6.117269490333222537e-01
5.234113712374582228e+00 4.469560373283810728e-01
5.273913043478261287e+00 3.288981982876940657e-01
5.313712374581940345e+00 2.682562225831498504e-01
5.353511705685618516e+00 2.718276099840446491e-01
5.393311036789297575e+00 3.419668705115478380e-01
5.433110367892976633e+00 4.763619414007701502e-01
5.472909698996655692e+00 6.681440513067639086e-01
5.512709030100334751e+00 9.063255779016459179e-01
5.552508361204013809e+00 1.176535894967085882e+00
5.592307692307692868e+00 1.462002785283669670e+00
5.632107023411371038e+00 1.744708447195347567e+00
5.671906354515050097e+00 2.006635894363618888e+00
5.711705685618729156e+00 2.231014679963939429e+00
5.751505016722408214e+00 2.403474915594562056e+00
5.791304347826087273e+00 2.513025510503415383e+00
5.831103678929766332e+00 2.552785896828983603e+00
5.870903010033445391e+00 2.520419199982661063e+00
5.910702341137123561e+00 2.418237409650109804e+00
5.950501672240802620e+00 2.252973851252411563e+00
5.990301003344481678e+00 2.035243229730100190e+00
6.030100334448160737e+00 1.778732783732030587e+00
6.069899665551839796e+00 1.499187855471173059e+00
6.109698996655518854e+00 1.213269938560673999e+00
6.149498327759197913e+00 9.373739031400150079e-01
6.189297658862876084e+00 6.864929922853072464e-01
6.229096989966555142e+00 4.732152485264322639e-01
6.268896321070234201e+00 3.069237153172528210e-01
6.308695652173913260e+00 1.932560157167367842e-01
6.348494983277592318e+00 1.338581092809077999e-01
6.388294314381271377e+00 1.264438452358700449e-01
6.428093645484950436e+00 1.651482128192658383e-01
6.467892976588629494e+00 2.411398067660549538e-01
6.507692307692307665e+00 3.434387171654560422e-01
6.547491638795986724e+00 4.598712916248326454e-01
6.587290969899665782e+00 5.780840955139807669e-01
6.627090301003344841e+00 6.865365401608365392e-01
6.666889632107023900e+00 7.753951774781880912e-01
6.706688963210702958e+00 8.372621794545263008e-01
6.746488294314382017e+00 8.676851666644778138e-01
6.786287625418060188e+00 8.654140603371787144e-01
6.826086956521739246e+00 8.323914588994625330e-01
6.865886287625418305e+00 7.734844758775776263e-01
6.905685618729097364e+00 6.959862981418818428e-01
6.945484949832776422e+00 6.089333310692996992e-01
6.985284280936455481e+00 5.222973399705934661e-01
7.025083612040134540e+00 4.461204799970934776e-01
7.064882943143812710e+00 3.896639638012484586e-01
7.104682274247491769e+00 3.606382482114099952e-01
7.144481605351170828e+00 3.645743939503741649e-01
7.184280936454849886e+00 4.043834572977857977e-01
7.224080267558528945e+00 4.801345525318411189e-01
7.263879598662208004e+00 5.890639723866304411e-01
7.303678929765887062e+00 7.258089948039452288e-01
7.343478260869565233e+00 8.828422650805110017e-01
7.383277591973244292e+00 1.051067328043057802e+00
7.423076923076923350e+00 1.220524165670581640e+00
7.462876254180602409e+00 1.381146317664085910e+00
7.502675585284281468e+00 1.523508786305278973e+00
7.542474916387960526e+00 1.639508499860208968e+00
7.582274247491639585e+00 1.722926272332178765e+00
7.622073578595317755e+00 1.769830228270404149e+00
7.661872909698996814e+00 1.778794541628774262e+00
7.701672240802675873e+00 1.750922847448544761e+00
7.741471571906354932e+00 1.689681509578770946e+00
7.781270903010033990e+00 1.600562768820317672e+00
7.821070234113713049e+00 1.490610479902813701e+00
7.860869565217392108e+00 1.367850716294766622e+00
7.900668896321070278e+00 1.240675312764959459e+00
7.940468227424749337e+00 1.117228096499452983e+00
7.980267558528428395e+00 1.004841150094867519e+00
8.020066889632108342e+00 9.095623135515905622e-01
8.059866220735786513e+00 8.358059230624068636e-01
8.099665551839466460e+00 7.861473877866066440e-01
8.139464882943144630e+00 7.612696551529425371e-01
8.179264214046822801e+00 7.600569986670914213e-01
8.219063545150502748e+00 7.798199288375570193e-01
8.258862876254180918e+00 8.166253006288068939e-01
8.298662207357860865e+00 8.656985933440057845e-01
8.338461538461539035e+00 9.218613416820595763e-01
8.378260869565217206e+00 9.799659878452657846e-01
8.418060200668897153e+00 1.035292904792659563e+00
8.457859531772575323e+00 1.083879644119378982e+00
8.497658862876255270e+00 1.122759998551204008e+00
8.537458193979933441e+00 1.150099484767768798e+00
8.577257525083613388e+00 1.165223501450870058e+00
8.617056856187291558e+00 1.168543839546994478e+00
8.656856187290969729e+00 1.161397616580396086e+00
