# time_fs temperature_K pressure_eV_per_A3 kinetic_energy_eV potential_energy_eV total_energy_eV
0.000000000000000000e+00 1.986275459546901402e+03 1.241669151674551080e-01 1.281162359262389145e+02 -6.969103121551934237e+02 -5.687940762289545091e+02
5.000000000000000000e+01 1.997942946228092296e+03 1.185034917260606585e-01 1.288687974448989166e+02 -7.037851331572651361e+02 -5.749163357123661626e+02
1.000000000000000000e+02 1.985160861464998561e+03 1.208419597147316615e-01 1.280443435257475073e+02 -7.014341702300736188e+02 -5.733898267043260830e+02
1.500000000000000000e+02 1.973269921033250739e+03 1.239839576079765637e-01 1.272773690749398838e+02 -6.975892119932891546e+02 -5.703118429183492708e+02
2.000000000000000000e+02 2.013222341792797351e+03 1.184379594765302135e-01 1.298543297574335611e+02 -7.048812093831999164e+02 -5.750268796257663553e+02
2.500000000000000000e+02 2.029931742549463934e+03 1.186819742697939190e-01 1.309320984622916058e+02 -7.042726777175751067e+02 -5.733405792552835010e+02
3.000000000000000000e+02 1.975003633679709083e+03 1.229183088476032276e-01 1.273891948226600022e+02 -6.994308953014992767e+02 -5.720417004788392887e+02
3.500000000000000000e+02 1.968194502565621178e+03 1.183343424940427879e-01 1.269500008306725078e+02 -7.039749690250413323e+02 -5.770249681943688529e+02
4.000000000000000000e+02 1.980125635984813925e+03 1.188309244634865175e-01 1.277195677588917420e+02 -7.037690173290540088e+02 -5.760494495701623237e+02
4.500000000000000000e+02 2.033457154066790508e+03 1.128258261666619244e-01 1.311594901120851944e+02 -7.111895925681633344e+02 -5.800301024560781116e+02
5.000000000000000000e+02 2.039917112152601021e+03 1.165907513868281592e-01 1.315761621855467922e+02 -7.066605817678856738e+02 -5.750844195823389100e+02
5.500000000000000000e+02 2.011949534204587735e+03 1.185347516423346098e-01 1.297722327267946412e+02 -7.038223691960810129e+02 -5.740501364692863717e+02
6.000000000000000000e+02 2.027848656590078690e+03 1.191152507777583219e-01 1.307977378775375996e+02 -7.035969205310926782e+02 -5.727991826535551354e+02
