# r_A g_r
7.044468750000000945e+00 1.609681461646111256e+00
7.100156250000001279e+00 1.271189085544364605e+00
7.155843750000000725e+00 8.627738955310737534e-01
7.211531250000001059e+00 5.025873654363863796e-01
7.267218750000001393e+00 2.561270128272913338e-01
7.322906250000000838e+00 1.197153136361302078e-01
7.378593750000001172e+00 6.754975686324905804e-02
7.434281250000001506e+00 8.771317286044943984e-02
7.489968750000000952e+00 1.904422259099769754e-01
7.545656250000000398e+00 4.175367312008103071e-01
7.601343750000001620e+00 8.060938149621222903e-01
7.657031250000001066e+00 1.338388055315583580e+00
7.712718750000000512e+00 1.939761135845291751e+00
7.768406250000001734e+00 2.420137094344262163e+00
7.824093750000001180e+00 2.586279531428208767e+00
7.879781250000000625e+00 2.397813318176210018e+00
7.935468750000000959e+00 1.922629238735704238e+00
7.991156250000001293e+00 1.339842706999248900e+00
8.046843750000000739e+00 8.055216582134486769e-01
8.102531250000001961e+00 4.210497383196582510e-01
8.158218750000001407e+00 1.938174410646509860e-01
8.213906250000000853e+00 1.013121026276508074e-01
8.269593750000002075e+00 9.475728065233407493e-02
8.325281249999999744e+00 1.635613885494034137e-01
8.380968750000000966e+00 2.960893651948797167e-01
8.436656250000002188e+00 4.725323301024770273e-01
8.492343749999999858e+00 6.477445390775575795e-01
8.548031250000001080e+00 7.467925004848742221e-01
8.603718750000002302e+00 7.297013653829116375e-01
8.659406249999999972e+00 6.148161905128456395e-01
8.715093750000001194e+00 4.459202483542639706e-01
8.770781250000002416e+00 2.749733770534730226e-01
8.826468750000000085e+00 1.764607107726932078e-01
8.882156250000001307e+00 1.736866201407584742e-01
8.937843750000002530e+00 3.173681285964131682e-01
8.993531250000000199e+00 6.717075960839209436e-01
9.049218750000001421e+00 1.297373920313300788e+00
9.104906250000002643e+00 2.127287380303234166e+00
9.160593750000000313e+00 3.006387029727989546e+00
9.216281250000001535e+00 3.630282766888545343e+00
9.271968750000002757e+00 3.765554271875783954e+00
9.327656250000000426e+00 3.351342768598885691e+00
9.383343750000001648e+00 2.562697079502248343e+00
9.439031250000001094e+00 1.687045840726674850e+00
9.494718750000000540e+00 9.640051089925688599e-01
9.550406250000001762e+00 4.939158873769944891e-01
9.606093750000001208e+00 2.546109070909781669e-01
9.661781250000000654e+00 1.878649650133497606e-01
9.717468750000001876e+00 2.125739139584266191e-01
9.773156250000001322e+00 2.869037088543799907e-01
9.828843750000000767e+00 3.551307558402596598e-01
9.884531250000001990e+00 3.930970273875089571e-01
9.940218750000001435e+00 3.788522445852650633e-01
9.995906250000000881e+00 3.253054602962997532e-01
1.005159375000000210e+01 2.518383547840246650e-01
1.010728125000000155e+01 2.076857130108983873e-01
1.016296875000000099e+01 2.338009926064667232e-01
1.021865625000000222e+01 3.840290011845638452e-01
1.027434375000000166e+01 6.795724686242677892e-01
1.033003125000000111e+01 1.114650987118283032e+00
1.038571875000000233e+01 1.603490775584920147e+00
1.044140625000000000e+01 1.995007263913602058e+00
1.049709375000000122e+01 2.149571564202410912e+00
1.055278125000000244e+01 2.004579537625161390e+00
1.060846875000000011e+01 1.624705263675496392e+00
1.066415625000000134e+01 1.162717579355633468e+00
1.071984375000000256e+01 7.641835744661494845e-01
1.077553125000000023e+01 5.402065056785267938e-01
1.083121875000000145e+01 5.218105179037975105e-01
1.088690625000000267e+01 6.686606310506685302e-01
1.094259375000000034e+01 9.246479806176803873e-01
1.099828125000000156e+01 1.158335310290836029e+00
1.105396875000000279e+01 1.275398017597298983e+00
1.110965625000000045e+01 1.227677405818738965e+00
