# time_fs temperature_K pressure_eV_per_A3 kinetic_energy_eV potential_energy_eV total_energy_eV
0.000000000000000000e+00 5.959253301214239400e+03 3.988389521883941580e-01 3.843762446004049593e+02 -6.140504203893734712e+02 -2.296741757889685118e+02
5.000000000000000000e+01 6.009423896581111876e+03 3.958433923930104181e-01 3.876122851010757131e+02 -6.175305083740050804e+02 -2.299182232729293673e+02
1.000000000000000000e+02 6.442881715265258208e+03 3.735450265624086219e-01 4.155706349340232464e+02 -6.455451665675865343e+02 -2.299745316335632879e+02
1.500000000000000000e+02 6.243782480181668689e+03 3.853710493843692797e-01 4.027285870437867743e+02 -6.325465765887994394e+02 -2.298179895450126651e+02
2.000000000000000000e+02 6.080501664776614234e+03 3.928736695413388436e-01 3.921968537093606528e+02 -6.218947519628102327e+02 -2.296978982534495799e+02
2.500000000000000000e+02 6.030810635813015324e+03 3.942620642461169833e-01 3.889917455963246766e+02 -6.188253160232594610e+02 -2.298335704269347843e+02
3.000000000000000000e+02 6.197888792154119983e+03 3.859224660214530811e-01 3.997684102291349291e+02 -6.296426208788942631e+02 -2.298742106497593340e+02
3.500000000000000000e+02 6.286027349258584763e+03 3.820184973982684307e-01 4.054534123379410175e+02 -6.352917446054628954e+02 -2.298383322675218778e+02
4.000000000000000000e+02 6.321118040215134897e+03 3.807099899053789649e-01 4.077167878530519260e+02 -6.378190540700643396e+02 -2.301022662170124136e+02
4.500000000000000000e+02 6.558939933508151626e+03 3.679240517858092807e-01 4.230564758319304133e+02 -6.533502998458242246e+02 -2.302938240138938113e+02
5.000000000000000000e+02 6.228409565658091196e+03 3.860234529878682208e-01 4.017370226892506366e+02 -6.316427599882962340e+02 -2.299057372990455974e+02
5.500000000000000000e+02 6.252633035549251872e+03 3.846813372412161147e-01 4.032994544096908385e+02 -6.332093263356031230e+02 -2.299098719259122845e+02
6.000000000000000000e+02 6.222853835840531247e+03 3.867916893258306343e-01 4.013786740077383115e+02 -6.314763588826513114e+02 -2.300976848749129999e+02
6.500000000000000000e+02 6.130201824726141240e+03 3.908768621577172753e-01 3.954025507777410553e+02 -6.254242305909494917e+02 -2.300216798132084364e+02
7.000000000000000000e+02 6.399995294080496024e+03 3.766059221446308447e-01 4.128044290545062154e+02 -6.428182225832244967e+02 -2.300137935287182813e+02
7.500000000000000000e+02 6.391704894224552845e+03 3.789306413801489803e-01 4.122696921333194950e+02 -6.423154033206974418e+02 -2.300457111873779468e+02
8.000000000000000000e+02 6.039260555631629359e+03 3.945618594527159351e-01 3.895367716730634697e+02 -6.195309228202321492e+02 -2.299941511471686795e+02
8.500000000000000000e+02 6.425908139911708531e+03 3.758750198366289097e-01 4.144758267723178164e+02 -6.445257074792756384e+02 -2.300498807069578220e+02
9.000000000000000000e+02 6.198622220184275648e+03 3.856173958616696540e-01 3.998157168794259064e+02 -6.297416169612854446e+02 -2.299259000818595382e+02
9.500000000000000000e+02 6.116212835444740449e+03 3.912342822656980079e-01 3.945002506246925691e+02 -6.241775213663815975e+02 -2.296772707416890285e+02
1.000000000000000000e+03 5.941743554605389363e+03 4.010573725954840740e-01 3.832468529962516186e+02 -6.129371150045079730e+02 -2.296902620082563544e+02
1.050000000000000000e+03 6.285241182915407080e+03 3.829248395575134412e-01 4.054027040274618230e+02 -6.350605115629978172e+02 -2.296578075355359942e+02
1.100000000000000000e+03 6.050423663336988284e+03 3.933344717484722475e-01 3.902568003748106094e+02 -6.201660583823099842e+02 -2.299092580074993748e+02
1.150000000000000000e+03 6.336227903775552477e+03 3.802468562812443276e-01 4.086913852259466466e+02 -6.387372259164910702e+02 -2.300458406905444235e+02
1.200000000000000000e+03 6.039627652883547853e+03 3.952400849316388132e-01 3.895604497172685683e+02 -6.192857997890641855e+02 -2.297253500717956172e+02
1.250000000000000000e+03 6.036531024722975417e+03 3.971535610477506806e-01 3.893607149110568457e+02 -6.191816753329618450e+02 -2.298209604219049993e+02
1.300000000000000000e+03 6.054378267050567047e+03 3.954204206985210135e-01 3.905118752386359802e+02 -6.201331269682793845e+02 -2.296212517296434044e+02
1.350000000000000000e+03 6.326264520669352351e+03 3.801593365820020720e-01 4.080487396480021971e+02 -6.380856614462633161e+02 -2.300369217982611190e+02
1.400000000000000000e+03 6.388973627693307208e+03 3.781153766640759084e-01 4.120935234223722432e+02 -6.417790793850502951e+02 -2.296855559626780519e+02
1.450000000000000000e+03 6.100161405861436833e+03 3.909603587792553347e-01 3.934649215470645345e+02 -6.235016718147053325e+02 -2.300367502676407980e+02
1.500000000000000000e+03 6.012133776556666817e+03 3.964312295090803850e-01 3.877870743633662300e+02 -6.177440033805751227e+02 -2.299569290172088927e+02
1.550000000000000000e+03 6.312717917290571677e+03 3.804464207090688110e-01 4.071749737128025686e+02 -6.372234118441590454e+02 -2.300484381313564768e+02
1.600000000000000000e+03 6.143926220428104898e+03 3.887047129444521909e-01 3.962877844492575150e+02 -6.263726924762089538e+02 -2.300849080269514388e+02
1.650000000000000000e+03 6.474693268718583568e+03 3.728558460111299766e-01 4.176225036553616974e+02 -6.477835544860254231e+02 -2.301610508306637257e+02
1.700000000000000000e+03 6.299361206109629165e+03 3.811668372241890368e-01 4.063134559647825768e+02 -6.363902666308841845e+02 -2.300768106661016077e+02
1.750000000000000000e+03 6.229664515558829407e+03 3.862188204028157434e-01 4.018179678858424495e+02 -6.318624317036994853e+02 -2.300444638178570358e+02
1.800000000000000000e+03 6.036295147951385843e+03 3.954317910145506154e-01 3.893455006848661810e+02 -6.191735881806826001e+02 -2.298280874958164191e+02
1.850000000000000000e+03 6.297959203390174480e+03 3.835857579878658163e-01 4.062230257526427408e+02 -6.361591068027083793e+02 -2.299360810500656385e+02
1.900000000000000000e+03 6.247055981323990636e+03 3.838489755191539787e-01 4.029397302881130827e+02 -6.329601291401531853e+02 -2.300203988520401026e+02
1.950000000000000000e+03 6.206783046871069928e+03 3.876317528275135538e-01 4.003420962353874302e+02 -6.302943401933079031e+02 -2.299522439579204729e+02
2.000000000000000000e+03 6.118546814576300676e+03 3.888872300386972403e-01 3.946507940045790974e+02 -6.245787833922081518e+02 -2.299279893876290544e+02
2.050000000000000000e+03 6.196296465503016407e+03 3.864263813443483131e-01 3.996657039826654909e+02 -6.297016391375377680e+02 -2.300359351548722771e+02
2.100000000000000000e+03 6.178645183841967992e+03 3.880787215427858872e-01 3.985271832629848063e+02 -6.284955136578223573e+02 -2.299683303948375510e+02
2.150000000000000000e+03 6.371917326367033638e+03 3.770799859949885979e-01 4.109933793742529815e+02 -6.410456909885692767e+02 -2.300523116143162952e+02
2.200000000000000000e+03 6.180385730290949141e+03 3.881310615503227313e-01 3.986394497960210401e+02 -6.286359583158293844e+02 -2.299965085198083443e+02
2.250000000000000000e+03 6.409285974564546450e+03 3.751988160581171683e-01 4.134036848158805810e+02 -6.432522933861312140e+02 -2.298486085702506330e+02
2.300000000000000000e+03 6.248770898722345009e+03 3.842725432475887493e-01 4.030503437284320398e+02 -6.327988934282416267e+02 -2.297485496998095869e+02
2.350000000000000000e+03 6.406629199128211440e+03 3.762997891998349220e-01 4.132323208356387454e+02 -6.433210952510131619e+02 -2.300887744153744165e+02
2.400000000000000000e+03 6.311629946017646944e+03 3.808212490944432593e-01 4.071047987611798931e+02 -6.367574255625281694e+02 -2.296526268013482763e+02
2.450000000000000000e+03 6.192454966080853410e+03 3.879139925554587198e-01 3.994179244292733415e+02 -6.289187031239407588e+02 -2.295007786946674173e+02
2.500000000000000000e+03 6.194315356637184777e+03 3.864380758266172666e-01 3.995379209958543925e+02 -6.293384034253258505e+02 -2.298004824294714581e+02
2.550000000000000000e+03 6.174066912145045535e+03 3.894986715029664093e-01 3.982318813530517900e+02 -6.281125965225098753e+02 -2.298807151694580853e+02
2.600000000000000000e+03 6.292902642725081023e+03 3.817592500302879888e-01 4.058968738505836882e+02 -6.360966812884300907e+02 -2.301998074378464025e+02
2.650000000000000000e+03 6.274321649822068139e+03 3.843334051051614519e-01 4.046983860683054104e+02 -6.347425080587981938e+02 -2.300441219904927834e+02
2.700000000000000000e+03 5.803276911720622593e+03 4.076605885796039108e-01 3.743156521386496820e+02 -6.041436624645177744e+02 -2.298280103258680924e+02
2.750000000000000000e+03 6.333309083620140882e+03 3.802216094265354340e-01 4.085031191675509490e+02 -6.382800417508464079e+02 -2.297769225832954589e+02
2.800000000000000000e+03 6.443028654464487772e+03 3.735147420932768414e-01 4.155801126210303096e+02 -6.454689325506257092e+02 -2.298888199295953996e+02
2.850000000000000000e+03 6.184106880147713127e+03 3.879274222729480193e-01 3.988794667134504266e+02 -6.285245762690690299e+02 -2.296451095556186033e+02
2.900000000000000000e+03 6.064997795987182144e+03 3.926729034920292127e-01 3.911968427078405171e+02 -6.212491726015001632e+02 -2.300523298936596461e+02
2.950000000000000000e+03 6.122892285388061282e+03 3.907382987593602808e-01 3.949310800852705938e+02 -6.247914624837627571e+02 -2.298603823984921632e+02
3.000000000000000000e+03 6.167378306913840788e+03 3.880104918852280149e-01 3.978004613696351726e+02 -6.277213817759885615e+02 -2.299209204063533889e+02
3.050000000000000000e+03 6.428940863670232829e+03 3.758312303072456895e-01 4.146714396973422367e+02 -6.446681409250138586e+02 -2.299967012276716218e+02
3.100000000000000000e+03 6.096673443246531860e+03 3.910632270251261366e-01 3.932399453791693418e+02 -6.232286120172718711e+02 -2.299886666381025293e+02
3.150000000000000000e+03 5.889321871405277307e+03 4.034542648489317096e-01 3.798656156657314682e+02 -6.097058217496710313e+02 -2.298402060839395631e+02
3.200000000000000000e+03 6.359935363075915120e+03 3.785662066018570249e-01 4.102205338817075244e+02 -6.403523875440839674e+02 -2.301318536623764430e+02
3.250000000000000000e+03 6.069183456028781620e+03 3.934620711016128536e-01 3.914668208756818331e+02 -6.215665187178495898e+02 -2.300996978421677568e+02
3.300000000000000000e+03 6.288046081036295618e+03 3.832840911412749851e-01 4.055836220303892219e+02 -6.355041776527493766e+02 -2.299205556223601548e+02
3.350000000000000000e+03 6.156788014673329599e+03 3.893408911496656910e-01 3.971173796889489154e+02 -6.269217846397212952e+02 -2.298044049507723798e+02
3.400000000000000000e+03 6.082085901157658554e+03 3.922031217426126815e-01 3.922990381274287870e+02 -6.221032598160271618e+02 -2.298042216885983748e+02
3.450000000000000000e+03 6.261042157289759416e+03 3.842715552346365193e-01 4.038418489802229487e+02 -6.338859741600560938e+02 -2.300441251798331450e+02
3.500000000000000000e+03 6.294277241164914813e+03 3.826747445590762964e-01 4.059855364664234116e+02 -6.360653820889916688e+02 -2.300798456225682571e+02
3.550000000000000000e+03 6.089477247724634253e+03 3.921903619822131315e-01 3.927757854466567551e+02 -6.224758776978986816e+02 -2.297000922512419265e+02
3.600000000000000000e+03 6.228260361909596213e+03 3.850903618394254657e-01 4.017273989371414586e+02 -6.317669574011383702e+02 -2.300395584639969115e+02
3.650000000000000000e+03 5.908557232758459577e+03 4.011681725685288247e-01 3.811063106969296541e+02 -6.111380553357432746e+02 -2.300317446388136204e+02
3.700000000000000000e+03 6.076034692842179538e+03 3.945007814072589714e-01 3.919087307164105596e+02 -6.217522738701322851e+02 -2.298435431537217255e+02
3.750000000000000000e+03 5.980274427372914033e+03 3.978152057053790935e-01 3.857321227820718264e+02 -6.156036075120180158e+02 -2.298714847299461894e+02
3.800000000000000000e+03 6.219604139289613158e+03 3.851836355212968632e-01 4.011690661771602322e+02 -6.309529460650538795e+02 -2.297838798878936473e+02
3.850000000000000000e+03 6.227256889524663166e+03 3.850463227348103201e-01 4.016626742262783978e+02 -6.316179371361068888e+02 -2.299552629098284910e+02
3.900000000000000000e+03 6.270713901560123304e+03 3.833155548487147679e-01 4.044656836375986018e+02 -6.342413907350489808e+02 -2.297757070974503790e+02
3.950000000000000000e+03 6.222242466567414340e+03 3.849385400092472098e-01 4.013392402375347388e+02 -6.314197381581581112e+02 -2.300804979206233725e+02
4.000000000000000000e+03 6.275346902614563987e+03 3.827854970732482154e-01 4.047645156315621762e+02 -6.349445437668503018e+02 -2.301800281352881257e+02
4.050000000000000000e+03 6.257228699417470125e+03 3.851456006063249116e-01 4.035958781275334104e+02 -6.336523137430237966e+02 -2.300564356154903862e+02
4.100000000000000000e+03 6.092746980752054696e+03 3.929275090566776707e-01 3.929866856447855525e+02 -6.231346268318521879e+02 -2.301479411870666354e+02
4.150000000000000000e+03 6.164142919513895322e+03 3.877752896630694557e-01 3.975917764898759970e+02 -6.277357374136055341e+02 -2.301439609237295372e+02
4.200000000000000000e+03 6.281699306503955995e+03 3.827418418249541321e-01 4.051742503798219559e+02 -6.352864058665583116e+02 -2.301121554867363557e+02
4.250000000000000000e+03 6.120426449454402245e+03 3.905877461214395385e-01 3.947720318441449194e+02 -6.246037948688364168e+02 -2.298317630246914973e+02
4.300000000000000000e+03 6.027406085800955225e+03 3.967541063909890142e-01 3.887721496029939203e+02 -6.186528575272235457e+02 -2.298807079242296254e+02
4.350000000000000000e+03 6.129406328128908171e+03 3.899512086258593579e-01 3.953512406589758825e+02 -6.252353003792550226e+02 -2.298840597202791400e+02
4.400000000000000000e+03 6.076522206569107766e+03 3.921186967294149062e-01 3.919401757122978438e+02 -6.213041430798261899e+02 -2.293639673675283461e+02
4.450000000000000000e+03 6.342444043157243868e+03 3.794714673901892210e-01 4.090923308126966731e+02 -6.387560455705407776e+02 -2.296637147578441045e+02
4.500000000000000000e+03 5.984373519635175398e+03 3.978792377620086751e-01 3.859965172641317963e+02 -6.155721709535739592e+02 -2.295756536894421629e+02
4.550000000000000000e+03 5.954147917736247109e+03 3.982961940924966693e-01 3.840469435908110540e+02 -6.139017424144814186e+02 -2.298547988236703645e+02
4.600000000000000000e+03 6.128282351865049350e+03 3.912881135583491932e-01 3.952787433588134718e+02 -6.252382271895281747e+02 -2.299594838307147029e+02
4.650000000000000000e+03 6.502119519156551178e+03 3.716366826907403498e-01 4.193915170894219955e+02 -6.496625332155027763e+02 -2.302710161260807809e+02
4.700000000000000000e+03 6.281568047645844672e+03 3.824480642206600778e-01 4.051657840864122022e+02 -6.350173804050854187e+02 -2.298515963186732165e+02
4.750000000000000000e+03 6.251556773256903398e+03 3.841019431789609029e-01 4.032300346959737567e+02 -6.331974299422975037e+02 -2.299673952463237470e+02
4.800000000000000000e+03 6.358724470291201214e+03 3.788272127757775221e-01 4.101424304016780411e+02 -6.397696983380442362e+02 -2.296272679363661950e+02
4.850000000000000000e+03 5.958418746006365836e+03 3.998343573021990727e-01 3.843224151723709952e+02 -6.139777382574189915e+02 -2.296553230850479963e+02
4.900000000000000000e+03 6.320404424748314341e+03 3.808645812093927052e-01 4.076707591277468055e+02 -6.375586146994673982e+02 -2.298878555717205927e+02
4.950000000000000000e+03 6.275838488296430114e+03 3.817736048253315695e-01 4.047962232715539699e+02 -6.345763018831514728e+02 -2.297800786115975029e+02
5.000000000000000000e+03 6.332568723825356756e+03 3.815607332304651877e-01 4.084553654133156328e+02 -6.384473127922429967e+02 -2.299919473789273638e+02
5.050000000000000000e+03 6.205895862389043032e+03 3.873046966178284589e-01 4.002848721802529326e+02 -6.303326200155497645e+02 -2.300477478352968319e+02
5.100000000000000000e+03 6.361826083790288067e+03 3.795858684299375785e-01 4.103424867659104507e+02 -6.403941299922820463e+02 -2.300516432263715956e+02
5.150000000000000000e+03 5.752220878568975422e+03 4.091134172321054807e-01 3.710225002461087911e+02 -6.007259581439074054e+02 -2.297034578977986143e+02
5.200000000000000000e+03 6.288655815479995908e+03 3.838369244668713987e-01 4.056229503528864484e+02 -6.354547275369243380e+02 -2.298317771840378896e+02
5.250000000000000000e+03 6.185916709826402439e+03 3.888952847858491713e-01 3.989962020660354938e+02 -6.288401684383004522e+02 -2.298439663722649584e+02
5.300000000000000000e+03 5.971919920078095856e+03 3.985729672626250886e-01 3.851932508836723628e+02 -6.149449391794659050e+02 -2.297516882957935422e+02
5.350000000000000000e+03 6.372648504718146796e+03 3.787416027109997696e-01 4.110405409185821668e+02 -6.408364823682067026e+02 -2.297959414496245358e+02
5.400000000000000000e+03 6.093281516909559286e+03 3.919805689164169715e-01 3.930211636222165339e+02 -6.230091042191639872e+02 -2.299879405969474533e+02
5.450000000000000000e+03 6.181110006058826912e+03 3.887003264532449265e-01 3.986861661186272840e+02 -6.286511123601317195e+02 -2.299649462415044354e+02
5.500000000000000000e+03 6.210971870247426523e+03 3.861211941233457234e-01 4.006122784406597361e+02 -6.303927201591084213e+02 -2.297804417184486852e+02
5.550000000000000000e+03 6.087094016979544904e+03 3.934696372193849934e-01 3.926220653012775870e+02 -6.223146978496769179e+02 -2.296926325483993310e+02
5.600000000000000000e+03 6.187447964012023476e+03 3.884556784233452187e-01 3.990949690933202305e+02 -6.289471165788465896e+02 -2.298521474855263591e+02
5.650000000000000000e+03 6.162545443995887581e+03 3.893711942161592887e-01 3.974887381376838107e+02 -6.273891172567685999e+02 -2.299003791190847892e+02
5.700000000000000000e+03 6.052748514403884656e+03 3.952615027403573178e-01 3.904067549877764236e+02 -6.203432622931102287e+02 -2.299365073053338051e+02
5.750000000000000000e+03 6.425879812921362827e+03 3.756164227456010862e-01 4.144739996604936323e+02 -6.443470737833789599e+02 -2.298730741228853276e+02
5.800000000000000000e+03 6.147229669927258328e+03 3.889753868834611161e-01 3.965008593847453540e+02 -6.264889615042332025e+02 -2.299881021194878485e+02
5.850000000000000000e+03 6.185940451683279207e+03 3.871450469622152446e-01 3.989977334333603380e+02 -6.289306012563113200e+02 -2.299328678229509819e+02
5.900000000000000000e+03 6.054934793632342007e+03 3.937374118047619609e-01 3.905477716146936018e+02 -6.202605990904430655e+02 -2.297128274757494637e+02
5.950000000000000000e+03 6.184301737684385444e+03 3.873955735180120707e-01 3.988920351686565482e+02 -6.286607434906605931e+02 -2.297687083220040449e+02
6.000000000000000000e+03 6.088651215494957796e+03 3.921355061389389940e-01 3.927225057570188937e+02 -6.225033401669786599e+02 -2.297808344099597662e+02
6.050000000000000000e+03 6.139719600968925079e+03 3.896913085241555108e-01 3.960164543834835058e+02 -6.258298029738914465e+02 -2.298133485904079407e+02
6.100000000000000000e+03 6.323304171578711248e+03 3.816937681794543291e-01 4.078577949425749125e+02 -6.377714100865817954e+02 -2.299136151440068829e+02
6.150000000000000000e+03 6.444937340597930415e+03 3.749282724769989472e-01 4.157032242880480339e+02 -6.455288887634402499e+02 -2.298256644753922160e+02
6.200000000000000000e+03 6.161554902748524000e+03 3.892375332145802114e-01 3.974248474947561363e+02 -6.272100890076330870e+02 -2.297852415128769508e+02
6.250000000000000000e+03 6.255762361073106149e+03 3.836174148937486206e-01 4.035012982200129272e+02 -6.332151491430078067e+02 -2.297138509229948795e+02
6.300000000000000000e+03 6.194025988719193265e+03 3.868800150952801942e-01 3.995192565511658813e+02 -6.293449784008673760e+02 -2.298257218497014946e+02
6.350000000000000000e+03 6.469055016046765559e+03 3.726514614695702887e-01 4.172588321887267853e+02 -6.473247242216211816e+02 -2.300658920328943964e+02
6.400000000000000000e+03 6.188902670608375956e+03 3.879047605826755341e-01 3.991887987444927148e+02 -6.290625967023165686e+02 -2.298737979578238537e+02
6.450000000000000000e+03 6.196999155054226321e+03 3.875198139152835064e-01 3.997110279783343572e+02 -6.292849253737456365e+02 -2.295738973954112794e+02
