# k_1_per_A S_k
1.000000000000000056e-01 -4.591518653125450378e-01
1.397993311036789255e-01 -3.952890381839400114e-01
1.795986622073578731e-01 -3.173400435751188020e-01
2.193979933110368208e-01 -2.306529788937892178e-01
2.591973244147157684e-01 -1.410740754760977378e-01
2.989966555183947161e-01 -5.449539623638699481e-02
3.387959866220736083e-01 2.359657462204045597e-02
3.785953177257525004e-01 8.853496222786849668e-02
4.183946488294314481e-01 1.368158907081669096e-01
4.581939799331103957e-01 1.663439349687501068e-01
4.979933110367893434e-01 1.765605397197738125e-01
5.377926421404682911e-01 1.684460647372287845e-01
5.775919732441472387e-01 1.443966068566117089e-01
6.173913043478260754e-01 1.079871039574568092e-01
6.571906354515050230e-01 6.364158255472662784e-02
6.969899665551839707e-01 1.623899147030605228e-02
7.367892976588629184e-01 -2.931175839681765538e-02
7.765886287625418660e-01 -6.849158027710378072e-02
8.163879598662208137e-01 -9.755052702144806354e-02
8.561872909698997614e-01 -1.138149666676446792e-01
8.959866220735787090e-01 -1.158972228376731195e-01
9.357859531772575457e-01 -1.037906745941679088e-01
9.755852842809364933e-01 -7.884310925225235245e-02
1.015384615384615552e+00 -4.361150536347269124e-02
1.055183946488294389e+00 -1.611519118710047493e-03
1.094983277591973447e+00 4.301609238768377974e-02
1.134782608695652284e+00 8.589280626307771449e-02
1.174581939799331343e+00 1.228095352363375303e-01
1.214381270903010179e+00 1.501180878255983231e-01
1.254180602006689238e+00 1.650725839221595104e-01
1.293979933110368075e+00 1.660907422620534479e-01
1.333779264214047133e+00 1.529117438336217161e-01
1.373578595317725970e+00 1.266361679310814559e-01
1.413377926421404807e+00 8.964356424097585929e-02
1.453177257525083865e+00 4.539372602162472514e-02
1.492976588628762702e+00 -1.872211520822730790e-03
1.532775919732441761e+00 -4.750595085232101056e-02
1.572575250836120597e+00 -8.686984662332530860e-02
1.612374581939799656e+00 -1.157625673096158714e-01
1.652173913043478493e+00 -1.308156359219787568e-01
1.691973244147157551e+00 -1.298257857947899829e-01
1.731772575250836388e+00 -1.119929228086660178e-01
1.771571906354515225e+00 -7.804091616624897476e-02
1.811371237458194283e+00 -3.020785751937693497e-02
1.851170568561873120e+00 2.789692088502226941e-02
1.890969899665552179e+00 9.156075242886496657e-02
1.930769230769231015e+00 1.553416423188381801e-01
1.970568561872910074e+00 2.135204160009452901e-01
2.010367892976588688e+00 2.605960433796999931e-01
2.050167224080267747e+00 2.917848722552686125e-01
2.089966555183946806e+00 3.034832829922521347e-01
2.129765886287625865e+00 2.936552607010773919e-01
2.169565217391304479e+00 2.621114442450404036e-01
2.209364548494983538e+00 2.106539823082046459e-01
2.249163879598662596e+00 1.430714198954777805e-01
2.288963210702341655e+00 6.497909961118997213e-02
2.328762541806020270e+00 -1.648767291870689711e-02
2.368561872909699328e+00 -9.310908658277017302e-02
2.408361204013378387e+00 -1.561162069069881309e-01
2.448160535117057002e+00 -1.967895564919048823e-01
2.487959866220736060e+00 -2.070788194301675933e-01
2.527759197324415119e+00 -1.801993445644201053e-01
2.567558528428094178e+00 -1.111621500442292465e-01
2.607357859531772792e+00 2.801630381890074517e-03
2.647157190635451851e+00 1.619537813342336596e-01
2.686956521739130910e+00 3.639219333623261443e-01
2.726755852842809524e+00 6.037436223475375341e-01
2.766555183946488583e+00 8.740807037057054529e-01
2.806354515050167642e+00 1.165591373249364571e+00
2.846153846153846700e+00 1.467435995163866913e+00
2.885953177257525315e+00 1.767883606802215901e+00
2.925752508361204374e+00 2.054979027165570127e+00
2.965551839464883432e+00 2.317226426266204786e+00
3.005351170568562047e+00 2.544244285424773544e+00
3.045150501672241106e+00 2.727348930220208079e+00
3.084949832775920164e+00 2.860029052079314571e+00
3.124749163879599223e+00 2.938281440615128304e+00
3.164548494983277838e+00 2.960787935171197205e+00
3.204347826086956896e+00 2.928924644620165552e+00
3.244147157190635955e+00 2.846605974589398347e+00
3.283946488294315014e+00 2.719977117878229933e+00
3.323745819397993628e+00 2.556978625962931240e+00
3.363545150501672687e+00 2.366814804461621957e+00
3.403344481605351746e+00 2.159363426408966724e+00
3.443143812709030360e+00 1.944567278984694392e+00
3.482943143812709419e+00 1.731848200054299625e+00
3.522742474916388478e+00 1.529581578120425833e+00
3.562541806020067536e+00 1.344664040902693980e+00
3.602341137123746151e+00 1.182199678240699603e+00
3.642140468227425210e+00 1.045321209598843781e+00
3.681939799331104268e+00 9.351526860605734459e-01
3.721739130434782883e+00 8.509103271403988256e-01
3.761538461538461942e+00 7.901286421390811832e-01
3.801337792642141000e+00 7.489907240843843850e-01
3.841137123745820059e+00 7.227350785665275223e-01
3.880936454849498674e+00 7.061069680871188137e-01
