# k_1_per_A S_k
1.000000000000000056e-01 -1.084065314588719353e+00
1.397993311036789255e-01 -9.679741203841656372e-01
1.795986622073578731e-01 -8.244105656994400455e-01
2.193979933110368208e-01 -6.618034987515648560e-01
2.591973244147157684e-01 -4.895043305456532323e-01
2.989966555183947161e-01 -3.171388714149936394e-01
3.387959866220736083e-01 -1.539503894915272841e-01
3.785953177257525004e-01 -8.182948449801497048e-03
4.183946488294314481e-01 1.134495422597102676e-01
4.581939799331103957e-01 2.061702846366360031e-01
4.979933110367893434e-01 2.673943626473578306e-01
5.377926421404682911e-01 2.968153214213818947e-01
5.775919732441472387e-01 2.963208507794821145e-01
6.173913043478260754e-01 2.697482047276306139e-01
6.571906354515050230e-01 2.225022914559942055e-01
6.969899665551839707e-01 1.610696627864028896e-01
7.367892976588629184e-01 9.246911481960817802e-02
7.765886287625418660e-01 2.368371623182796704e-02
8.163879598662208137e-01 -3.888047835313312994e-02
8.561872909698997614e-01 -8.986697909474083978e-02
8.959866220735787090e-01 -1.253371654348878206e-01
9.357859531772575457e-01 -1.430081258447395420e-01
9.755852842809364933e-01 -1.423450566901522940e-01
1.015384615384615552e+00 -1.245054863523218369e-01
1.055183946488294389e+00 -9.214481224402693016e-02
1.094983277591973447e+00 -4.910383359037129303e-02
1.134782608695652284e+00 -8.224387169519786767e-06
1.174581939799331343e+00 5.018351647026664253e-02
1.214381270903010179e+00 9.664368144222668100e-02
1.254180602006689238e+00 1.351105680732698211e-01
1.293979933110368075e+00 1.622586630739003555e-01
1.333779264214047133e+00 1.759735340799994940e-01
1.373578595317725970e+00 1.755099739324875729e-01
1.413377926421404807e+00 1.615224165688382563e-01
1.453177257525083865e+00 1.359678785943855273e-01
1.492976588628762702e+00 1.018927178383570720e-01
1.532775919732441761e+00 6.312440952446385367e-02
1.572575250836120597e+00 2.389749774746718902e-02
1.612374581939799656e+00 -1.155176593155893272e-02
1.652173913043478493e+00 -3.938525817199045598e-02
1.691973244147157551e+00 -5.652132075849713999e-02
1.731772575250836388e+00 -6.091957801760083946e-02
1.771571906354515225e+00 -5.176688889073077782e-02
1.811371237458194283e+00 -2.954789517130529397e-02
1.851170568561873120e+00 4.006196659218641543e-03
1.890969899665552179e+00 4.608629030120914294e-02
1.930769230769231015e+00 9.307695941005444951e-02
1.970568561872910074e+00 1.409073331456857092e-01
2.010367892976588688e+00 1.854507867941177501e-01
2.050167224080267747e+00 2.229385566525409201e-01
2.089966555183946806e+00 2.503509939080268420e-01
2.129765886287625865e+00 2.657518286509484851e-01
2.169565217391304479e+00 2.685353823441007926e-01
2.209364548494983538e+00 2.595637544560132071e-01
2.249163879598662596e+00 2.411800201910676567e-01
2.288963210702341655e+00 2.170936604253437263e-01
2.328762541806020270e+00 1.921449601643875349e-01
2.368561872909699328e+00 1.719650953573552687e-01
2.408361204013378387e+00 1.625572673057027462e-01
2.448160535117057002e+00 1.698308431208046532e-01
2.487959866220736060e+00 1.991244956288606982e-01
2.527759197324415119e+00 2.547554954694768448e-01
2.567558528428094178e+00 3.396305160947238333e-01
2.607357859531772792e+00 4.549487318577382089e-01
2.647157190635451851e+00 6.000210056129711145e-01
2.686956521739130910e+00 7.722201485147874855e-01
2.726755852842809524e+00 9.670673032914246514e-01
2.766555183946488583e+00 1.178449244964927978e+00
2.806354515050167642e+00 1.398951616090333250e+00
2.846153846153846700e+00 1.620284572970370540e+00
2.885953177257525315e+00 1.833770660744456382e+00
2.925752508361204374e+00 2.030860444857561120e+00
2.965551839464883432e+00 2.203639794947625408e+00
3.005351170568562047e+00 2.345293820929698292e+00
3.045150501672241106e+00 2.450496160383210054e+00
3.084949832775920164e+00 2.515698271770506977e+00
3.124749163879599223e+00 2.539301091894158091e+00
3.164548494983277838e+00 2.521700237049442350e+00
3.204347826086956896e+00 2.465205163901407204e+00
3.244147157190635955e+00 2.373841643743803687e+00
3.283946488294315014e+00 2.253054872163466005e+00
3.323745819397993628e+00 2.109336960869323541e+00
3.363545150501672687e+00 1.949807003672948014e+00
3.403344481605351746e+00 1.781774107042970456e+00
3.443143812709030360e+00 1.612313644187386430e+00
3.482943143812709419e+00 1.447884631549995582e+00
3.522742474916388478e+00 1.294011809034627314e+00
3.562541806020067536e+00 1.155050143268823826e+00
3.602341137123746151e+00 1.034042583567681639e+00
3.642140468227425210e+00 9.326745581929858364e-01
3.681939799331104268e+00 8.513214894426990309e-01
3.721739130434782883e+00 7.891790784350569687e-01
3.761538461538461942e+00 7.444607331854149468e-01
3.801337792642141000e+00 7.146426422101899156e-01
3.841137123745820059e+00 6.967348489426483660e-01
3.880936454849498674e+00 6.875563299608421497e-01
