# time_fs temperature_K pressure_eV_per_A3 total_energy_eV
2.200000000000000000e+01 5.852724849731196628e+03 2.209258399852786769e-01 -1.297798606700327468e+02
2.300000000000000000e+01 5.864214763457628578e+03 2.193525910767186449e-01 -1.292620822888054022e+02
2.400000000000000000e+01 5.877492676428236337e+03 2.108901218136494393e-01 -1.288378133615428567e+02
2.500000000000000000e+01 5.892718583689777915e+03 2.092582316589065849e-01 -1.284651695532930944e+02
2.600000000000000000e+01 5.910346259937593459e+03 2.046277240863964286e-01 -1.281795690326940189e+02
2.700000000000000000e+01 5.930535163884518624e+03 2.016140656293052835e-01 -1.279173993216354575e+02
2.800000000000000000e+01 5.952587298527339044e+03 1.914135007954231860e-01 -1.277622060385972986e+02
2.900000000000000000e+01 5.974657983755874739e+03 1.755962851619334575e-01 -1.276291677761767005e+02
3.000000000000000000e+01 5.994002727746235905e+03 1.593389015589605495e-01 -1.276094601481190693e+02
3.100000000000000000e+01 6.007552785012385357e+03 1.435264082287571463e-01 -1.276963206320087068e+02
3.200000000000000000e+01 6.012810924648982109e+03 1.144508118645412437e-01 -1.277296767694031416e+02
3.300000000000000000e+01 6.008645052554752510e+03 1.027374484807557775e-01 -1.277593123293978863e+02
3.400000000000000000e+01 5.995687096256242512e+03 9.285571994235419790e-02 -1.277505495131424595e+02
3.500000000000000000e+01 5.975994439900675388e+03 1.019093020600951999e-01 -1.277335229666686587e+02
3.600000000000000000e+01 5.952442876681053349e+03 8.368341307739560198e-02 -1.275910664755921289e+02
3.700000000000000000e+01 5.927986720473499190e+03 8.214900211535616781e-02 -1.273677746402124455e+02
3.800000000000000000e+01 5.905274096583657411e+03 6.161656726113207139e-02 -1.271015476500834609e+02
3.900000000000000000e+01 5.886643812831534888e+03 6.797507489710535866e-02 -1.267625705180877844e+02
4.000000000000000000e+01 5.874497186800923373e+03 7.062178071289777759e-02 -1.263967067550701984e+02
4.100000000000000000e+01 5.871584249460975116e+03 7.129541298943362082e-02 -1.259584621747139010e+02
4.200000000000000000e+01 5.881180432125099287e+03 8.770306508295269698e-02 -1.255164935377199527e+02
4.300000000000000000e+01 5.906649228896529166e+03 9.523429135578409532e-02 -1.251346803125198619e+02
4.400000000000000000e+01 5.950279023089605289e+03 1.039809775085213661e-01 -1.249026152752661289e+02
4.500000000000000000e+01 6.011775384421037415e+03 1.161950768244855714e-01 -1.248251632077417526e+02
4.600000000000000000e+01 6.087522281024169388e+03 1.397841617623511168e-01 -1.249760439634378884e+02
4.700000000000000000e+01 6.171187578194080743e+03 1.424424424645223397e-01 -1.254196314062475324e+02
4.800000000000000000e+01 6.255396035321718955e+03 1.475705477586173320e-01 -1.260967829933712778e+02
4.900000000000000000e+01 6.333555060337615032e+03 1.425068744049765579e-01 -1.271167469204173983e+02
5.000000000000000000e+01 6.400658582163539904e+03 1.355167626274622894e-01 -1.283698307875653768e+02
5.100000000000000000e+01 6.453157277000173963e+03 1.270893306989981097e-01 -1.298204037380092757e+02
5.200000000000000000e+01 6.488474325510821473e+03 1.176175871181386334e-01 -1.313829474261612233e+02
5.300000000000000000e+01 6.504705858937310950e+03 9.575438073975289788e-02 -1.330804955213986887e+02
5.400000000000000000e+01 6.500823808663489217e+03 8.813242780809656118e-02 -1.346474455491794231e+02
5.500000000000000000e+01 6.477028253464614863e+03 8.086187523792957854e-02 -1.362846668603470164e+02
5.600000000000000000e+01 6.435138848214131031e+03 7.530471718227470246e-02 -1.377927474352790682e+02
5.700000000000000000e+01 6.378614995999520943e+03 5.602031109638306444e-02 -1.391653421685954868e+02
5.800000000000000000e+01 6.312053197833685772e+03 5.317047050496871013e-02 -1.403220078699773126e+02
5.900000000000000000e+01 6.240318944028944316e+03 3.057330934928591260e-02 -1.412143180899134620e+02
6.000000000000000000e+01 6.167554611140023553e+03 1.968858515545738111e-02 -1.418969788458264247e+02
6.100000000000000000e+01 6.096405578059441723e+03 2.245171365667653074e-04 -1.423238736948432290e+02
6.200000000000000000e+01 6.027800757014304509e+03 1.602421659224575329e-02 -1.425265523754329706e+02
6.300000000000000000e+01 5.961284419813794557e+03 1.862065058633601000e-02 -1.424689348892888745e+02
6.400000000000000000e+01 5.895827103537163566e+03 1.730110665111498497e-02 -1.422600284256631369e+02
6.500000000000000000e+01 5.830839481281349435e+03 1.720081445563259245e-02 -1.417780616884512312e+02
6.600000000000000000e+01 5.766845283775545795e+03 1.731319298369021764e-02 -1.410971839089431228e+02
6.700000000000000000e+01 5.705871962912908202e+03 1.812463870565349591e-02 -1.401479923932995746e+02
6.800000000000000000e+01 5.651246075834861585e+03 3.150331136662815057e-02 -1.390663205358578978e+02
6.900000000000000000e+01 5.606899448953086903e+03 3.291613474347628021e-02 -1.378564821058974701e+02
7.000000000000000000e+01 5.576535468536544613e+03 4.565800032742421688e-02 -1.364836980054687103e+02
7.100000000000000000e+01 5.562794062693854357e+03 5.816907196875310132e-02 -1.350677838001173825e+02
7.200000000000000000e+01 5.566520405364881299e+03 1.083258202812494020e-01 -1.336182226980820928e+02
7.300000000000000000e+01 5.586378366124635249e+03 1.309405578134053560e-01 -1.322113252610030827e+02
7.400000000000000000e+01 5.618830391472662996e+03 1.433691857221509047e-01 -1.308829134270518182e+02
7.500000000000000000e+01 5.658680222357232196e+03 1.532885586904711439e-01 -1.296697074401529335e+02
7.600000000000000000e+01 5.700231284684268758e+03 1.565412823206631665e-01 -1.285618018858812945e+02
7.700000000000000000e+01 5.738617770802273299e+03 1.429522881232161979e-01 -1.276514822704625658e+02
7.800000000000000000e+01 5.770810902877566150e+03 1.466083839773640873e-01 -1.268341259296146575e+02
7.900000000000000000e+01 5.796023116923557609e+03 1.464550533452904646e-01 -1.261030188414594875e+02
8.000000000000000000e+01 5.815393803846455739e+03 1.415812084455096154e-01 -1.254686286782013553e+02
8.100000000000000000e+01 5.831237043807672308e+03 1.415931564554006039e-01 -1.248715544291767117e+02
8.200000000000000000e+01 5.846224279473845854e+03 1.555561233180527414e-01 -1.243209559456447266e+02
8.300000000000000000e+01 5.862665567037996880e+03 1.615963927063240879e-01 -1.238583453415276949e+02
8.400000000000000000e+01 5.882183444348574994e+03 1.626051990297713301e-01 -1.234158290581953850e+02
8.500000000000000000e+01 5.905708489454135815e+03 1.667947568150334459e-01 -1.230694576040897630e+02
8.600000000000000000e+01 5.933523241728882567e+03 1.715158288569041123e-01 -1.228572452525601193e+02
8.700000000000000000e+01 5.965387269304756046e+03 1.705013261621800280e-01 -1.227052452017188671e+02
8.800000000000000000e+01 6.000578076795114612e+03 1.673262804735751730e-01 -1.226696627485372346e+02
8.900000000000000000e+01 6.038115475688187871e+03 1.689695790225307082e-01 -1.227797684092383577e+02
9.000000000000000000e+01 6.077328785043007883e+03 1.716766104590836672e-01 -1.229700411223142282e+02
9.100000000000000000e+01 6.118275875072088638e+03 1.726944807592171727e-01 -1.233139054862198520e+02
9.200000000000000000e+01 6.161704107013723842e+03 1.713491328689916438e-01 -1.237944053268414564e+02
9.300000000000000000e+01 6.208148846054963542e+03 1.600445487563123825e-01 -1.244249935210762601e+02
9.400000000000000000e+01 6.256858936097637525e+03 1.718364615853338329e-01 -1.251829246936181903e+02
9.500000000000000000e+01 6.305148880390187514e+03 1.737177645033588513e-01 -1.261632568658188518e+02
9.600000000000000000e+01 6.348846017376076816e+03 1.688152284662886582e-01 -1.272612932221087476e+02
9.700000000000000000e+01 6.383378054475974750e+03 1.716955779429110707e-01 -1.285051558297894019e+02
9.800000000000000000e+01 6.404942911838089458e+03 1.721701138733009451e-01 -1.298291174691149479e+02
9.900000000000000000e+01 6.411191481170111729e+03 1.691603470357800898e-01 -1.311532107867243724e+02
1.000000000000000000e+02 6.401532014978955885e+03 1.704709798595668846e-01 -1.324808812070242254e+02
1.010000000000000000e+02 6.377018851889823964e+03 1.617591191185222266e-01 -1.338126391454026702e+02
1.020000000000000000e+02 6.339991962003069602e+03 1.656320842310691210e-01 -1.349590861252558796e+02
1.030000000000000000e+02 6.293736171971906515e+03 1.688889902175769731e-01 -1.359683581578813971e+02
1.040000000000000000e+02 6.242067631739399985e+03 1.715417450917270936e-01 -1.368566046154944047e+02
1.050000000000000000e+02 6.188916526321717356e+03 1.664244467035616570e-01 -1.375890047283215267e+02
1.060000000000000000e+02 6.137860192266206468e+03 1.769385435621201597e-01 -1.380394939438032509e+02
1.070000000000000000e+02 6.091506132012108537e+03 1.800379105361979148e-01 -1.384040423801460236e+02
1.080000000000000000e+02 6.050923720228410275e+03 1.989026689587728158e-01 -1.386328116570034297e+02
1.090000000000000000e+02 6.015439950960389069e+03 1.938260716716926901e-01 -1.387442397315526819e+02
1.100000000000000000e+02 5.982976394270329365e+03 1.978063242544099154e-01 -1.387477892450007175e+02
1.110000000000000000e+02 5.950917354798732958e+03 1.970562277448068556e-01 -1.386127150523772116e+02
1.120000000000000000e+02 5.917179476385907947e+03 1.932622967011517201e-01 -1.383882134659523331e+02
1.130000000000000000e+02 5.880976937940194148e+03 1.904163584862204051e-01 -1.380788124622088446e+02
1.140000000000000000e+02 5.843135764457748337e+03 1.713396581414509678e-01 -1.376533642140311997e+02
1.150000000000000000e+02 5.805843620164117965e+03 1.684321653537479979e-01 -1.370862032799379904e+02
1.160000000000000000e+02 5.772112108624462962e+03 1.625034737599734824e-01 -1.363885076683325224e+02
1.170000000000000000e+02 5.745066303122493082e+03 1.654774239574922923e-01 -1.355699130922882318e+02
1.180000000000000000e+02 5.727323995203990307e+03 1.636538549724233516e-01 -1.346817213037152499e+02
1.190000000000000000e+02 5.720682086322741270e+03 1.599904917563541584e-01 -1.337144649306194140e+02
1.200000000000000000e+02 5.726131388479752786e+03 1.525000152567704548e-01 -1.328110718040838378e+02
1.210000000000000000e+02 5.743818202467089577e+03 1.480334086404075655e-01 -1.319083280405620258e+02
1.220000000000000000e+02 5.773009830332619458e+03 1.389301565533960503e-01 -1.311178808993182088e+02
1.230000000000000000e+02 5.811832542323407324e+03 1.326439294311894945e-01 -1.304469823511970219e+02
1.240000000000000000e+02 5.857005625083631458e+03 1.234673170147781857e-01 -1.298941396346068871e+02
1.250000000000000000e+02 5.904180630501205087e+03 1.180784503445854589e-01 -1.295246215959000153e+02
1.260000000000000000e+02 5.948767186051049976e+03 1.124475998416301914e-01 -1.292846243182434023e+02
1.270000000000000000e+02 5.987061880865572675e+03 1.001982714577600853e-01 -1.291303720734064768e+02
1.280000000000000000e+02 6.016952046191343470e+03 9.954761355095616271e-02 -1.291364902694262469e+02
1.290000000000000000e+02 6.038041792503976467e+03 1.218715305608636529e-01 -1.292499075978383587e+02
1.300000000000000000e+02 6.051307707967072020e+03 1.213735604263230655e-01 -1.293827920675918506e+02
1.310000000000000000e+02 6.058428274109551239e+03 1.230300800250820198e-01 -1.295760778488437381e+02
1.320000000000000000e+02 6.061249794587530232e+03 1.193175675618964454e-01 -1.297686974366020252e+02
1.330000000000000000e+02 6.061343818551808909e+03 1.210531298577841308e-01 -1.299413700349801388e+02
1.340000000000000000e+02 6.059798661612343494e+03 1.315303495270645495e-01 -1.301430901361782162e+02
1.350000000000000000e+02 6.057299152270410559e+03 1.479150824706421952e-01 -1.303777516924435815e+02
1.360000000000000000e+02 6.054462993988347989e+03 1.670518949990238422e-01 -1.305992682157125842e+02
1.370000000000000000e+02 6.052260557769123807e+03 1.731009279641553544e-01 -1.307802074495217255e+02
1.380000000000000000e+02 6.052202099200785597e+03 1.737032675013518712e-01 -1.309332287354916673e+02
1.390000000000000000e+02 6.056205954765679053e+03 1.720264956540737133e-01 -1.311568775994692828e+02
1.400000000000000000e+02 6.065924257843397754e+03 1.739383276898099073e-01 -1.313280734775872247e+02
1.410000000000000000e+02 6.081795818937815056e+03 1.691474787430869708e-01 -1.316190022019314370e+02
1.420000000000000000e+02 6.102426554247103923e+03 1.624857052370186072e-01 -1.319442076645755151e+02
1.430000000000000000e+02 6.124759609413670660e+03 1.595619332105877031e-01 -1.323222676333236905e+02
1.440000000000000000e+02 6.144854694966140414e+03 1.509739256385836670e-01 -1.327677046002866348e+02
1.450000000000000000e+02 6.159074094168069678e+03 1.395143502662155588e-01 -1.332461383824617371e+02
1.460000000000000000e+02 6.165048670360690267e+03 1.139599589261398732e-01 -1.337572204250631955e+02
1.470000000000000000e+02 6.161887527270431747e+03 8.776845525684540128e-02 -1.343034902830351029e+02
1.480000000000000000e+02 6.149856869527135132e+03 9.631145467120973136e-02 -1.348427799153996602e+02
1.490000000000000000e+02 6.129522090069738624e+03 9.805152433855907068e-02 -1.352827511179831674e+02
1.500000000000000000e+02 6.100811512406497059e+03 1.144093229301683390e-01 -1.356159054164467932e+02
1.510000000000000000e+02 6.062712604895267759e+03 1.248328873189843702e-01 -1.358846230703894093e+02
1.520000000000000000e+02 6.014007908500403573e+03 1.295616021026116116e-01 -1.359913109710129788e+02
1.530000000000000000e+02 5.954922915696693053e+03 1.300522610757608721e-01 -1.359562570401473351e+02
1.540000000000000000e+02 5.889526219560576465e+03 1.483968981655169883e-01 -1.356829619137868974e+02
1.550000000000000000e+02 5.827140696503784966e+03 1.537569603864846479e-01 -1.352100519136430989e+02
1.560000000000000000e+02 5.781005277434417621e+03 1.637526501805905976e-01 -1.345434223529501594e+02
1.570000000000000000e+02 5.762592888780579415e+03 1.675421908112092462e-01 -1.337598848701728116e+02
1.580000000000000000e+02 5.774974487282507653e+03 1.760544276622719451e-01 -1.329802368190140101e+02
1.590000000000000000e+02 5.811692895479192885e+03 1.867103747320334461e-01 -1.322692158187180098e+02
1.600000000000000000e+02 5.862021635409243572e+03 1.920320110005422354e-01 -1.317322821448643424e+02
1.610000000000000000e+02 5.916521379767086728e+03 2.002780227590619799e-01 -1.313686166859833122e+02
1.620000000000000000e+02 5.968961509034877963e+03 2.046882648764620227e-01 -1.312279348230584617e+02
1.630000000000000000e+02 6.015565105478322039e+03 2.034502156270215911e-01 -1.312079104351204819e+02
1.640000000000000000e+02 6.053994770471962511e+03 2.062197738200040598e-01 -1.313326461740295485e+02
1.650000000000000000e+02 6.082623999387421463e+03 2.072731129743206058e-01 -1.315437773138846751e+02
1.660000000000000000e+02 6.100471350923487989e+03 2.064787308678863453e-01 -1.318226413190085111e+02
1.670000000000000000e+02 6.107217047966123573e+03 2.026899713727584318e-01 -1.322005242875459885e+02
1.680000000000000000e+02 6.103488650424035768e+03 1.997068379598063714e-01 -1.325453480456395425e+02
1.690000000000000000e+02 6.090804972685345092e+03 1.829625359377625715e-01 -1.328568619199466809e+02
1.700000000000000000e+02 6.071153445409460801e+03 1.789454694176104421e-01 -1.331288242678437257e+02
1.710000000000000000e+02 6.046357199384626256e+03 1.722329070039906318e-01 -1.333534879316457022e+02
1.720000000000000000e+02 6.017755183173526348e+03 1.659673947074450651e-01 -1.334603467140714486e+02
1.730000000000000000e+02 5.986430818332649324e+03 1.537253327104920742e-01 -1.334907025045669116e+02
1.740000000000000000e+02 5.953483138394488378e+03 1.569936173201935403e-01 -1.333734605610966071e+02
1.750000000000000000e+02 5.919928149163412854e+03 1.533206151311138354e-01 -1.331531779282652224e+02
1.760000000000000000e+02 5.886337928775761611e+03 1.514447835711951740e-01 -1.328170272939281631e+02
1.770000000000000000e+02 5.852942412807668006e+03 1.504133722206246471e-01 -1.323853575247880485e+02
1.780000000000000000e+02 5.820262499928898251e+03 1.494571760033442942e-01 -1.318035290399522239e+02
1.790000000000000000e+02 5.789938457749552072e+03 1.628617440832855201e-01 -1.311444837710119202e+02
1.800000000000000000e+02 5.765143770270070490e+03 1.667342021516376172e-01 -1.303655122877006534e+02
1.810000000000000000e+02 5.750343955750916393e+03 1.772713165582953110e-01 -1.295288930372922778e+02
1.820000000000000000e+02 5.750437651843902131e+03 2.037092934979609637e-01 -1.287250035619214543e+02
1.830000000000000000e+02 5.769119873252018806e+03 2.030841885877895658e-01 -1.279628311790646933e+02
1.840000000000000000e+02 5.807075033850579530e+03 1.998972865503764185e-01 -1.272226385078241435e+02
1.850000000000000000e+02 5.860933717909175357e+03 2.088127801209392898e-01 -1.266314814000433273e+02
1.860000000000000000e+02 5.924076461520785415e+03 2.025283926554940772e-01 -1.262987561995277304e+02
1.870000000000000000e+02 5.988744624814968120e+03 1.762733933545423126e-01 -1.261371507811410595e+02
1.880000000000000000e+02 6.048261611563527367e+03 1.747138751310172433e-01 -1.262548884235423259e+02
1.890000000000000000e+02 6.098065049746935983e+03 1.676677857356768109e-01 -1.265059139042265599e+02
1.900000000000000000e+02 6.135835929198168742e+03 1.611447675546552882e-01 -1.268650784016242028e+02
1.910000000000000000e+02 6.160949339191476611e+03 1.555854345813072470e-01 -1.274027696637851648e+02
1.920000000000000000e+02 6.173941969561807127e+03 1.498465736916550495e-01 -1.279695936526221658e+02
1.930000000000000000e+02 6.176109381452064554e+03 1.504928799040343157e-01 -1.285514709641340971e+02
1.940000000000000000e+02 6.168879382787839859e+03 1.435720793911520465e-01 -1.290789799004690508e+02
1.950000000000000000e+02 6.153562409945771833e+03 1.461917627392974595e-01 -1.296992190388203312e+02
1.960000000000000000e+02 6.131293997016477988e+03 1.471339003211772634e-01 -1.301834822905374267e+02
1.970000000000000000e+02 6.103095538569447854e+03 1.404200334544751794e-01 -1.305745119610546112e+02
1.980000000000000000e+02 6.069862958586692002e+03 1.434445056002569274e-01 -1.308621521748894168e+02
1.990000000000000000e+02 6.032349039018525218e+03 1.455430085119964467e-01 -1.310231509673911887e+02
2.000000000000000000e+02 5.991181799633593073e+03 1.505747632045342788e-01 -1.310803905492636261e+02
2.010000000000000000e+02 5.947007759928932501e+03 1.506998714356315994e-01 -1.309468651571118585e+02
2.020000000000000000e+02 5.900582917654200173e+03 1.507176057927369084e-01 -1.306978825307076306e+02
2.030000000000000000e+02 5.852806486362959731e+03 1.500577241002143958e-01 -1.302516371974678577e+02
2.040000000000000000e+02 5.804888339006165552e+03 1.486435027678519594e-01 -1.296496330425773920e+02
2.050000000000000000e+02 5.758570728406740272e+03 1.463565601815675910e-01 -1.289263982606917693e+02
2.060000000000000000e+02 5.716414816303697989e+03 1.432415725290315800e-01 -1.280237176353660971e+02
2.070000000000000000e+02 5.682155179020954165e+03 1.328486622402962336e-01 -1.269938957698113313e+02
2.080000000000000000e+02 5.660843721292585542e+03 1.283431283134143508e-01 -1.259241146113702428e+02
2.090000000000000000e+02 5.658351401926938706e+03 1.233690217270117934e-01 -1.247882373838218939e+02
2.100000000000000000e+02 5.679649155848830560e+03 1.164567583624433467e-01 -1.236666618996549403e+02
2.110000000000000000e+02 5.726569795712916857e+03 1.102089244184034922e-01 -1.227230794412009232e+02
2.120000000000000000e+02 5.796211599520253003e+03 9.430107674882859392e-02 -1.219309263294745165e+02
2.130000000000000000e+02 5.881406105627116631e+03 9.645185728590602303e-02 -1.214055516308882829e+02
2.140000000000000000e+02 5.973082779882087380e+03 8.860953069669179338e-02 -1.211981882492226532e+02
2.150000000000000000e+02 6.062668639020598675e+03 7.921494026220213258e-02 -1.212503613683080630e+02
2.160000000000000000e+02 6.143364013515548322e+03 7.863820525447057230e-02 -1.216420871943837199e+02
2.170000000000000000e+02 6.210362821536445153e+03 8.560226354147706940e-02 -1.222184641831925376e+02
2.180000000000000000e+02 6.260641520946772289e+03 8.013517533647872282e-02 -1.230318345849487969e+02
2.190000000000000000e+02 6.292829139150456285e+03 8.674934455017369039e-02 -1.239755930761589866e+02
2.200000000000000000e+02 6.307076037192337026e+03 8.781669738650162149e-02 -1.250094006335545203e+02
2.210000000000000000e+02 6.304870085858668062e+03 9.375559766230268099e-02 -1.260479537508820727e+02
2.220000000000000000e+02 6.288641135778500029e+03 1.012194681149300307e-01 -1.270406987593266024e+02
2.230000000000000000e+02 6.261286127463182311e+03 9.940557636239445716e-02 -1.279662010347492469e+02
2.240000000000000000e+02 6.225821879749141772e+03 9.473095065166516060e-02 -1.287769717713977400e+02
2.250000000000000000e+02 6.185166458704522483e+03 9.621808185150461379e-02 -1.294353914474335738e+02
2.260000000000000000e+02 6.142232125479247770e+03 9.767943182773829169e-02 -1.299094838436263331e+02
2.270000000000000000e+02 6.099989717808270143e+03 9.907776868901402301e-02 -1.302770311858008654e+02
2.280000000000000000e+02 6.061422794122586311e+03 9.982173718299959531e-02 -1.305578178595888517e+02
2.290000000000000000e+02 6.029377417095865894e+03 1.049429400820203612e-01 -1.307254433332864494e+02
2.300000000000000000e+02 6.006083821766473193e+03 1.065966227720994558e-01 -1.307419947655680517e+02
2.310000000000000000e+02 5.992648894979306533e+03 1.048546979514596716e-01 -1.307189357467600814e+02
2.320000000000000000e+02 5.988679818954514303e+03 1.030361004872209357e-01 -1.306768162740995365e+02
2.330000000000000000e+02 5.992222218744494967e+03 1.223791537527069984e-01 -1.306080520213305647e+02
2.340000000000000000e+02 6.000005795770246550e+03 1.253709374534739407e-01 -1.306638005013613224e+02
2.350000000000000000e+02 6.008139742401771400e+03 1.222735052386286075e-01 -1.306432981008110232e+02
2.360000000000000000e+02 6.012776643300992873e+03 1.181773150053648386e-01 -1.307123970434221008e+02
2.370000000000000000e+02 6.010777199061516512e+03 1.241143206701210283e-01 -1.307854478056187588e+02
2.380000000000000000e+02 6.000384285479190112e+03 1.210077579042501406e-01 -1.308247322172444740e+02
2.390000000000000000e+02 5.981555574932683157e+03 1.173611449364060227e-01 -1.308016769735283447e+02
2.400000000000000000e+02 5.956036428367877306e+03 1.170343632945808343e-01 -1.306909697094565104e+02
2.410000000000000000e+02 5.927022086338887675e+03 1.142648774414517787e-01 -1.304998299305187004e+02
2.420000000000000000e+02 5.898423854932886570e+03 1.115006855795612900e-01 -1.301957426357183749e+02
2.430000000000000000e+02 5.874157539359576731e+03 1.068759706039457136e-01 -1.297873814889825326e+02
2.440000000000000000e+02 5.857488043467792522e+03 1.009508973419974143e-01 -1.293513450490555954e+02
2.450000000000000000e+02 5.850766862150001543e+03 9.798724018822881077e-02 -1.289095268849258673e+02
2.460000000000000000e+02 5.855309301734198925e+03 9.106465567875549061e-02 -1.284457433871218939e+02
2.470000000000000000e+02 5.871470926488385885e+03 1.016003567139607544e-01 -1.280183791185550604e+02
2.480000000000000000e+02 5.898632414235484248e+03 9.552791389198650451e-02 -1.276093948153748272e+02
2.490000000000000000e+02 5.935013853607893907e+03 8.875943064870521482e-02 -1.273403510774276128e+02
2.500000000000000000e+02 5.977637211936866152e+03 7.125272773733318243e-02 -1.271889086889114253e+02
2.510000000000000000e+02 6.022207566971384949e+03 7.397015824945056550e-02 -1.271923435111576453e+02
2.520000000000000000e+02 6.063434896178273448e+03 7.224904957547564899e-02 -1.273156199689779555e+02
2.530000000000000000e+02 6.095811127760325689e+03 5.866679926775675985e-02 -1.275373709811859442e+02
2.540000000000000000e+02 6.114652768668792305e+03 9.471575081327575363e-02 -1.278752184173358728e+02
2.550000000000000000e+02 6.117258437333093752e+03 1.027681276527746684e-01 -1.282663748883988717e+02
2.560000000000000000e+02 6.103529412698736451e+03 1.099256684443540577e-01 -1.286158564507394146e+02
2.570000000000000000e+02 6.076012292060062464e+03 1.078458047803163289e-01 -1.289453237183408021e+02
2.580000000000000000e+02 6.039226068337857214e+03 1.246552032412194394e-01 -1.291727096389033704e+02
2.590000000000000000e+02 5.998825292806644029e+03 1.345556462203293668e-01 -1.292453809031783578e+02
2.600000000000000000e+02 5.960406372791330796e+03 1.599748224473832581e-01 -1.292057241759088413e+02
2.610000000000000000e+02 5.928491454621409503e+03 1.665771782250624888e-01 -1.290251408391818586e+02
2.620000000000000000e+02 5.905763780389575004e+03 1.660348873516317436e-01 -1.287466508461011188e+02
2.630000000000000000e+02 5.892995201591857040e+03 1.748584412466190896e-01 -1.283948567596650037e+02
2.640000000000000000e+02 5.889335504993222457e+03 1.801605579669520452e-01 -1.280256277884867018e+02
2.650000000000000000e+02 5.893024586375768195e+03 1.870989379066103353e-01 -1.276622084886343202e+02
2.660000000000000000e+02 5.902034257171122590e+03 1.904444695200438742e-01 -1.273214106106257191e+02
2.670000000000000000e+02 5.914410787812706076e+03 1.817573827829553346e-01 -1.270012523286150952e+02
2.680000000000000000e+02 5.928571705639352331e+03 1.821394830816445431e-01 -1.267339417427311901e+02
2.690000000000000000e+02 5.943415547823109591e+03 1.824808710421110813e-01 -1.264912298595791071e+02
2.700000000000000000e+02 5.958504134858542784e+03 1.859664152534219461e-01 -1.263583643945623862e+02
2.710000000000000000e+02 5.974036880871671201e+03 1.852348929570205860e-01 -1.262244481355961341e+02
2.720000000000000000e+02 5.990676739497568633e+03 1.838354802523668730e-01 -1.261520632208607822e+02
2.730000000000000000e+02 6.009076418419246693e+03 1.968382606071515939e-01 -1.261261669081400498e+02
2.740000000000000000e+02 6.029379169773573267e+03 1.929568110454086827e-01 -1.261730918657798668e+02
2.750000000000000000e+02 6.050960656250156717e+03 1.870828207033995716e-01 -1.263062494903323341e+02
2.760000000000000000e+02 6.072423285562638739e+03 1.887466983869468817e-01 -1.264955639705933947e+02
2.770000000000000000e+02 6.091857970816019588e+03 1.883172711389171916e-01 -1.267411895874497247e+02
2.780000000000000000e+02 6.107114905266447749e+03 1.706040840624468147e-01 -1.270444464445747030e+02
2.790000000000000000e+02 6.116272145727341922e+03 1.614515981612517637e-01 -1.274277843325894253e+02
2.800000000000000000e+02 6.117986411938309175e+03 1.564630933391931156e-01 -1.277962421554635171e+02
2.810000000000000000e+02 6.111887455628600947e+03 1.507027145343974028e-01 -1.282119884383693886e+02
2.820000000000000000e+02 6.098752427228193483e+03 1.426415737639317172e-01 -1.285781081155830066e+02
2.830000000000000000e+02 6.080538413118898461e+03 1.277750611768449507e-01 -1.288985377071756773e+02
