# k_1_per_A S_k
1.000000000000000056e-01 2.585499853388193436e+00
1.397993311036789255e-01 2.332614653438589869e+00
1.795986622073578731e-01 2.018650879034189938e+00
2.193979933110368208e-01 1.661094534588108740e+00
2.591973244147157684e-01 1.279429612951819228e+00
2.989966555183947161e-01 8.938374880404938994e-01
3.387959866220736083e-01 5.238757618730285337e-01
3.785953177257525004e-01 1.872332535177686497e-01
4.183946488294314481e-01 -1.013496859720151022e-01
4.581939799331103957e-01 -3.309207521062458301e-01
4.979933110367893434e-01 -4.948604054137308861e-01
5.377926421404682911e-01 -5.911009003270448758e-01
5.775919732441472387e-01 -6.220145936567242906e-01
6.173913043478260754e-01 -5.939920329391681353e-01
6.571906354515050230e-01 -5.167535118702499819e-01
6.969899665551839707e-01 -4.024567877567064578e-01
7.367892976588629184e-01 -2.646770433869887196e-01
7.765886287625418660e-01 -1.173420110339848943e-01
8.163879598662208137e-01 2.629489491485814678e-02
8.561872909698997614e-01 1.545673284068495024e-01
8.959866220735787090e-01 2.581311448709588952e-01
9.357859531772575457e-01 3.304756237664304708e-01
9.755852842809364933e-01 3.681846739378216160e-01
1.015384615384615552e+00 3.709432648984232195e-01
1.055183946488294389e+00 3.413049916987691557e-01
1.094983277591973447e+00 2.842549442238730961e-01
1.134782608695652284e+00 2.066164765141738080e-01
1.174581939799331343e+00 1.163600175040166995e-01
1.214381270903010179e+00 2.187616545347215169e-02
1.254180602006689238e+00 -6.872609473456314788e-02
1.293979933110368075e+00 -1.482416862858435547e-01
1.333779264214047133e+00 -2.108685624521804414e-01
1.373578595317725970e+00 -2.525536565099062436e-01
1.413377926421404807e+00 -2.711709428838071645e-01
1.453177257525083865e+00 -2.665322912586913784e-01
1.492976588628762702e+00 -2.402459038612927422e-01
1.532775919732441761e+00 -1.954487381076768227e-01
1.572575250836120597e+00 -1.364475336443082831e-01
1.612374581939799656e+00 -6.830736442451201818e-02
1.652173913043478493e+00 3.573085896806604822e-03
1.691973244147157551e+00 7.386377976030955583e-02
1.731772575250836388e+00 1.376539029647989576e-01
1.771571906354515225e+00 1.907302528681031895e-01
1.811371237458194283e+00 2.297727043262708380e-01
1.851170568561873120e+00 2.524657440126323316e-01
1.890969899665552179e+00 2.575336764907936171e-01
1.930769230769231015e+00 2.447137323217704052e-01
1.970568561872910074e+00 2.146853444571694691e-01
2.010367892976588688e+00 1.689750247627730406e-01
2.050167224080267747e+00 1.098546341497053103e-01
2.089966555183946806e+00 4.024679258946795013e-02
2.129765886287625865e+00 -3.635460911656518412e-02
2.169565217391304479e+00 -1.159474887993037218e-01
2.209364548494983538e+00 -1.940735017842254440e-01
2.249163879598662596e+00 -2.658696106139186721e-01
2.288963210702341655e+00 -3.261337732210585205e-01
2.328762541806020270e+00 -3.694204730541299497e-01
2.368561872909699328e+00 -3.901803209035434872e-01
2.408361204013378387e+00 -3.829537587643172536e-01
2.448160535117057002e+00 -3.426223623176534172e-01
2.487959866220736060e+00 -2.647130461963271841e-01
2.527759197324415119e+00 -1.457415384152984661e-01
2.567558528428094178e+00 1.642713596106448737e-02
2.607357859531772792e+00 2.222306483607099370e-01
2.647157190635451851e+00 4.701081495753222095e-01
2.686956521739130910e+00 7.562817784265277732e-01
2.726755852842809524e+00 1.074654751807939901e+00
2.766555183946488583e+00 1.416853966773300666e+00
2.806354515050167642e+00 1.772435535986103705e+00
2.846153846153846700e+00 2.129259235726625121e+00
2.885953177257525315e+00 2.474023468191647090e+00
2.925752508361204374e+00 2.792937287214620312e+00
2.965551839464883432e+00 3.072491719272677724e+00
3.005351170568562047e+00 3.300280458724372146e+00
3.045150501672241106e+00 3.465811336291197087e+00
3.084949832775920164e+00 3.561245808551403602e+00
3.124749163879599223e+00 3.582004782971760726e+00
3.164548494983277838e+00 3.527185617929645467e+00
3.204347826086956896e+00 3.399746867994998034e+00
3.244147157190635955e+00 3.206433538177486664e+00
3.283946488294315014e+00 2.957435080055661469e+00
