# r_A g_r
6.934021875000000890e+00 4.757374395336900763e-01
6.974690625000000921e+00 1.436889189825427127e-01
7.015359375000000952e+00 5.064745169864949548e-02
7.056028125000000983e+00 6.406880702785892889e-02
7.096696875000001015e+00 1.467443961214793813e-01
7.137365625000001046e+00 2.824168887379349679e-01
7.178034375000000189e+00 4.287953731260484291e-01
7.218703125000000220e+00 5.171483916801571379e-01
7.259371875000000252e+00 4.846222898348143682e-01
7.300040625000000283e+00 3.591520716580743899e-01
7.340709375000000314e+00 2.092081330764810343e-01
7.381378125000000345e+00 1.013992469172901589e-01
7.422046875000000377e+00 6.356581887897301553e-02
7.462715625000000408e+00 1.261213834016094437e-01
7.503384375000000439e+00 3.681882040864757899e-01
7.544053125000000470e+00 8.934015741322128834e-01
7.584721875000000502e+00 1.680683451470094569e+00
7.625390625000000533e+00 2.475200081863264234e+00
7.666059375000000564e+00 2.813340907663198109e+00
7.706728125000000595e+00 2.511469844757144632e+00
7.747396875000000627e+00 1.741268451566253095e+00
7.788065625000000658e+00 9.448108676944894091e-01
7.828734375000000689e+00 4.127256129295829301e-01
7.869403125000000720e+00 1.874407110517447850e-01
7.910071875000000752e+00 2.150218315997028118e-01
7.950740625000000783e+00 4.679460390578835671e-01
7.991409375000000814e+00 9.054348901793013438e-01
8.032078125000001734e+00 1.391746020140262274e+00
8.072746874999999989e+00 1.679639840438146514e+00
8.113415625000001796e+00 1.568003765014347239e+00
