# time_fs temperature_K pressure_eV_per_A3 kinetic_energy_eV potential_energy_eV total_energy_eV
0.000000000000000000e+00 2.968905344067044894e+02 1.752162282261494897e-02 1.914965901003136040e+01 -8.071318791060353988e+02 -7.879822200960040846e+02
5.000000000000000000e+01 3.005938355861398463e+02 1.627783272234845438e-02 1.938852467457452988e+01 -8.086283233808911746e+02 -7.892397987063166056e+02
1.000000000000000000e+02 2.996119417721715195e+02 1.700493142609606212e-02 1.932519179749534644e+01 -8.077744662669714444e+02 -7.884492744694761086e+02
1.500000000000000000e+02 3.046667861950063525e+02 1.646889634805980343e-02 1.965123300065961942e+01 -8.085015925502988239e+02 -7.888503595496391654e+02
2.000000000000000000e+02 2.959848811248983225e+02 1.706951701646427719e-02 1.909124370365400836e+01 -8.076428040796087089e+02 -7.885515603759547503e+02
2.500000000000000000e+02 3.004925107785598470e+02 1.623278084374923588e-02 1.938198914955925289e+01 -8.086212641259492102e+02 -7.892392749763899928e+02
3.000000000000000000e+02 2.974969214172125476e+02 1.703811476598314847e-02 1.918877142061240804e+01 -8.076370509517862502e+02 -7.884482795311738528e+02
3.500000000000000000e+02 3.054074704678213266e+02 1.689783955614774028e-02 1.969900768396787782e+01 -8.080243692420434627e+02 -7.883253615580755422e+02
4.000000000000000000e+02 2.959246307583741782e+02 1.638020140627352572e-02 1.908735751046003415e+01 -8.086089202218904575e+02 -7.895215627114304198e+02
4.500000000000000000e+02 2.978338890796231908e+02 1.727814298391931389e-02 1.921050608401441551e+01 -8.074718448117463367e+02 -7.882613387277318679e+02
5.000000000000000000e+02 3.019758413032656108e+02 1.598352840862054050e-02 1.947766506527698027e+01 -8.089781713123451254e+02 -7.895005062470681878e+02
5.500000000000000000e+02 2.945150990444359422e+02 1.754853719985349086e-02 1.899644167260861138e+01 -8.070782954756853087e+02 -7.880818538030766831e+02
6.000000000000000000e+02 3.010546265875719314e+02 1.678870241652625356e-02 1.941824603490671208e+01 -8.080039317697530805e+02 -7.885856857348463791e+02
6.500000000000000000e+02 2.996016366182249158e+02 1.666196571484671735e-02 1.932452710744546920e+01 -8.082377130015680677e+02 -7.889131858941226483e+02
7.000000000000000000e+02 3.036841227773712717e+02 1.637981032547371901e-02 1.958785048357483660e+01 -8.086219136652869111e+02 -7.890340631817120993e+02
7.500000000000000000e+02 3.010549087163109334e+02 1.654144655096025790e-02 1.941826423241900201e+01 -8.084047745683842550e+02 -7.889865103359652494e+02
8.000000000000000000e+02 3.076562823491976246e+02 1.642944267298285937e-02 1.984405771323917378e+01 -8.085683242719243253e+02 -7.887242665586851444e+02
8.500000000000000000e+02 2.962537943857423670e+02 1.708320867090455664e-02 1.910858880783097291e+01 -8.076128312119287784e+02 -7.885042424040977949e+02
9.000000000000000000e+02 2.959598504066750593e+02 1.744177510329509434e-02 1.908962920381921435e+01 -8.071698102798151240e+02 -7.880801810759959380e+02
