# k_1_per_A S_k
1.000000000000000056e-01 1.322058474453916332e+00
1.397993311036789255e-01 1.212029336478138930e+00
1.795986622073578731e-01 1.073830566363269456e+00
2.193979933110368208e-01 9.139785026810376412e-01
2.591973244147157684e-01 7.398892880743154210e-01
2.989966555183947161e-01 5.594650558367413318e-01
3.387959866220736083e-01 3.806590490850048081e-01
3.785953177257525004e-01 2.110460896966311894e-01
4.183946488294314481e-01 5.742408052547887110e-02
4.581939799331103957e-01 -7.453015841710719513e-02
4.979933110367893434e-01 -1.805312645305290342e-01
5.377926421404682911e-01 -2.578674863639787151e-01
5.775919732441472387e-01 -3.054860270172248260e-01
6.173913043478260754e-01 -3.239792397056842077e-01
6.571906354515050230e-01 -3.154755732398077939e-01
6.969899665551839707e-01 -2.834449695205112363e-01
7.367892976588629184e-01 -2.324334162192354114e-01
7.765886287625418660e-01 -1.677452502456000527e-01
8.163879598662208137e-01 -9.509437270302423251e-02
8.561872909698997614e-01 -2.024665429912242409e-02
8.959866220735787090e-01 5.132453388880786616e-02
9.357859531772575457e-01 1.147494504215252897e-01
9.755852842809364933e-01 1.660224826586965685e-01
1.015384615384615552e+00 2.021985976238745986e-01
1.055183946488294389e+00 2.215168518925306751e-01
1.094983277591973447e+00 2.234469142480007831e-01
1.134782608695652284e+00 2.086593915930317067e-01
1.174581939799331343e+00 1.789252659107184451e-01
1.214381270903010179e+00 1.369536806874435131e-01
1.254180602006689238e+00 8.618045071873170482e-02
1.293979933110368075e+00 3.052187068929623770e-02
1.333779264214047133e+00 -2.589039960485450820e-02
1.373578595317725970e+00 -7.897738472111637265e-02
1.413377926421404807e+00 -1.249684976386942203e-01
1.453177257525083865e+00 -1.606311209961130970e-01
1.492976588628762702e+00 -1.834624215302014250e-01
1.532775919732441761e+00 -1.918343336513803621e-01
1.572575250836120597e+00 -1.850854856537293980e-01
1.612374581939799656e+00 -1.635567592916054025e-01
1.652173913043478493e+00 -1.285700154293245578e-01
1.691973244147157551e+00 -8.235216175795967430e-02
1.731772575250836388e+00 -2.790909531986085490e-02
1.771571906354515225e+00 3.114392980546731859e-02
1.811371237458194283e+00 9.078730241978005822e-02
1.851170568561873120e+00 1.468279163193526582e-01
1.890969899665552179e+00 1.951454333749835790e-01
1.930769230769231015e+00 2.319428521022522949e-01
1.970568561872910074e+00 2.539899574214184996e-01
2.010367892976588688e+00 2.588481993969138362e-01
2.050167224080267747e+00 2.450658327756977117e-01
2.089966555183946806e+00 2.123327718292666866e-01
2.129765886287625865e+00 1.615856149901725436e-01
2.169565217391304479e+00 9.505471424554390314e-02
2.209364548494983538e+00 1.624704270002863549e-02
2.249163879598662596e+00 -7.013902994861309637e-02
2.288963210702341655e+00 -1.583681198426725167e-01
2.328762541806020270e+00 -2.418891927059414471e-01
2.368561872909699328e+00 -3.136181699863367367e-01
2.408361204013378387e+00 -3.662723056159944424e-01
2.448160535117057002e+00 -3.927431564762826621e-01
2.487959866220736060e+00 -3.864915314186123663e-01
2.527759197324415119e+00 -3.419448982483792587e-01
2.567558528428094178e+00 -2.548756288243374524e-01
2.607357859531772792e+00 -1.227374271143286677e-01
2.647157190635451851e+00 5.506246936498326860e-02
2.686956521739130910e+00 2.769760466102690888e-01
2.726755852842809524e+00 5.392297886538761631e-01
2.766555183946488583e+00 8.358554025006336152e-01
2.806354515050167642e+00 1.158843004846316971e+00
2.846153846153846700e+00 1.498416838706660315e+00
2.885953177257525315e+00 1.843426004749234348e+00
2.925752508361204374e+00 2.181834938919728906e+00
2.965551839464883432e+00 2.501290975436131436e+00
3.005351170568562047e+00 2.789739857061660278e+00
3.045150501672241106e+00 3.036055029967668961e+00
3.084949832775920164e+00 3.230643464309782775e+00
3.124749163879599223e+00 3.365989945678977247e+00
3.164548494983277838e+00 3.437103516876952813e+00
3.204347826086956896e+00 3.441834072928446453e+00
3.244147157190635955e+00 3.381033894935139728e+00
3.283946488294315014e+00 3.258547827537191743e+00
3.323745819397993628e+00 3.081026356007566136e+00
3.363545150501672687e+00 2.857567362834714686e+00
3.403344481605351746e+00 2.599204065940847741e+00
3.443143812709030360e+00 2.318267725035620508e+00
3.482943143812709419e+00 2.027663310846232747e+00
3.522742474916388478e+00 1.740103688499071044e+00
3.562541806020067536e+00 1.467352321367661361e+00
3.602341137123746151e+00 1.219525588234279256e+00
3.642140468227425210e+00 1.004503286190152833e+00
3.681939799331104268e+00 8.274897847861838462e-01
3.721739130434782883e+00 6.907588945828860849e-01
3.761538461538461942e+00 5.936033681470476164e-01
3.801337792642141000e+00 5.324958482859680764e-01
3.841137123745820059e+00 5.014529840045501841e-01
3.880936454849498674e+00 4.925794330313776337e-01
3.920735785953177732e+00 4.967546830809081992e-01
3.960535117056856791e+00 5.044141286464403073e-01
4.000334448160534961e+00 5.063675818215674918e-01
4.040133779264214020e+00 4.945941115562665358e-01
4.079933110367893079e+00 4.629522592958484895e-01
4.119732441471572137e+00 4.077494134490184940e-01
4.159531772575251196e+00 3.281232404563789729e-01
4.199331103678930255e+00 2.262010252577594249e-01
4.239130434782608425e+00 1.070187156166990672e-01
4.278929765886287484e+00 -2.180071759484158989e-02
4.318729096989966543e+00 -1.505915903036370018e-01
4.358528428093645601e+00 -2.683768656438487721e-01
4.398327759197324660e+00 -3.637355001655515618e-01
4.438127090301003719e+00 -4.257426712926566381e-01
4.477926421404682777e+00 -4.449121708454055746e-01
4.517725752508360948e+00 -4.140677859479657830e-01
4.557525083612040007e+00 -3.290735192235429984e-01
4.597324414715719065e+00 -1.893609626362329212e-01
4.637123745819398124e+00 1.794445307936376466e-03
4.676923076923077183e+00 2.372790524105314880e-01
4.716722408026756241e+00 5.064389190066496127e-01
4.756521739130435300e+00 7.956586597884832690e-01
4.796321070234113471e+00 1.089188242355055181e+00
4.836120401337792529e+00 1.370165043028026108e+00
4.875919732441471588e+00 1.621762105484377159e+00
4.915719063545150647e+00 1.828381907303055165e+00
4.955518394648829705e+00 1.976809019191382966e+00
4.995317725752508764e+00 2.057235438733511224e+00
5.035117056856187823e+00 2.064079228372754038e+00
5.074916387959865993e+00 1.996530034254677677e+00
5.114715719063545052e+00 1.858773287193821178e+00
5.154515050167224111e+00 1.659867150448431250e+00
5.194314381270903169e+00 1.413271009787180787e+00
5.234113712374582228e+00 1.136049708057734531e+00
5.273913043478261287e+00 8.478019292048188937e-01
5.313712374581940345e+00 5.693823080116966473e-01
5.353511705685618516e+00 3.215033464428658228e-01
5.393311036789297575e+00 1.233137396472167024e-01
5.433110367892976633e+00 -8.946636322199941205e-03
5.472909698996655692e+00 -6.311843836799013729e-02
5.512709030100334751e+00 -3.203536860867473024e-02
5.552508361204013809e+00 8.589124728874752979e-02
5.592307692307692868e+00 2.864621118899394192e-01
5.632107023411371038e+00 5.598740143184196549e-01
5.671906354515050097e+00 8.912905456438825480e-01
5.711705685618729156e+00 1.261764025170248438e+00
5.751505016722408214e+00 1.649447765763161211e+00
5.791304347826087273e+00 2.031016545997913259e+00
5.831103678929766332e+00 2.383197664624035372e+00
5.870903010033445391e+00 2.684306416267894235e+00
5.910702341137123561e+00 2.915678925899253926e+00
5.950501672240802620e+00 3.062902129443010768e+00
5.990301003344481678e+00 3.116754828858886661e+00
6.030100334448160737e+00 3.073794176517584908e+00
6.069899665551839796e+00 2.936547177426737765e+00
6.109698996655518854e+00 2.713294996542122917e+00
