# k_1_per_A S_k
1.000000000000000056e-01 -4.793211310505072653e+00
1.397993311036789255e-01 -4.502307225888655395e+00
1.795986622073578731e-01 -4.130898323072305978e+00
2.193979933110368208e-01 -3.691839810222658613e+00
2.591973244147157684e-01 -3.200165666511415985e+00
2.989966555183947161e-01 -2.672475282520284434e+00
3.387959866220736083e-01 -2.126261420895216414e+00
3.785953177257525004e-01 -1.579209107888066121e+00
4.183946488294314481e-01 -1.048496147432997905e+00
4.581939799331103957e-01 -5.501256160245726612e-01
4.979933110367893434e-01 -9.831897306739745268e-02
5.377926421404682911e-01 2.950046022529729806e-01
5.775919732441472387e-01 6.206412086674570894e-01
6.173913043478260754e-01 8.723912317052506804e-01
6.571906354515050230e-01 1.047213850797142465e+00
6.969899665551839707e-01 1.145242757421639501e+00
7.367892976588629184e-01 1.169665141453313018e+00
7.765886287625418660e-01 1.126472166183403845e+00
8.163879598662208137e-01 1.024094846939984649e+00
8.561872909698997614e-01 8.729442115985230899e-01
8.959866220735787090e-01 6.848786293398223535e-01
9.357859531772575457e-01 4.726240710806181022e-01
9.755852842809364933e-01 2.491746918558928048e-01
1.015384615384615552e+00 2.720144445813887923e-02
1.055183946488294389e+00 -1.815045491377980102e-01
1.094983277591973447e+00 -3.665293580740878188e-01
1.134782608695652284e+00 -5.192531465744356645e-01
1.174581939799331343e+00 -6.331696841526186503e-01
1.214381270903010179e+00 -7.040964834375067483e-01
1.254180602006689238e+00 -7.302690034130305818e-01
1.293979933110368075e+00 -7.123179616723698260e-01
1.333779264214047133e+00 -6.531343219021152890e-01
1.373578595317725970e+00 -5.576316988259155671e-01
1.413377926421404807e+00 -4.324205107527454572e-01
1.453177257525083865e+00 -2.854120016081198585e-01
1.492976588628762702e+00 -1.253730848426830580e-01
1.532775919732441761e+00 3.854528374151389158e-02
1.572575250836120597e+00 1.972828780100538415e-01
1.612374581939799656e+00 3.423253110215951356e-01
1.652173913043478493e+00 4.661182784465663920e-01
1.691973244147157551e+00 5.624223154419524251e-01
1.731772575250836388e+00 6.265928580249366942e-01
1.771571906354515225e+00 6.557744513744830916e-01
1.811371237458194283e+00 6.490024233540367948e-01
1.851170568561873120e+00 6.072100108056135426e-01
1.890969899665552179e+00 5.331435540023656827e-01
1.930769230769231015e+00 4.311927343855480599e-01
1.970568561872910074e+00 3.071467150056651496e-01
2.010367892976588688e+00 1.678902738888984336e-01
2.050167224080267747e+00 2.105645736612182795e-02
2.089966555183946806e+00 -1.253461735488357043e-01
2.129765886287625865e+00 -2.633130246521120377e-01
2.169565217391304479e+00 -3.852113334296018987e-01
2.209364548494983538e+00 -4.841193010618785042e-01
2.249163879598662596e+00 -5.541214063607797780e-01
2.288963210702341655e+00 -5.905475215946178746e-01
2.328762541806020270e+00 -5.901466702980096013e-01
2.368561872909699328e+00 -5.511898218957103079e-01
2.408361204013378387e+00 -4.734998155045129220e-01
2.448160535117057002e+00 -3.584101526623890699e-01
2.487959866220736060e+00 -2.086578118947330918e-01
2.527759197324415119e+00 -2.821825107271891397e-02
2.567558528428094178e+00 1.779067631511307424e-01
2.607357859531772792e+00 4.039360327256911187e-01
2.647157190635451851e+00 6.435769353729452469e-01
2.686956521739130910e+00 8.903006189511702972e-01
2.726755852842809524e+00 1.137610809415922963e+00
2.766555183946488583e+00 1.379293713147812017e+00
2.806354515050167642e+00 1.609638150313927429e+00
2.846153846153846700e+00 1.823617200488483192e+00
2.885953177257525315e+00 2.017025140015429763e+00
