# k_1_per_A S_k
1.000000000000000056e-01 -4.939104923113317724e-01
1.397993311036789255e-01 -4.388347558324035003e-01
1.795986622073578731e-01 -3.707099587201287960e-01
2.193979933110368208e-01 -2.935237170714304344e-01
2.591973244147157684e-01 -2.117009984297144598e-01
2.989966555183947161e-01 -1.297978282976737230e-01
3.387959866220736083e-01 -5.219071312675183094e-02
3.785953177257525004e-01 1.721506798745475741e-02
4.183946488294314481e-01 7.523684123138996149e-02
4.581939799331103957e-01 1.196074780138511873e-01
4.979933110367893434e-01 1.490965286423944214e-01
5.377926421404682911e-01 1.635519181435048930e-01
5.775919732441472387e-01 1.638608411137504328e-01
6.173913043478260754e-01 1.518347877581277539e-01
6.571906354515050230e-01 1.300294521346044840e-01
6.969899665551839707e-01 1.015151555808416761e-01
7.367892976588629184e-01 6.961698271092364720e-02
7.765886287625418660e-01 3.764580386175486737e-02
8.163879598662208137e-01 8.641607507746451589e-03
8.561872909698997614e-01 -1.485090828203650126e-02
8.959866220735787090e-01 -3.095759176473489305e-02
9.357859531772575457e-01 -3.858841343742125396e-02
9.755852842809364933e-01 -3.748213709785752634e-02
1.015384615384615552e+00 -2.818065341951547786e-02
1.055183946488294389e+00 -1.193734369561272324e-02
1.094983277591973447e+00 9.430826796872571194e-03
1.134782608695652284e+00 3.373335537744581725e-02
1.174581939799331343e+00 5.862108072524574442e-02
1.214381270903010179e+00 8.180690741683172007e-02
1.254180602006689238e+00 1.012733278618601629e-01
1.293979933110368075e+00 1.154492304411699477e-01
1.333779264214047133e+00 1.233414687195578674e-01
1.373578595317725970e+00 1.246108323356217573e-01
1.413377926421404807e+00 1.195870409007022683e-01
1.453177257525083865e+00 1.092227491049629906e-01
1.492976588628762702e+00 9.499184746604405483e-02
1.532775919732441761e+00 7.874212239997302465e-02
1.572575250836120597e+00 6.251620269013202780e-02
1.612374581939799656e+00 4.835734847603234687e-02
1.652173913043478493e+00 3.811782131574803500e-02
1.691973244147157551e+00 3.328722050485311001e-02
1.731772575250836388e+00 3.485632201002331065e-02
1.771571906354515225e+00 4.322877762875698693e-02
1.811371237458194283e+00 5.818879930759113250e-02
1.851170568561873120e+00 7.892802960556610792e-02
1.890969899665552179e+00 1.041296026300022604e-01
