# k_1_per_A S_k
1.000000000000000056e-01 -1.004533378062270721e+00
1.397993311036789255e-01 -9.022995070686494756e-01
1.795986622073578731e-01 -7.753688173811894568e-01
2.193979933110368208e-01 -6.308242543593436391e-01
2.591973244147157684e-01 -4.765772176388729520e-01
2.989966555183947161e-01 -3.208465189914326832e-01
3.387959866220736083e-01 -1.716247458831534622e-01
3.785953177257525004e-01 -3.616988885790761721e-02
4.183946488294314481e-01 7.944213653074649883e-02
4.581939799331103957e-01 1.706732994071742393e-01
4.979933110367893434e-01 2.347639219675136113e-01
5.377926421404682911e-01 2.708429238784889614e-01
5.775919732441472387e-01 2.799027591903133771e-01
6.173913043478260754e-01 2.646440178977754742e-01
6.571906354515050230e-01 2.292042100810069982e-01
6.969899665551839707e-01 1.787935659988894033e-01
7.367892976588629184e-01 1.192671512362972752e-01
7.765886287625418660e-01 5.666674105351365842e-02
8.163879598662208137e-01 -3.232564803518966912e-03
8.561872909698997614e-01 -5.533715921455750753e-02
8.959866220735787090e-01 -9.558106726663262442e-02
9.357859531772575457e-01 -1.211792580594794888e-01
9.755852842809364933e-01 -1.307716851103108979e-01
1.015384615384615552e+00 -1.244504422350405370e-01
1.055183946488294389e+00 -1.036716727695450313e-01
1.094983277591973447e+00 -7.106281408806847111e-02
1.134782608695652284e+00 -3.014370246256636854e-02
1.174581939799331343e+00 1.501360136779927856e-02
1.214381270903010179e+00 6.015715067291005358e-02
1.254180602006689238e+00 1.012286285143179088e-01
1.293979933110368075e+00 1.347076771837465436e-01
1.333779264214047133e+00 1.578997081775767031e-01
1.373578595317725970e+00 1.691450211723017905e-01
1.413377926421404807e+00 1.679339114325465454e-01
1.453177257525083865e+00 1.549204152566951986e-01
1.492976588628762702e+00 1.318357803398838568e-01
1.532775919732441761e+00 1.013109708531971798e-01
1.572575250836120597e+00 6.662486915748155880e-02
1.612374581939799656e+00 3.140073778447460828e-02
1.652173913043478493e+00 -7.225009357496592344e-04
1.691973244147157551e+00 -2.641582489497951158e-02
1.731772575250836388e+00 -4.295471334617362302e-02
1.771571906354515225e+00 -4.845779822773277346e-02
1.811371237458194283e+00 -4.204939960143727617e-02
1.851170568561873120e+00 -2.393221636902054250e-02
1.890969899665552179e+00 4.636036919412833690e-03
1.930769230769231015e+00 4.146026607015440568e-02
1.970568561872910074e+00 8.361030835632721203e-02
2.010367892976588688e+00 1.276913035398762331e-01
2.050167224080267747e+00 1.701598485012042472e-01
2.089966555183946806e+00 2.076598000149673107e-01
2.129765886287625865e+00 2.373498326997025565e-01
2.169565217391304479e+00 2.571953347727234940e-01
2.209364548494983538e+00 2.661998873483903960e-01
2.249163879598662596e+00 2.645562061167505696e-01
2.288963210702341655e+00 2.537026565654683097e-01
2.328762541806020270e+00 2.362787919195378228e-01
2.368561872909699328e+00 2.159812301255935596e-01
2.408361204013378387e+00 1.973289687765635847e-01
2.448160535117057002e+00 1.853543321575121805e-01
2.487959866220736060e+00 1.852416076861124195e-01
2.527759197324415119e+00 2.019396144938835347e-01
2.567558528428094178e+00 2.397766422168970957e-01
2.607357859531772792e+00 3.021062462514333413e-01
