# time_fs temperature_K pressure_eV_per_A3 total_energy_eV
6.100000000000000000e+01 7.787334679662674716e+03 1.732568794348937277e-02 6.357353440175103287e+01
6.200000000000000000e+01 7.751745550368407748e+03 8.611727584887543356e-04 6.356951813668140971e+01
6.300000000000000000e+01 7.742425373615447825e+03 -3.221058306738520949e-02 6.355741520558697744e+01
6.400000000000000000e+01 7.755892276786327784e+03 -4.723051604975645607e-02 6.356131948572800638e+01
6.500000000000000000e+01 7.786126662045750891e+03 -6.069937367976675768e-02 6.354918296693466573e+01
6.600000000000000000e+01 7.826079039440532142e+03 -7.138120614227420890e-02 6.356905980918048726e+01
6.700000000000000000e+01 7.869121440394874298e+03 -8.389392339499127105e-02 6.356096719867863953e+01
6.800000000000000000e+01 7.910262765774451509e+03 -7.124135108722529086e-02 6.360492039878121773e+01
6.900000000000000000e+01 7.947137555369187794e+03 -5.222352618547650149e-02 6.361692791865056051e+01
7.000000000000000000e+01 7.980406150626080489e+03 -3.679895419101790466e-02 6.358105604352107321e+01
7.100000000000000000e+01 8.013336192537897659e+03 -2.171246810898565596e-02 6.358518561746771525e+01
7.200000000000000000e+01 8.049948158983012945e+03 -6.327283601812084927e-03 6.366123028131980277e+01
7.300000000000000000e+01 8.092500174706499820e+03 1.107703383894065481e-02 6.367720084251149615e+01
7.400000000000000000e+01 8.139729469214154051e+03 1.166919114479709162e-02 6.368910795485771814e+01
7.500000000000000000e+01 8.186940789635219517e+03 1.250120785304063495e-02 6.372096026071793062e+01
7.600000000000000000e+01 8.227584603596953457e+03 2.483513149140904527e-02 6.376475507394329156e+01
7.700000000000000000e+01 8.255239514558270457e+03 3.402677297896527370e-02 6.372467117542947790e+01
7.800000000000000000e+01 8.264896854668591914e+03 4.042026736051165803e-02 6.367663165030558048e+01
7.900000000000000000e+01 8.253605052318938760e+03 4.474541267775558606e-02 6.372857325310849319e+01
8.000000000000000000e+01 8.220611472572396451e+03 5.338924093546674327e-02 6.370459047492457216e+01
8.100000000000000000e+01 8.167838276994031730e+03 5.826005564354913568e-02 6.369267990345355201e+01
8.200000000000000000e+01 8.100381005869149703e+03 7.122099077106526510e-02 6.365687552422164686e+01
8.300000000000000000e+01 8.026618715001210148e+03 8.157730832451180747e-02 6.365707200004464994e+01
8.400000000000000000e+01 7.957539888020032777e+03 9.341630847037793450e-02 6.364932089021198180e+01
8.500000000000000000e+01 7.904673229375747724e+03 1.059385843049309023e-01 6.362154342420311082e+01
8.600000000000000000e+01 7.877680500894306533e+03 1.179758960707481957e-01 6.363367831441624389e+01
8.700000000000000000e+01 7.882242808225897534e+03 1.258282213429907925e-01 6.362968000453102491e+01
8.800000000000000000e+01 7.918805256744401049e+03 1.336912500243323809e-01 6.366953433140099605e+01
8.900000000000000000e+01 7.982458075304744852e+03 1.309492584297286544e-01 6.365736987322799223e+01
9.000000000000000000e+01 8.063946238863955841e+03 1.294620820187226407e-01 6.369311608187075535e+01
9.100000000000000000e+01 8.151963892905974717e+03 1.333841818996581718e-01 6.365294458515660381e+01
9.200000000000000000e+01 8.235392598819056730e+03 1.334965294991263818e-01 6.364075067950395237e+01
9.300000000000000000e+01 8.304493627551930331e+03 1.300560656593748310e-01 6.362462753249761249e+01
9.400000000000000000e+01 8.351594561597330539e+03 1.234825300998495246e-01 6.364455470116178049e+01
9.500000000000000000e+01 8.372335725283712236e+03 1.186717791813054201e-01 6.362055445515142083e+01
9.600000000000000000e+01 8.366930306487289272e+03 1.075240484461152529e-01 6.365263349929884384e+01
9.700000000000000000e+01 8.340309154002346986e+03 9.792260126107740770e-02 6.366079592630072170e+01
9.800000000000000000e+01 8.300419394045497029e+03 1.040237476362132346e-01 6.366497275790590038e+01
9.900000000000000000e+01 8.255649879501435862e+03 8.459308109421626032e-02 6.363314151757717241e+01
1.000000000000000000e+02 8.213256547387847604e+03 9.319384040355725707e-02 6.363323169476731778e+01
1.010000000000000000e+02 8.178947070092857757e+03 9.014661861955285127e-02 6.368126306461431341e+01
1.020000000000000000e+02 8.156967887527393941e+03 8.983314783193098452e-02 6.369731160387325986e+01
1.030000000000000000e+02 8.149861976719314043e+03 9.260324614611399607e-02 6.367334347054881505e+01
1.040000000000000000e+02 8.157506442398792387e+03 9.832042596922299649e-02 6.364929641014418848e+01
1.050000000000000000e+02 8.176114195646415283e+03 1.395043972980593017e-01 6.368112776665253705e+01
1.060000000000000000e+02 8.198221179247031614e+03 1.451962118319450601e-01 6.370888662469531027e+01
1.070000000000000000e+02 8.214255283528353175e+03 1.518217583364415979e-01 6.365275174686894388e+01
1.080000000000000000e+02 8.215501584742871273e+03 1.472222650051235593e-01 6.364864557216282037e+01
1.090000000000000000e+02 8.197254594303787599e+03 1.495133908466436679e-01 6.361267341904363093e+01
1.100000000000000000e+02 8.160783104051279224e+03 1.481824012287782932e-01 6.356881713712343185e+01
1.110000000000000000e+02 8.112769115053451969e+03 1.511959002952625308e-01 6.353707392524134434e+01
1.120000000000000000e+02 8.062497350070399079e+03 1.422630663518931748e-01 6.352127004454959547e+01
1.130000000000000000e+02 8.018293678603912667e+03 1.289414437640330757e-01 6.351338254887548374e+01
1.140000000000000000e+02 7.985283825676745437e+03 1.122568375430324367e-01 6.346941843303218889e+01
1.150000000000000000e+02 7.965077103288372200e+03 8.757264707594010489e-02 6.349735171664556788e+01
1.160000000000000000e+02 7.956393067969990625e+03 6.554629842173570475e-02 6.352524827676634800e+01
1.170000000000000000e+02 7.955532612408263958e+03 5.203289097372655603e-02 6.350516178742725515e+01
1.180000000000000000e+02 7.956992361999693458e+03 4.222791024969231588e-02 6.351304074756541240e+01
1.190000000000000000e+02 7.954871991216486094e+03 3.619173852760283056e-02 6.352493205479538574e+01
1.200000000000000000e+02 7.944658523861004142e+03 3.831087330339944669e-02 6.356091596964003543e+01
1.210000000000000000e+02 7.924711136173054001e+03 3.483485862660933713e-02 6.354896822920332511e+01
1.220000000000000000e+02 7.896723879275093168e+03 3.638463134695260615e-02 6.355307962390571674e+01
1.230000000000000000e+02 7.865408469274245363e+03 3.757159375492677422e-02 6.358923478977143873e+01
1.240000000000000000e+02 7.837525337867953567e+03 3.503009508067537331e-02 6.360138156562820200e+01
1.250000000000000000e+02 7.820372906369505472e+03 3.762689205362565459e-02 6.360949045367129884e+01
1.260000000000000000e+02 7.820393440638652464e+03 2.772009562635898913e-02 6.362963161355483521e+01
1.270000000000000000e+02 7.841823245660895736e+03 1.529862674751592683e-02 6.364562022112053796e+01
1.280000000000000000e+02 7.885826436024665782e+03 2.117999316283679986e-03 6.363356740088892138e+01
1.290000000000000000e+02 7.949842342578341231e+03 -1.068712734575669177e-02 6.362142111644851639e+01
1.300000000000000000e+02 8.027635016481899584e+03 -3.010717434407252785e-02 6.362923569076829722e+01
1.310000000000000000e+02 8.110056048537955576e+03 -4.500692136236986163e-02 6.360904057441271675e+01
1.320000000000000000e+02 8.186657038503457443e+03 -5.256343913415348346e-02 6.361681512665634841e+01
1.330000000000000000e+02 8.247642351501426674e+03 -5.351532021362710029e-02 6.358871030550110959e+01
1.340000000000000000e+02 8.285994844443290276e+03 -5.291072197322909537e-02 6.359666209417491700e+01
1.350000000000000000e+02 8.299124378769161922e+03 -5.134049274598936202e-02 6.356473904421554266e+01
1.360000000000000000e+02 8.289834698544143976e+03 -4.908381095097358315e-02 6.360490158437815467e+01
1.370000000000000000e+02 8.266206743005648605e+03 -4.600502288687256108e-02 6.357712683273558696e+01
1.380000000000000000e+02 8.240049708966851540e+03 -2.908817628006291067e-02 6.355741698149145691e+01
1.390000000000000000e+02 8.223723273816367509e+03 -1.996925683324753467e-02 6.358158153781374722e+01
1.400000000000000000e+02 8.226348087639920777e+03 -8.280145550543259458e-03 6.359762265938513792e+01
1.410000000000000000e+02 8.250988087575060490e+03 6.526975101104458103e-03 6.363351557232923028e+01
1.420000000000000000e+02 8.294209280491675599e+03 2.413427732055524119e-02 6.361738371288058147e+01
1.430000000000000000e+02 8.348063551432862369e+03 5.310311295731857950e-02 6.362113448733279597e+01
1.440000000000000000e+02 8.402454347130023962e+03 7.289758335103518894e-02 6.364093994714718860e+01
1.450000000000000000e+02 8.447060160711867866e+03 9.220770363927434377e-02 6.368876523737719708e+01
1.460000000000000000e+02 8.473257483980070901e+03 1.099743940927784824e-01 6.363271978006824270e+01
1.470000000000000000e+02 8.476577114960047766e+03 1.200749320188064517e-01 6.364478211318228773e+01
1.480000000000000000e+02 8.458625196104698261e+03 1.385232282519756053e-01 6.365294083181544238e+01
1.490000000000000000e+02 8.426457259554976190e+03 1.504657818486083709e-01 6.365712571078483961e+01
1.500000000000000000e+02 8.389353708819238818e+03 1.582366061879179886e-01 6.361733401872976401e+01
1.510000000000000000e+02 8.355233739267712735e+03 1.510391784366952039e-01 6.361344132622537018e+01
1.520000000000000000e+02 8.328555144762092823e+03 1.511113209593752948e-01 6.365745576882875412e+01
1.530000000000000000e+02 8.310644688244261488e+03 1.473527090390214789e-01 6.369343183492384242e+01
1.540000000000000000e+02 8.301125336041597620e+03 1.405370532239906822e-01 6.370141921605062407e+01
1.550000000000000000e+02 8.298921798049404970e+03 1.317396366601954194e-01 6.367740183686061073e+01
1.560000000000000000e+02 8.301674407932741815e+03 1.224331933820906743e-01 6.366930940987654708e+01
1.570000000000000000e+02 8.304515499858573094e+03 1.342104994526950867e-01 6.367313825907626779e+01
1.580000000000000000e+02 8.299906145367061981e+03 1.302062635981185157e-01 6.369698538703204349e+01
1.590000000000000000e+02 8.279252116376377671e+03 1.277280929975931345e-01 6.366087488395021410e+01
1.600000000000000000e+02 8.235945807036305268e+03 1.266814815545859729e-01 6.360484932048456130e+01
1.610000000000000000e+02 8.168298559227102487e+03 1.264810133102049761e-01 6.362093279508357568e+01
1.620000000000000000e+02 8.080982679414234553e+03 1.260389752943265329e-01 6.364909795405276327e+01
1.630000000000000000e+02 7.984282299176743436e+03 1.325876580445709829e-01 6.366534370622912320e+01
1.640000000000000000e+02 7.891566348476932944e+03 1.288896600332743447e-01 6.366162663965212687e+01
1.650000000000000000e+02 7.816218727092025802e+03 1.222296321381866890e-01 6.370981807973259947e+01
1.660000000000000000e+02 7.769114165077862708e+03 1.126491399393425297e-01 6.372589389470931565e+01
1.670000000000000000e+02 7.756992985784460870e+03 9.281219452735904596e-02 6.374990506717864491e+01
1.680000000000000000e+02 7.781671657951304041e+03 8.081009739250283319e-02 6.378181077486453887e+01
1.690000000000000000e+02 7.839929851940407389e+03 5.940953603380104420e-02 6.384963035442729051e+01
1.700000000000000000e+02 7.923913606741071817e+03 4.768325172269049367e-02 6.384140541625527021e+01
1.710000000000000000e+02 8.022214509081894903e+03 3.653734036500225213e-02 6.384513980489776941e+01
1.720000000000000000e+02 8.121793560887822423e+03 2.433404533167822514e-02 6.382089832913140981e+01
1.730000000000000000e+02 8.210313470285262156e+03 1.550656410861650514e-02 6.383271950441823606e+01
1.740000000000000000e+02 8.278553031441519124e+03 6.492339245425918053e-03 6.382863769347304128e+01
1.750000000000000000e+02 8.321987713688120493e+03 -2.493727455100238841e-02 6.385261716526628106e+01
1.760000000000000000e+02 8.340734062253783122e+03 -3.541267556585239729e-02 6.382472381257622374e+01
1.770000000000000000e+02 8.337622747332043218e+03 -4.628515046115219689e-02 6.382480164782495535e+01
1.780000000000000000e+02 8.315909443238897438e+03 -4.001637446116259461e-02 6.384880723048669893e+01
1.790000000000000000e+02 8.277925718522166790e+03 -4.693771494360819696e-02 6.383279944519605920e+01
1.800000000000000000e+02 8.225759142086777501e+03 -5.262805734576218863e-02 6.380084996415234855e+01
1.810000000000000000e+02 8.163062795422340059e+03 -5.673622687634499034e-02 6.380892969174993823e+01
1.820000000000000000e+02 8.096359557817745554e+03 -5.902168370012988302e-02 6.384905994656082839e+01
1.830000000000000000e+02 8.034128329863767249e+03 -5.989533510109895653e-02 6.380121591408189374e+01
1.840000000000000000e+02 7.983237844095408946e+03 -6.022287269967213641e-02 6.377725594521015751e+01
1.850000000000000000e+02 7.945508243650256190e+03 -6.909096939413132688e-02 6.374917771617475637e+01
1.860000000000000000e+02 7.917589150728796994e+03 -3.201147313054925059e-02 6.376503673562038443e+01
1.870000000000000000e+02 7.894421331832103533e+03 -2.362203573199935652e-02 6.380494820325276351e+01
1.880000000000000000e+02 7.873410335945361112e+03 -1.605108372382354695e-02 6.378503684191892376e+01
1.890000000000000000e+02 7.856397725342799276e+03 -2.482587319800172443e-02 6.376118517292030674e+01
1.900000000000000000e+02 7.848335026577604367e+03 -2.031523611634237711e-02 6.380931135299397283e+01
1.910000000000000000e+02 7.853599693754862528e+03 -1.232328033353692967e-02 6.381735927375899564e+01
1.920000000000000000e+02 7.872904458781493304e+03 -4.472502414660908636e-03 6.379729960734491101e+01
1.930000000000000000e+02 7.902638714195706598e+03 5.331467025957041528e-03 6.377718984921165202e+01
1.940000000000000000e+02 7.936312742088278355e+03 1.401043843335850886e-02 6.376103053209365612e+01
1.950000000000000000e+02 7.966644067840260504e+03 1.116389609508282657e-02 6.373289367389000404e+01
1.960000000000000000e+02 7.987263579865146312e+03 2.736274721175227867e-02 6.370080653662515147e+01
1.970000000000000000e+02 7.993786879385854263e+03 3.981047194515451720e-02 6.372474318733091536e+01
1.980000000000000000e+02 7.984346886565954264e+03 4.871629430346941653e-02 6.363281462618425621e+01
1.990000000000000000e+02 7.960060831542418782e+03 4.629332903386457893e-02 6.359294519160118853e+01
2.000000000000000000e+02 7.925821764753953175e+03 5.103576552560681184e-02 6.360111727099084078e+01
2.010000000000000000e+02 7.890863300407791030e+03 5.379042422169705295e-02 6.360136959603272544e+01
2.020000000000000000e+02 7.867333576965322209e+03 5.506055785994032337e-02 6.356162380357264396e+01
2.030000000000000000e+02 7.865982266912174055e+03 5.539114444145245425e-02 6.360972399876695249e+01
2.040000000000000000e+02 7.890871273223701792e+03 5.524812399564919818e-02 6.357765883294342757e+01
2.050000000000000000e+02 7.936808764570912899e+03 5.486778284012323870e-02 6.363337442060540639e+01
2.060000000000000000e+02 7.991143385581672192e+03 5.217156011819569505e-02 6.361308275917031096e+01
2.070000000000000000e+02 8.039053605689233336e+03 5.129843153964781105e-02 6.361684613278751499e+01
2.080000000000000000e+02 8.068894115882912047e+03 5.553245294490889716e-02 6.355676722389276279e+01
2.090000000000000000e+02 8.075383157250682416e+03 7.418016654154034606e-02 6.356083555502647187e+01
2.100000000000000000e+02 8.059685389231489353e+03 8.093361438195872948e-02 6.350504793362168243e+01
2.110000000000000000e+02 8.027180977441573305e+03 8.870146567269832083e-02 6.352918163634492998e+01
2.120000000000000000e+02 7.985096450237206227e+03 9.789450484706699318e-02 6.346933760281615378e+01
2.130000000000000000e+02 7.940890565808159408e+03 1.085091864923067861e-01 6.342149205274682799e+01
2.140000000000000000e+02 7.901722944627061224e+03 1.200705294110327170e-01 6.340964101572089362e+01
2.150000000000000000e+02 7.874026671041664486e+03 1.256957027367593405e-01 6.334573361587837326e+01
2.160000000000000000e+02 7.862289154851976491e+03 1.364908848322967383e-01 6.328978581667860226e+01
2.170000000000000000e+02 7.867400068680788536e+03 1.452942129924637005e-01 6.324972642823112778e+01
2.180000000000000000e+02 7.885702459548916522e+03 1.512715010477022337e-01 6.330153286216574315e+01
2.190000000000000000e+02 7.909640435099272509e+03 1.541123215478956698e-01 6.329730811248910527e+01
2.200000000000000000e+02 7.930075003967403063e+03 1.598991262558606685e-01 6.330912469572911050e+01
2.210000000000000000e+02 7.939468808718246692e+03 1.609392851138808089e-01 6.332907151561849446e+01
2.220000000000000000e+02 7.935199105259082899e+03 1.662745658900477430e-01 6.338909052095431207e+01
2.230000000000000000e+02 7.921466310944864745e+03 1.637060175915024396e-01 6.344527321620270754e+01
2.240000000000000000e+02 7.907533573756233636e+03 1.578916692978542258e-01 6.346540263951527550e+01
2.250000000000000000e+02 7.901504666456849918e+03 1.483350892930322129e-01 6.345740755056610283e+01
2.260000000000000000e+02 7.904062915172053181e+03 1.413732110377940443e-01 6.342926132487386326e+01
2.270000000000000000e+02 7.908842085878105536e+03 1.357645920863418676e-01 6.344111960890052160e+01
2.280000000000000000e+02 7.909357609523920473e+03 1.273833617511841154e-01 6.341312317272863197e+01
2.290000000000000000e+02 7.905322805624638931e+03 1.140116122541876276e-01 6.342525868541389400e+01
2.300000000000000000e+02 7.902632679018485760e+03 9.963913557356178508e-02 6.346939943058217182e+01
2.310000000000000000e+02 7.908519453906182207e+03 8.743389886151818613e-02 6.346148859418210009e+01
2.320000000000000000e+02 7.926691080709791095e+03 7.719443436168094141e-02 6.347742105040973115e+01
2.330000000000000000e+02 7.955780737586424948e+03 5.511132442890949446e-02 6.352927784130747568e+01
2.340000000000000000e+02 7.990764644824023890e+03 8.137033660479750519e-02 6.355313742085709805e+01
2.350000000000000000e+02 8.025095257557774858e+03 9.401887241960993347e-02 6.354100592487529298e+01
2.360000000000000000e+02 8.051955147045687227e+03 8.703654289699987168e-02 6.354882756891211670e+01
2.370000000000000000e+02 8.064428808345107427e+03 7.274277234033797723e-02 6.356465699651738532e+01
2.380000000000000000e+02 8.056102511826503360e+03 5.159802361140839594e-02 6.353653928444538224e+01
2.390000000000000000e+02 8.023499812756570464e+03 4.225628959182071293e-02 6.354854859350763263e+01
2.400000000000000000e+02 7.969179877774794477e+03 1.347126243003480064e-02 6.352471990753306841e+01
2.410000000000000000e+02 7.902958427984797709e+03 -6.536190168303603575e-03 6.352898958040302091e+01
2.420000000000000000e+02 7.839932096189037111e+03 -6.346762760233457500e-03 6.353731345045648027e+01
2.430000000000000000e+02 7.796291570696860617e+03 -1.864884594543059215e-02 6.349361418218111908e+01
2.440000000000000000e+02 7.784284694360534559e+03 -2.519440257270728553e-02 6.346568105106447888e+01
2.450000000000000000e+02 7.807174052385085815e+03 -3.346422543598681631e-02 6.344150255487778622e+01
2.460000000000000000e+02 7.856497748637219956e+03 -2.851467599443627959e-02 6.346510450033005668e+01
2.470000000000000000e+02 7.915219347060888140e+03 -2.039330738453262390e-02 6.346071090810130499e+01
2.480000000000000000e+02 7.965790550488627559e+03 -1.675904910194377789e-02 6.344849543192327701e+01
2.490000000000000000e+02 7.997798191053992014e+03 -2.249032565396033578e-02 6.340454093588266460e+01
2.500000000000000000e+02 8.010606501057605783e+03 -2.522425860433019987e-02 6.340070520884046346e+01
2.510000000000000000e+02 8.011224593688544701e+03 -1.305690190143431878e-02 6.341295307046510743e+01
2.520000000000000000e+02 8.009567692696803533e+03 -2.516780260756540312e-04 6.337315788786571602e+01
2.530000000000000000e+02 8.013732515674150818e+03 8.697892807427234918e-03 6.338123094125322154e+01
2.540000000000000000e+02 8.027115891031497995e+03 1.525948312990114270e-02 6.343714868576179811e+01
2.550000000000000000e+02 8.047724101077633350e+03 8.571413059283505137e-03 6.345299156485958747e+01
2.560000000000000000e+02 8.068889322876807455e+03 1.139282569704428566e-02 6.344883599881001146e+01
2.570000000000000000e+02 8.081148495413491219e+03 1.228685785714846157e-02 6.346466352036412673e+01
2.580000000000000000e+02 8.076197427566827173e+03 1.193879232275595233e-02 6.345263590356182704e+01
2.590000000000000000e+02 8.050430694982467685e+03 1.119718571351479251e-02 6.345668272435844415e+01
2.600000000000000000e+02 8.005221330977060461e+03 1.080140586750432362e-02 6.348476332257527588e+01
2.610000000000000000e+02 7.944715340486231071e+03 1.144994104789814025e-02 6.350081810705373186e+01
2.620000000000000000e+02 7.873975507780280168e+03 8.485917569934550014e-03 6.353690356127879113e+01
2.630000000000000000e+02 7.798235320069975387e+03 1.337430623544362367e-02 6.351300112411232135e+01
2.640000000000000000e+02 7.722291474310725789e+03 1.971277265457763161e-02 6.346906681692166785e+01
2.650000000000000000e+02 7.649230334754907744e+03 2.196269855178148434e-02 6.344907986546996881e+01
2.660000000000000000e+02 7.580342390846066337e+03 3.567424222799248090e-02 6.347704856764076453e+01
2.670000000000000000e+02 7.517420159945723753e+03 4.937937576920272548e-02 6.350111583680055105e+01
2.680000000000000000e+02 7.465654762885616947e+03 6.265129657409981845e-02 6.355327346331546323e+01
2.690000000000000000e+02 7.434557543751436242e+03 9.667966708147819610e-02 6.351355680801739823e+01
2.700000000000000000e+02 7.435481483610872601e+03 1.080323875499881875e-01 6.353370870769330736e+01
2.710000000000000000e+02 7.476698160590574844e+03 1.176889027992013975e-01 6.352575094824160828e+01
2.720000000000000000e+02 7.558546605212785835e+03 1.262723079713310437e-01 6.348960314190247800e+01
2.730000000000000000e+02 7.670920576815466120e+03 1.281517916461304973e-01 6.350921226789094476e+01
2.740000000000000000e+02 7.795005314073592672e+03 1.389776690826718675e-01 6.352475646519829411e+01
2.750000000000000000e+02 7.909618762436290126e+03 1.494546326886329879e-01 6.352446527575435198e+01
2.760000000000000000e+02 7.999007506949597882e+03 1.585552356603382729e-01 6.346446080940452816e+01
2.770000000000000000e+02 8.056966593709471454e+03 1.651281555071501261e-01 6.349654104852319847e+01
2.780000000000000000e+02 8.085592990663348246e+03 1.601840356276510724e-01 6.345272200423502795e+01
2.790000000000000000e+02 8.091101607525477448e+03 1.696394354887391098e-01 6.343688864084975876e+01
2.800000000000000000e+02 8.080096277318811190e+03 1.675956391002736412e-01 6.347698841848043116e+01
2.810000000000000000e+02 8.057890586259470183e+03 1.617409031029813371e-01 6.346905171993986983e+01
2.820000000000000000e+02 8.028514925920975656e+03 1.466932498679695274e-01 6.342109763100333453e+01
2.830000000000000000e+02 7.995602862395855482e+03 1.351198257034070260e-01 6.344914477256426721e+01
2.840000000000000000e+02 7.963700187248829025e+03 1.210741442904897242e-01 6.346925625145459549e+01
2.850000000000000000e+02 7.939221822383915423e+03 1.034692423443176329e-01 6.347741138266835037e+01
2.860000000000000000e+02 7.929978570020220104e+03 8.482357239453545972e-02 6.348552221303506826e+01
2.870000000000000000e+02 7.942056385533562207e+03 7.799724067841269648e-02 6.347352392470043014e+01
