# k_1_per_A S_k
1.000000000000000056e-01 -1.585772773883735720e-01
1.397993311036789255e-01 -1.563248761328313030e-01
1.795986622073578731e-01 -1.528968090067637231e-01
2.193979933110368208e-01 -1.479830867269220640e-01
2.591973244147157684e-01 -1.412608937782400265e-01
2.989966555183947161e-01 -1.324303280517833414e-01
3.387959866220736083e-01 -1.212508091734558757e-01
3.785953177257525004e-01 -1.075753711740161656e-01
4.183946488294314481e-01 -9.138013431028735312e-02
4.581939799331103957e-01 -7.278651370661703979e-02
4.979933110367893434e-01 -5.207415452931662969e-02
5.377926421404682911e-01 -2.968315928985076901e-02
5.775919732441472387e-01 -6.204857887425641039e-03
6.173913043478260754e-01 1.763887687408549620e-02
6.571906354515050230e-01 4.102699315791236145e-02
6.969899665551839707e-01 6.307978435921168803e-02
7.367892976588629184e-01 8.290638729718136091e-02
7.765886287625418660e-01 9.965652071954977931e-02
8.163879598662208137e-01 1.125733409640264915e-01
8.561872909698997614e-01 1.210440879685831250e-01
8.959866220735787090e-01 1.246451944771148623e-01
9.357859531772575457e-01 1.231787395844218258e-01
9.755852842809364933e-01 1.166975374369463303e-01
1.015384615384615552e+00 1.055167433070076655e-01
1.055183946488294389e+00 9.021060132575919877e-02
1.094983277591973447e+00 7.159381006659193414e-02
1.134782608695652284e+00 5.068789557643471611e-02
1.174581939799331343e+00 2.867390323199514590e-02
1.214381270903010179e+00 6.833595089133059908e-03
1.254180602006689238e+00 -1.351788520691443729e-02
1.293979933110368075e+00 -3.110429115920942955e-02
1.333779264214047133e+00 -4.476147019195675369e-02
1.373578595317725970e+00 -5.350723704739013264e-02
1.413377926421404807e+00 -5.660370663464098229e-02
1.453177257525083865e+00 -5.360813900751071337e-02
1.492976588628762702e+00 -4.440885615447420776e-02
1.532775919732441761e+00 -2.924351218196075131e-02
1.572575250836120597e+00 -8.697900185328011347e-03
1.612374581939799656e+00 1.631548550499706263e-02
1.652173913043478493e+00 4.459879873372185610e-02
1.691973244147157551e+00 7.472863696576625969e-02
1.731772575250836388e+00 1.051317290606542665e-01
1.771571906354515225e+00 1.341729800354976021e-01
1.811371237458194283e+00 1.602515196304705736e-01
1.851170568561873120e+00 1.818997969610607335e-01
1.890969899665552179e+00 1.978804111508930541e-01
1.930769230769231015e+00 2.072752933741418557e-01
1.970568561872910074e+00 2.095620703029380527e-01
2.010367892976588688e+00 2.046729381207402776e-01
2.050167224080267747e+00 1.930321400462410297e-01
2.089966555183946806e+00 1.755691340249480037e-01
2.129765886287625865e+00 1.537057131475847438e-01
2.169565217391304479e+00 1.293166410453270299e-01
2.209364548494983538e+00 1.046647219279918106e-01
2.249163879598662596e+00 8.231256979347512104e-02
2.288963210702341655e+00 6.501460286337101824e-02
2.328762541806020270e+00 5.559389998506181207e-02
2.368561872909699328e+00 5.680945499402023646e-02
2.408361204013378387e+00 7.122000247748094814e-02
2.448160535117057002e+00 1.010509266475647649e-01
2.487959866220736060e+00 1.480707818546133092e-01
2.527759197324415119e+00 2.134836428182543822e-01
2.567558528428094178e+00 2.978428759816299509e-01
2.607357859531772792e+00 4.009910080118020970e-01
2.647157190635451851e+00 5.220292060254692057e-01
2.686956521739130910e+00 6.593185322842420870e-01
2.726755852842809524e+00 8.105136597546841459e-01
2.766555183946488583e+00 9.726282067834761680e-01
2.806354515050167642e+00 1.142129345022665499e+00
2.846153846153846700e+00 1.315057929677154291e+00
2.885953177257525315e+00 1.487169165482921329e+00
2.925752508361204374e+00 1.654087817595204957e+00
2.965551839464883432e+00 1.811471254290495603e+00
3.005351170568562047e+00 1.955173204466123860e+00
3.045150501672241106e+00 2.081401047773021595e+00
3.084949832775920164e+00 2.186859732241514642e+00
3.124749163879599223e+00 2.268876019695356128e+00
3.164548494983277838e+00 2.325497662917816122e+00
