# k_1_per_A S_k
1.000000000000000056e-01 -4.819478466808121198e+00
1.397993311036789255e-01 -4.526913666591224406e+00
1.795986622073578731e-01 -4.153391609524326178e+00
2.193979933110368208e-01 -3.711846148080852892e+00
2.591973244147157684e-01 -3.217402669677324134e+00
2.989966555183947161e-01 -2.686760688914711981e+00
3.387959866220736083e-01 -2.137517414019061146e+00
3.785953177257525004e-01 -1.587462109232494534e+00
4.183946488294314481e-01 -1.053872160769354416e+00
4.581939799331103957e-01 -5.528414145594298112e-01
4.979933110367893434e-01 -9.866961390020079214e-02
5.377926421404682911e-01 2.966612845544116528e-01
5.775919732441472387e-01 6.239023444138900309e-01
6.173913043478260754e-01 8.768280168169265698e-01
6.571906354515050230e-01 1.052391080556467351e+00
6.969899665551839707e-01 1.150737866661638575e+00
7.367892976588629184e-01 1.175085869398263760e+00
7.765886287625418660e-01 1.131472052045574106e+00
8.163879598662208137e-01 1.028385888219829569e+00
8.561872909698997614e-01 8.763061738089950037e-01
8.959866220735787090e-01 6.871646750460669306e-01
9.357859531772575457e-01 4.737625681412640510e-01
9.755852842809364933e-01 2.491672554744120971e-01
1.015384615384615552e+00 2.611745502050943912e-02
1.055183946488294389e+00 -1.835365399846291545e-01
1.094983277591973447e+00 -3.693327755509516752e-01
1.134782608695652284e+00 -5.226164248500770881e-01
1.174581939799331343e+00 -6.368604369933996701e-01
1.214381270903010179e+00 -7.078760336044602752e-01
1.254180602006689238e+00 -7.339064981275247312e-01
1.293979933110368075e+00 -7.156033488755022542e-01
1.333779264214047133e+00 -6.558895462592009284e-01
1.373578595317725970e+00 -5.597195921435889066e-01
1.413377926421404807e+00 -4.337509917743076482e-01
1.453177257525083865e+00 -2.859453569489300850e-01
1.492976588628762702e+00 -1.251202673190798809e-01
1.532775919732441761e+00 3.952523998119183979e-02
1.572575250836120597e+00 1.988880730929519780e-01
1.612374581939799656e+00 3.444184383219311973e-01
1.652173913043478493e+00 4.685358296394447342e-01
1.691973244147157551e+00 5.649849548160902346e-01
1.731772575250836388e+00 6.291163436362430250e-01
1.771571906354515225e+00 6.580804706150262806e-01
1.811371237458194283e+00 6.509287357383273243e-01
1.851170568561873120e+00 6.086193489508783250e-01
1.890969899665552179e+00 5.339308208430124658e-01
1.930769230769231015e+00 4.312901450438550999e-01
1.970568561872910074e+00 3.065266586973038887e-01
2.010367892976588688e+00 1.665658072544238255e-01
2.050167224080267747e+00 1.907947782851415752e-02
2.089966555183946806e+00 -1.278888951495289472e-01
2.129765886287625865e+00 -2.663056560199961176e-01
2.169565217391304479e+00 -3.885162444267122872e-01
2.209364548494983538e+00 -4.875853142914892135e-01
2.249163879598662596e+00 -5.575925268642278887e-01
2.288963210702341655e+00 -5.938716249945834580e-01
2.328762541806020270e+00 -5.931836463024753314e-01
2.368561872909699328e+00 -5.538187163468781815e-01
2.408361204013378387e+00 -4.756245858070127230e-01
2.448160535117057002e+00 -3.599637437584282118e-01
2.487959866220736060e+00 -2.096043671785023932e-01
2.527759197324415119e+00 -2.855338821528818904e-02
2.567558528428094178e+00 1.781575644573152317e-01
2.607357859531772792e+00 4.047207724490718972e-01
2.647157190635451851e+00 6.448219057639712481e-01
2.686956521739130910e+00 8.919163472103263102e-01
2.726755852842809524e+00 1.139498729055523185e+00
2.766555183946488583e+00 1.381353127338946329e+00
2.806354515050167642e+00 1.611773041911928273e+00
2.846153846153846700e+00 1.825742461657794635e+00
2.885953177257525315e+00 2.019071837931843305e+00
