# k_1_per_A S_k
1.000000000000000056e-01 8.110273779763157442e-01
1.397993311036789255e-01 7.478419715353075148e-01
1.795986622073578731e-01 6.679870763885314977e-01
2.193979933110368208e-01 5.748736152152450485e-01
2.591973244147157684e-01 4.724467416485259585e-01
2.989966555183947161e-01 3.649978106816090806e-01
3.387959866220736083e-01 2.569595351001711103e-01
3.785953177257525004e-01 1.526941349148838167e-01
4.183946488294314481e-01 5.628476477714861037e-02
4.581939799331103957e-01 -2.865948412100816078e-02
4.979933110367893434e-01 -9.917518475118014543e-02
5.377926421404682911e-01 -1.530839121466367470e-01
5.775919732441472387e-01 -1.890918715492653224e-01
6.173913043478260754e-01 -2.068442034278925590e-01
6.571906354515050230e-01 -2.069305317559853030e-01
6.969899665551839707e-01 -1.908407570750743076e-01
7.367892976588629184e-01 -1.608726761492880186e-01
7.765886287625418660e-01 -1.199956097643104513e-01
8.163879598662208137e-01 -7.167670369781697914e-02
8.561872909698997614e-01 -1.967879587478149617e-02
8.959866220735787090e-01 3.215941991374093867e-02
9.357859531772575457e-01 8.014887955631722072e-02
9.755852842809364933e-01 1.209685216246108030e-01
1.015384615384615552e+00 1.518637690571432719e-01
1.055183946488294389e+00 1.708130541659936830e-01
1.094983277591973447e+00 1.766517652366407232e-01
1.134782608695652284e+00 1.691451236505578937e-01
1.174581939799331343e+00 1.490042313368038496e-01
1.214381270903010179e+00 1.178427310424539076e-01
1.254180602006689238e+00 7.807503122134273887e-02
1.293979933110368075e+00 3.276066884542694346e-02
1.333779264214047133e+00 -1.459709659401564608e-02
1.373578595317725970e+00 -6.028716733772565561e-02
1.413377926421404807e+00 -1.006470199458548986e-01
1.453177257525083865e+00 -1.323237704007798055e-01
1.492976588628762702e+00 -1.525229856236878234e-01
1.532775919732441761e+00 -1.592283169814314725e-01
1.572575250836120597e+00 -1.513760850474630271e-01
1.612374581939799656e+00 -1.289710667343859640e-01
1.652173913043478493e+00 -9.313285413715632899e-02
1.691973244147157551e+00 -4.606612926342101844e-02
1.731772575250836388e+00 9.047173054497981148e-03
1.771571906354515225e+00 6.823081851712831103e-02
1.811371237458194283e+00 1.269642290571073584e-01
1.851170568561873120e+00 1.804864387521097902e-01
1.890969899665552179e+00 2.241367209928588622e-01
1.930769230769231015e+00 2.537111083917157339e-01
1.970568561872910074e+00 2.658117335682377291e-01
2.010367892976588688e+00 2.581650029574318328e-01
2.050167224080267747e+00 2.298852220460476659e-01
2.089966555183946806e+00 1.816624728395348498e-01
2.129765886287625865e+00 1.158572560472469481e-01
2.169565217391304479e+00 3.648950017579588589e-02
2.209364548494983538e+00 -5.088424517056133745e-02
2.249163879598662596e+00 -1.394046177657297658e-01
2.288963210702341655e+00 -2.212460785844088118e-01
2.328762541806020270e+00 -2.880409451230938611e-01
2.368561872909699328e+00 -3.313687329325112341e-01
2.408361204013378387e+00 -3.432831338878761240e-01
2.448160535117057002e+00 -3.168448927608775723e-01
2.487959866220736060e+00 -2.466266536859327285e-01
2.527759197324415119e+00 -1.291557908387059861e-01
2.567558528428094178e+00 3.673656175030215465e-02
2.607357859531772792e+00 2.496876301101630391e-01
2.647157190635451851e+00 5.057171243762124124e-01
2.686956521739130910e+00 7.982959982720645442e-01
2.726755852842809524e+00 1.118572991537020611e+00
2.766555183946488583e+00 1.455751939945175932e+00
2.806354515050167642e+00 1.797602656510879360e+00
2.846153846153846700e+00 2.131078686103209385e+00
2.885953177257525315e+00 2.443007101286994942e+00
2.925752508361204374e+00 2.720809366787331651e+00
2.965551839464883432e+00 2.953208672009802527e+00
3.005351170568562047e+00 3.130878382278760697e+00
3.045150501672241106e+00 3.246988570325539225e+00
3.084949832775920164e+00 3.297612931393398839e+00
3.124749163879599223e+00 3.281966511664844433e+00
3.164548494983277838e+00 3.202455133286682187e+00
3.204347826086956896e+00 3.064529534987652681e+00
3.244147157190635955e+00 2.876350270463886805e+00
3.283946488294315014e+00 2.648282424403909374e+00
3.323745819397993628e+00 2.392251288349855898e+00
3.363545150501672687e+00 2.121000385849741043e+00
3.403344481605351746e+00 1.847300847172612670e+00
3.443143812709030360e+00 1.583165469131163183e+00
3.482943143812709419e+00 1.339121433100455949e+00
3.522742474916388478e+00 1.123592429543811555e+00
3.562541806020067536e+00 9.424339661391017975e-01
3.602341137123746151e+00 7.986553177725839170e-01
3.642140468227425210e+00 6.923485729432479197e-01
3.681939799331104268e+00 6.208304289707893275e-01
3.721739130434782883e+00 5.789868390797663356e-01
3.761538461538461942e+00 5.597954599196722780e-01
3.801337792642141000e+00 5.549872370784463271e-01
3.841137123745820059e+00 5.557974663110203384e-01
3.880936454849498674e+00 5.537491813272810148e-01
3.920735785953177732e+00 5.414084059199402166e-01
3.960535117056856791e+00 5.130520298389042999e-01
4.000334448160534961e+00 4.651948472969287263e-01
4.040133779264214020e+00 3.969323071195136610e-01
4.079933110367893079e+00 3.100691011226504035e-01
4.119732441471572137e+00 2.090199043065662510e-01
4.159531772575251196e+00 1.004861898096709449e-01
4.199331103678930255e+00 -7.069257004493012531e-03
4.239130434782608425e+00 -1.041120810491782400e-01
4.278929765886287484e+00 -1.808384844634289834e-01
4.318729096989966543e+00 -2.280277728430386563e-01
4.358528428093645601e+00 -2.378778779966841395e-01
4.398327759197324660e+00 -2.047560942164281528e-01
4.438127090301003719e+00 -1.258022535451346346e-01
4.477926421404682777e+00 -1.331601400445636685e-03
4.517725752508360948e+00 1.650009470671920386e-01
4.557525083612040007e+00 3.662957122962482437e-01
4.597324414715719065e+00 5.927630380256135867e-01
4.637123745819398124e+00 8.323183215780154409e-01
4.676923076923077183e+00 1.071378330722053906e+00
4.716722408026756241e+00 1.295803116557360690e+00
4.756521739130435300e+00 1.491915047570955499e+00
4.796321070234113471e+00 1.647518743945950437e+00
4.836120401337792529e+00 1.752843698420500917e+00
4.875919732441471588e+00 1.801335408147690664e+00
4.915719063545150647e+00 1.790230720375399986e+00
4.955518394648829705e+00 1.720868160011996606e+00
4.995317725752508764e+00 1.598703186094142747e+00
5.035117056856187823e+00 1.433020200908500241e+00
5.074916387959865993e+00 1.236356057245906026e+00
5.114715719063545052e+00 1.023672012967772771e+00
5.154515050167224111e+00 8.113308321142156387e-01
5.194314381270903169e+00 6.159514576294119470e-01
5.234113712374582228e+00 4.532241036153280556e-01
5.273913043478261287e+00 3.367728530735186743e-01
5.313712374581940345e+00 2.771504907157632536e-01
5.353511705685618516e+00 2.810414505599002633e-01
5.393311036789297575e+00 3.507340244016865505e-01
5.433110367892976633e+00 4.839034359587375267e-01
5.472909698996655692e+00 6.737244988792090439e-01
5.512709030100334751e+00 9.093080817715888386e-01
5.552508361204013809e+00 1.176431376598192635e+00
5.592307692307692868e+00 1.458509877534416077e+00
5.632107023411371038e+00 1.737740740085402802e+00
5.671906354515050097e+00 1.996334227840137032e+00
5.711705685618729156e+00 2.217743284292651218e+00
5.751505016722408214e+00 2.387801419531018432e+00
5.791304347826087273e+00 2.495686074694886791e+00
5.831103678929766332e+00 2.534637886418809494e+00
5.870903010033445391e+00 2.502384792690729221e+00
5.910702341137123561e+00 2.401242263070929361e+00
5.950501672240802620e+00 2.237885364742612904e+00
5.990301003344481678e+00 2.022812995900978184e+00
6.030100334448160737e+00 1.769547524174006181e+00
6.069899665551839796e+00 1.493632495930756310e+00
6.109698996655518854e+00 1.211505549007080518e+00
6.149498327759197913e+00 9.393320805272888929e-01
6.189297658862876084e+00 6.918869890095582509e-01
6.229096989966555142e+00 4.815668491196682943e-01
6.268896321070234201e+00 3.176036419373698960e-01
6.308695652173913260e+00 2.055345977044988892e-01
6.348494983277592318e+00 1.469621676866211812e-01
6.388294314381271377e+00 1.396152830443516679e-01
6.428093645484950436e+00 1.776997026777941135e-01
6.467892976588629494e+00 2.525032380698266632e-01
6.507692307692307665e+00 3.532026810712290965e-01
6.547491638795986724e+00 4.678047953922852553e-01
6.587290969899665782e+00 5.841448318427632236e-01
6.627090301003344841e+00 6.908633002357856823e-01
6.666889632107023900e+00 7.782852852256876286e-01
6.706688963210702958e+00 8.391360341368931941e-01
6.746488294314382017e+00 8.690410132377418551e-01
6.786287625418060188e+00 8.667768786341948362e-01
6.826086956521739246e+00 8.342603119878712059e-01
6.865886287625418305e+00 7.762827498608744214e-01
6.905685618729097364e+00 7.000189946620206660e-01
6.945484949832776422e+00 6.143549640711545301e-01
6.985284280936455481e+00 5.290930918088323498e-01
7.025083612040134540e+00 4.541021638565256868e-01
7.064882943143812710e+00 3.984811117307854866e-01
7.104682274247491769e+00 3.698033981240167467e-01
7.144481605351170828e+00 3.735004867977382847e-01
7.184280936454849886e+00 4.124302717336469914e-01
7.224080267558528945e+00 4.866603778006713954e-01
7.263879598662208004e+00 5.934783082024074341e-01
7.303678929765887062e+00 7.276220005797062740e-01
7.343478260869565233e+00 8.817069623527524769e-01
7.383277591973244292e+00 1.046811163065599848e+00
7.423076923076923350e+00 1.213167411586339783e+00
7.462876254180602409e+00 1.370905863553538495e+00
7.502675585284281468e+00 1.510787034746573720e+00
7.542474916387960526e+00 1.624868278770862373e+00
7.582274247491639585e+00 1.707053764586078159e+00
7.622073578595317755e+00 1.753488846058751438e+00
7.661872909698996814e+00 1.762773349430176939e+00
7.701672240802675873e+00 1.735983516717272357e+00
7.741471571906354932e+00 1.676507843928291663e+00
7.781270903010033990e+00 1.589716571544202983e+00
7.821070234113713049e+00 1.482496973482481772e+00
7.860869565217392108e+00 1.362695917100550824e+00
7.900668896321070278e+00 1.238516783494983509e+00
7.940468227424749337e+00 1.117919426931914595e+00
7.980267558528428395e+00 1.008069442139790439e+00
8.020066889632108342e+00 9.148769563818879291e-01
8.059866220735786513e+00 8.426561164311618946e-01
8.099665551839466460e+00 7.939252695047587238e-01
8.139464882943144630e+00 7.693555550797075426e-01
8.179264214046822801e+00 7.678632962762932390e-01
8.219063545150502748e+00 7.868302300342194799e-01
8.258862876254180918e+00 8.224261442686080503e-01
8.298662207357860865e+00 8.700016007066996293e-01
8.338461538461539035e+00 9.245145689433073022e-01
8.378260869565217206e+00 9.809541582368759283e-01
8.418060200668897153e+00 1.034727105851253492e+00
8.457859531772575323e+00 1.081977901381718565e+00
8.497658862876255270e+00 1.119820814612680016e+00
8.537458193979933441e+00 1.146470910558780698e+00
8.577257525083613388e+00 1.161270552011619994e+00
8.617056856187291558e+00 1.164617067171388243e+00
8.656856187290969729e+00 1.157805418635800887e+00
8.696655518394649675e+00 1.142806196836865240e+00
8.736454849498327846e+00 1.122003599765607484e+00
8.776254180602007793e+00 1.097919986010323257e+00
8.816053511705685963e+00 1.072953058598896670e+00
8.855852842809365910e+00 1.049148929367757388e+00
8.895652173913044081e+00 1.028029596104466092e+00
8.935451505016722251e+00 1.010487256621168228e+00
8.975250836120402198e+00 9.967510018863339205e-01
9.015050167224080369e+00 9.864244293165744804e-01
9.054849498327760315e+00 9.785862304510973830e-01
9.094648829431438486e+00 9.719403904024691565e-01
9.134448160535118433e+00 9.649987223348084342e-01
9.174247491638796603e+00 9.562763252338658537e-01
9.214046822742474774e+00 9.444803003284611975e-01
9.253846153846154721e+00 9.286736191158460052e-01
9.293645484949832891e+00 9.083991727518948567e-01
9.333444816053512838e+00 8.837533861599953244e-01
9.373244147157191009e+00 8.554038961014012177e-01
9.413043478260870955e+00 8.245511696938874202e-01
9.452842809364549126e+00 7.928390787478165613e-01
9.492642140468227296e+00 7.622238926168153350e-01
9.532441471571907243e+00 7.348145402615926525e-01
9.572240802675585414e+00 7.126990677653446404e-01
9.612040133779265361e+00 6.977728594315211197e-01
9.651839464882943531e+00 6.915834139660693713e-01
9.691638795986623478e+00 6.952044151628995472e-01
9.731438127090301649e+00 7.091487602477053453e-01
9.771237458193979819e+00 7.333264393544092208e-01
9.811036789297659766e+00 7.670490721581485483e-01
9.850836120401337936e+00 8.090788860195237131e-01
9.890635451505017883e+00 8.577163197726079824e-01
9.930434782608696054e+00 9.109175549912935654e-01
9.970234113712376001e+00 9.664313253824909911e-01
1.001003344481605417e+01 1.021943449784094016e+00
1.004983277591973234e+01 1.075217686782949489e+00
1.008963210702341229e+01 1.124222632779827258e+00
1.012943143812709046e+01 1.167236309959998719e+00
1.016923076923077041e+01 1.202922582904033311e+00
1.020903010033444858e+01 1.230376332677252105e+00
1.024882943143812852e+01 1.249137126801956210e+00
1.028862876254180669e+01 1.259173692901941033e+00
