# k_1_per_A S_k
1.000000000000000056e-01 -1.353654301483067091e-01
1.397993311036789255e-01 -1.345606416837497044e-01
1.795986622073578731e-01 -1.329792245279322049e-01
2.193979933110368208e-01 -1.302460121516426650e-01
2.591973244147157684e-01 -1.259620343942491338e-01
2.989966555183947161e-01 -1.197434075403689402e-01
3.387959866220736083e-01 -1.112611934774896394e-01
3.785953177257525004e-01 -1.002792907783895959e-01
4.183946488294314481e-01 -8.668749395243646738e-02
4.581939799331103957e-01 -7.052712148114204105e-02
4.979933110367893434e-01 -5.200705398242155830e-02
5.377926421404682911e-01 -3.150861515593139650e-02
5.775919732441472387e-01 -9.578434593071394332e-03
6.173913043478260754e-01 1.309078995868306894e-02
6.571906354515050230e-01 3.569091079234609776e-02
6.969899665551839707e-01 5.733883257375493869e-02
7.367892976588629184e-01 7.712470186647302217e-02
7.765886287625418660e-01 9.416500739323474534e-02
8.163879598662208137e-01 1.076573949618553350e-01
8.561872909698997614e-01 1.169337709308518880e-01
8.959866220735787090e-01 1.215082462249448270e-01
9.357859531772575457e-01 1.211166655350525145e-01
9.755852842809364933e-01 1.157448668671778869e-01
1.015384615384615552e+00 1.056434057631979728e-01
1.055183946488294389e+00 9.132722528184955557e-02
1.094983277591973447e+00 7.355961608444505639e-02
1.134782608695652284e+00 5.332074177552847960e-02
1.174581939799331343e+00 3.176194899473827604e-02
1.214381270903010179e+00 1.014798365847069395e-02
1.254180602006689238e+00 -1.020996049886035983e-02
1.293979933110368075e+00 -2.802677754148286127e-02
1.333779264214047133e+00 -4.211751822901277365e-02
1.373578595317725970e+00 -5.146869660999042750e-02
1.413377926421404807e+00 -5.530253702855425502e-02
1.453177257525083865e+00 -5.313011234345998979e-02
1.492976588628762702e+00 -4.478981456603414735e-02
1.532775919732441761e+00 -3.046831032555030738e-02
1.572575250836120597e+00 -1.070203093632882130e-02
1.612374581939799656e+00 1.364171562989247022e-02
1.652173913043478493e+00 4.140380084002204253e-02
1.691973244147157551e+00 7.119114281758454066e-02
1.731772575250836388e+00 1.014509203153429739e-01
1.771571906354515225e+00 1.305576640270537103e-01
1.811371237458194283e+00 1.569089116674189377e-01
1.851170568561873120e+00 1.790244808197777315e-01
1.890969899665552179e+00 1.956440330410436079e-01
1.930769230769231015e+00 2.058175012755366629e-01
1.970568561872910074e+00 2.089831426649841895e-01
2.010367892976588688e+00 2.050284570823670549e-01
2.050167224080267747e+00 1.943299591568831142e-01
2.089966555183946806e+00 1.777687742491818046e-01
2.129765886287625865e+00 1.567201995158996608e-01
2.169565217391304479e+00 1.330166716574914254e-01
2.209364548494983538e+00 1.088849470039520151e-01
2.249163879598662596e+00 8.685965658887706553e-02
2.288963210702341655e+00 6.967667735730920242e-02
2.328762541806020270e+00 6.015089225838088360e-02
2.368561872909699328e+00 6.104383503333388195e-02
2.408361204013378387e+00 7.492737845444141787e-02
2.448160535117057002e+00 1.040499889625549068e-01
2.487959866220736060e+00 1.502121125567456028e-01
2.527759197324415119e+00 2.146569693629842845e-01
2.567558528428094178e+00 2.979824275076311535e-01
2.607357859531772792e+00 4.000787273219101881e-01
2.647157190635451851e+00 5.200956764331703397e-01
2.686956521739130910e+00 6.564415901506662765e-01
2.726755852842809524e+00 8.068147753916792286e-01
2.766555183946488583e+00 9.682668229953079742e-01
2.806354515050167642e+00 1.137295458785634761e+00
2.846153846153846700e+00 1.309963283767256570e+00
2.885953177257525315e+00 1.482037479496846277e+00
2.925752508361204374e+00 1.649144528969813228e+00
2.965551839464883432e+00 1.806933257895267264e+00
3.005351170568562047e+00 1.951239073561020776e+00
3.045150501672241106e+00 2.078242190195871864e+00
3.084949832775920164e+00 2.184612885339936916e+00
3.124749163879599223e+00 2.267637418494160784e+00
3.164548494983277838e+00 2.325319131930597027e+00
3.204347826086956896e+00 2.356450399687462394e+00
3.244147157190635955e+00 2.360652437441401297e+00
3.283946488294315014e+00 2.338381466420290877e+00
3.323745819397993628e+00 2.290901265806637888e+00
3.363545150501672687e+00 2.220223674690576132e+00
3.403344481605351746e+00 2.129020042419948133e+00
3.443143812709030360e+00 2.020507906128116815e+00
3.482943143812709419e+00 1.898318235831030876e+00
3.522742474916388478e+00 1.766349381859105394e+00
3.562541806020067536e+00 1.628614351521536996e+00
3.602341137123746151e+00 1.489088212308261605e+00
3.642140468227425210e+00 1.351562264449873707e+00
3.681939799331104268e+00 1.219511159364788933e+00
3.721739130434782883e+00 1.095978390866176655e+00
3.761538461538461942e+00 9.834845950925306113e-01
3.801337792642141000e+00 8.839619163876580865e-01
3.841137123745820059e+00 7.987163916063588776e-01
3.880936454849498674e+00 7.284189414726305323e-01
3.920735785953177732e+00 6.731242031612322263e-01
3.960535117056856791e+00 6.323151597536917912e-01
4.000334448160534961e+00 6.049703808601755162e-01
4.040133779264214020e+00 5.896497373750724247e-01
4.079933110367893079e+00 5.845937340381913705e-01
4.119732441471572137e+00 5.878311453936437836e-01
4.159531772575251196e+00 5.972894590487939359e-01
4.199331103678930255e+00 6.109027255419063884e-01
4.239130434782608425e+00 6.267117731806132186e-01
4.278929765886287484e+00 6.429523423591019249e-01
4.318729096989966543e+00 6.581274891512831626e-01
4.358528428093645601e+00 6.710615553395595789e-01
4.398327759197324660e+00 6.809340479793642986e-01
4.438127090301003719e+00 6.872928591706504164e-01
4.477926421404682777e+00 6.900473285874801910e-01
4.517725752508360948e+00 6.894426528315882319e-01
4.557525083612040007e+00 6.860180276000696908e-01
4.597324414715719065e+00 6.805516296530887965e-01
4.637123745819398124e+00 6.739960741356865181e-01
4.676923076923077183e+00 6.674082986612880353e-01
4.716722408026756241e+00 6.618779203628051278e-01
4.756521739130435300e+00 6.584579895385580528e-01
4.796321070234113471e+00 6.581017386855888551e-01
4.836120401337792529e+00 6.616084240091287816e-01
4.875919732441471588e+00 6.695807118790368939e-01
4.915719063545150647e+00 6.823953155834012740e-01
4.955518394648829705e+00 7.001877825739104555e-01
4.995317725752508764e+00 7.228515151824954632e-01
5.035117056856187823e+00 7.500503234430806465e-01
5.074916387959865993e+00 7.812430986398782862e-01
5.114715719063545052e+00 8.157185963687809682e-01
5.154515050167224111e+00 8.526378566872125919e-01
5.194314381270903169e+00 8.910814860730942311e-01
5.234113712374582228e+00 9.300988916424196562e-01
5.273913043478261287e+00 9.687565928682582150e-01
5.313712374581940345e+00 1.006182930945169085e+00
5.353511705685618516e+00 1.041606833382759278e+00
5.393311036789297575e+00 1.074388746488333046e+00
5.433110367892976633e+00 1.104042390525940442e+00
5.472909698996655692e+00 1.130246587165896432e+00
5.512709030100334751e+00 1.152847020313837234e+00
5.552508361204013809e+00 1.171848383879216859e+00
5.592307692307692868e+00 1.187397910264269330e+00
5.632107023411371038e+00 1.199761732295693051e+00
5.671906354515050097e+00 1.209295885679504856e+00
5.711705685618729156e+00 1.216413992396099042e+00
5.751505016722408214e+00 1.221553768903879345e+00
5.791304347826087273e+00 1.225144475551648071e+00
5.831103678929766332e+00 1.227577271805333270e+00
5.870903010033445391e+00 1.229180179360227054e+00
5.910702341137123561e+00 1.230199001499189260e+00
5.950501672240802620e+00 1.230785126380730121e+00
5.990301003344481678e+00 1.230990681598662428e+00
6.030100334448160737e+00 1.230771036048089462e+00
6.069899665551839796e+00 1.229994191244276891e+00
6.109698996655518854e+00 1.228456194188912276e+00
6.149498327759197913e+00 1.225901360629696679e+00
6.189297658862876084e+00 1.222045839392061017e+00
6.229096989966555142e+00 1.216602888036059538e+00
6.268896321070234201e+00 1.209308173876155745e+00
6.308695652173913260e+00 1.199943462480837386e+00
6.348494983277592318e+00 1.188357202028091475e+00
6.388294314381271377e+00 1.174480744562789170e+00
6.428093645484950436e+00 1.158339247720948872e+00
6.467892976588629494e+00 1.140056652617678079e+00
6.507692307692307665e+00 1.119854512734247631e+00
6.547491638795986724e+00 1.098044831216594908e+00
6.587290969899665782e+00 1.075017426906823115e+00
6.627090301003344841e+00 1.051222671387112673e+00
6.666889632107023900e+00 1.027150702074461464e+00
6.706688963210702958e+00 1.003308405755637178e+00
6.746488294314382017e+00 9.801955734598520875e-01
6.786287625418060188e+00 9.582816470048884927e-01
6.826086956521739246e+00 9.379844110144780478e-01
6.865886287625418305e+00 9.196518378996795251e-01
6.905685618729097364e+00 9.035480780447255889e-01
