# time_fs temperature_K pressure_eV_per_A3 total_energy_eV
2.600000000000000000e+01 7.914214495428042937e+03 -3.385972768020583529e-02 6.760006857198061425e+01
2.700000000000000000e+01 7.953288110001039968e+03 -1.179838753991553288e-02 6.784058462556106406e+01
2.800000000000000000e+01 7.983907789852456517e+03 2.472889854708540305e-03 6.793251355240357725e+01
2.900000000000000000e+01 7.998215446043710472e+03 1.641667940002261572e-02 6.794210678738227216e+01
3.000000000000000000e+01 7.989092930734153924e+03 2.583038669179753277e-02 6.794557460348619315e+01
3.100000000000000000e+01 7.953812368241227887e+03 3.563452726239567381e-02 6.803945693826426577e+01
3.200000000000000000e+01 7.895466591724810314e+03 3.862654112236940662e-02 6.827881602954170148e+01
3.300000000000000000e+01 7.822680972807193939e+03 5.141009594022841189e-02 6.881402610671062803e+01
3.400000000000000000e+01 7.749071987225218436e+03 5.454610449718259868e-02 6.953761939355283062e+01
3.500000000000000000e+01 7.692181315602018003e+03 5.497013172517720148e-02 7.052884480328731343e+01
3.600000000000000000e+01 7.670326211435342884e+03 6.322229517702156187e-02 7.159791877947299099e+01
3.700000000000000000e+01 7.695890042391083625e+03 6.444027261104666449e-02 7.266655569506835377e+01
3.800000000000000000e+01 7.768395559294589475e+03 6.630818911159648554e-02 7.353768157315542453e+01
3.900000000000000000e+01 7.873932745294407141e+03 8.838835453865444280e-02 7.409354011452535360e+01
4.000000000000000000e+01 7.992235475302924897e+03 9.377038837094571477e-02 7.430901607815886223e+01
4.100000000000000000e+01 8.104882716404375060e+03 9.925890263022757454e-02 7.411274958786074762e+01
4.200000000000000000e+01 8.199457714854441292e+03 1.047390946193680894e-01 7.356019097811500274e+01
4.300000000000000000e+01 8.270390927529542751e+03 1.099618260125351937e-01 7.277951863119560016e+01
4.400000000000000000e+01 8.318218231041937543e+03 1.191639921360487381e-01 7.178195991714434854e+01
4.500000000000000000e+01 8.347918182494797293e+03 1.234697977128687008e-01 7.065617633350748861e+01
4.600000000000000000e+01 8.366587958582349529e+03 1.263634487840145648e-01 6.951768065648190031e+01
4.700000000000000000e+01 8.380374535186443609e+03 1.217592236726694616e-01 6.821917598015934914e+01
4.800000000000000000e+01 8.391416782508444157e+03 1.202952814591423114e-01 6.689955424736240275e+01
4.900000000000000000e+01 8.397104802976386054e+03 1.156683473855201066e-01 6.559563144280039637e+01
5.000000000000000000e+01 8.392154615624283906e+03 1.110048935263631825e-01 6.433476382387118520e+01
5.100000000000000000e+01 8.371867508072273267e+03 1.035498517538102764e-01 6.310950049515673754e+01
5.200000000000000000e+01 8.334438759094045963e+03 9.391870885664564683e-02 6.195125877182138652e+01
5.300000000000000000e+01 8.281388236437154774e+03 8.309536622075386347e-02 6.088311950303909725e+01
5.400000000000000000e+01 8.216301687930454136e+03 7.207758279466298934e-02 6.006275240835776685e+01
5.500000000000000000e+01 8.143002651681176758e+03 6.288812390024130228e-02 5.948305810563675777e+01
5.600000000000000000e+01 8.064679406256631410e+03 5.625643141538848313e-02 5.912542128619040227e+01
5.700000000000000000e+01 7.984563974962762586e+03 4.837833731012834704e-02 5.906888379222337448e+01
5.800000000000000000e+01 7.907426122590850355e+03 3.924019544594348902e-02 5.920735964186474121e+01
5.900000000000000000e+01 7.839996616124747561e+03 2.790350995280754809e-02 5.968292122296566049e+01
6.000000000000000000e+01 7.789696301854361081e+03 1.393891733989027944e-02 6.030154159235539169e+01
6.100000000000000000e+01 7.761945517173267035e+03 -2.627230410105575731e-03 6.103921040519327335e+01
6.200000000000000000e+01 7.757936723413320578e+03 -2.806240178602735502e-02 6.184538942079137769e+01
6.300000000000000000e+01 7.774628161260437082e+03 -3.230165712854010662e-02 6.261368877097626751e+01
6.400000000000000000e+01 7.806393892083394348e+03 -4.750509809446439718e-02 6.332501864739586495e+01
6.500000000000000000e+01 7.846727911107102045e+03 -6.102249898946340845e-02 6.387710088621440718e+01
6.600000000000000000e+01 7.889374105077524291e+03 -7.160205359733787245e-02 6.431708754858425436e+01
6.700000000000000000e+01 7.929244526774521546e+03 -8.394416294429660197e-02 6.460304160164605491e+01
6.800000000000000000e+01 7.963178413193073538e+03 -7.126101774247807497e-02 6.482659317525795473e+01
6.900000000000000000e+01 7.990572074453371897e+03 -5.150034033534382771e-02 6.490144185498806451e+01
7.000000000000000000e+01 8.013577834177583100e+03 -3.934077503359415667e-02 6.489811800932801589e+01
7.100000000000000000e+01 8.036385525915943617e+03 -2.053902480965475244e-02 6.483180745229410036e+01
7.200000000000000000e+01 8.063110698371169747e+03 -5.450789724472861197e-03 6.467525498106789428e+01
7.300000000000000000e+01 8.095258526807901944e+03 -3.221182966401534269e-03 6.445161230400404406e+01
7.400000000000000000e+01 8.130488876248555243e+03 1.174444795172122080e-02 6.405402513539249298e+01
7.500000000000000000e+01 8.163507995348682925e+03 2.415762712996730871e-02 6.358949158232320542e+01
7.600000000000000000e+01 8.188280597256305555e+03 2.296435913920980357e-02 6.303255178074317655e+01
7.700000000000000000e+01 8.199988271705118677e+03 3.146636626015966026e-02 6.235209295865462309e+01
7.800000000000000000e+01 8.195707887276137626e+03 3.711970203429821452e-02 6.168940388571900257e+01
7.900000000000000000e+01 8.174380957669719464e+03 4.070525534790889882e-02 6.110809156823020771e+01
8.000000000000000000e+01 8.136575488781993954e+03 4.877224235710687222e-02 6.055642633216729109e+01
8.100000000000000000e+01 8.084754421966355039e+03 5.314666500980087804e-02 6.015342325705569237e+01
8.200000000000000000e+01 8.023879578830771607e+03 6.590446026671070712e-02 5.996927213549631119e+01
8.300000000000000000e+01 7.961497591081439168e+03 7.619190703008604793e-02 6.006098191859004487e+01
8.400000000000000000e+01 7.907025994232595622e+03 8.816714410594907181e-02 6.024869636467994383e+01
8.500000000000000000e+01 7.869879205440628539e+03 1.009930294251487198e-01 6.062036896366339533e+01
8.600000000000000000e+01 7.857314714947756329e+03 1.113587514679311580e-01 6.107614928021720857e+01
8.700000000000000000e+01 7.872573991141207443e+03 1.186850444872579874e-01 6.150696838122951249e+01
8.800000000000000000e+01 7.913938144733688205e+03 1.175800727283782682e-01 6.187388397939793094e+01
8.900000000000000000e+01 7.974838555629899020e+03 1.206123708867176125e-01 6.206880837117927285e+01
9.000000000000000000e+01 8.045242366598532499e+03 1.291423407501308407e-01 6.205650654909635477e+01
9.100000000000000000e+01 8.114264412965657357e+03 1.337443876131824971e-01 6.174949450517559058e+01
9.200000000000000000e+01 8.172678372015034256e+03 1.344235879159020042e-01 6.126199315906217180e+01
9.300000000000000000e+01 8.214016851713078722e+03 1.314035651209199407e-01 6.059391189556890822e+01
9.400000000000000000e+01 8.234439756009680423e+03 1.250011390259007094e-01 5.984580793355186756e+01
9.500000000000000000e+01 8.232690203243535507e+03 1.206587027262389228e-01 5.906244289753749399e+01
9.600000000000000000e+01 8.210751085905943910e+03 1.094143347873189065e-01 5.832296832970607170e+01
9.700000000000000000e+01 8.173867834629392746e+03 9.902729586855545107e-02 5.772975723810660043e+01
9.800000000000000000e+01 8.129207258941008149e+03 8.819805035895443568e-02 5.717571193588449319e+01
9.900000000000000000e+01 8.083936595405861226e+03 8.401524253663830710e-02 5.681725197473537037e+01
1.000000000000000000e+02 8.043952252768101971e+03 7.832869177069827493e-02 5.666122219925057379e+01
1.010000000000000000e+02 8.013821026517420250e+03 7.474255756235473336e-02 5.660135047603114344e+01
1.020000000000000000e+02 7.996924588260168093e+03 7.418343463635401758e-02 5.659829621878611761e+01
1.030000000000000000e+02 7.995093969043223296e+03 7.699439548625837404e-02 5.664803393619084204e+01
1.040000000000000000e+02 8.007437676644635758e+03 8.289925404319102575e-02 5.661317654203963912e+01
1.050000000000000000e+02 8.029310403629307984e+03 1.245382600680239871e-01 5.653385439279554703e+01
1.060000000000000000e+02 8.052539420696850357e+03 1.295866023428481340e-01 5.642851253271132350e+01
1.070000000000000000e+02 8.067380708676587346e+03 1.352971329285271029e-01 5.618663692263942266e+01
1.080000000000000000e+02 8.065559773666730507e+03 1.435970449820190842e-01 5.597211883766541973e+01
1.090000000000000000e+02 8.043123364687686262e+03 1.464858216129052704e-01 5.571727326627382126e+01
1.100000000000000000e+02 8.002039278730531805e+03 1.461031454854727074e-01 5.559673641027586655e+01
1.110000000000000000e+02 7.949740576212187079e+03 1.499886025534267198e-01 5.564825689454124813e+01
1.120000000000000000e+02 7.896722864685773857e+03 1.425853245643859957e-01 5.593017698852005992e+01
1.130000000000000000e+02 7.852990709735964629e+03 1.307930117160912564e-01 5.630597768950917725e+01
1.140000000000000000e+02 7.825263633484434649e+03 1.154344440541630323e-01 5.685922666833371864e+01
1.150000000000000000e+02 7.815894898755602298e+03 9.803933132315731380e-02 5.747112551642811695e+01
1.160000000000000000e+02 7.823215796754544499e+03 7.442480790962159587e-02 5.811464998687554839e+01
1.170000000000000000e+02 7.842421641390252262e+03 5.513031223486815346e-02 5.865036033887048461e+01
1.180000000000000000e+02 7.866630492074900758e+03 4.536324099758836520e-02 5.913888155844597350e+01
1.190000000000000000e+02 7.888597295870257767e+03 4.329047709856777976e-02 5.952502775423076287e+01
1.200000000000000000e+02 7.902582867969205836e+03 3.899894019447822102e-02 5.989548129796213516e+01
1.210000000000000000e+02 7.905723147188959047e+03 4.317100556911199899e-02 6.023496701121464980e+01
1.220000000000000000e+02 7.898559058146708594e+03 4.158711032425425197e-02 6.059557677920696506e+01
1.230000000000000000e+02 7.884725096166640469e+03 4.800978098407442801e-02 6.096164854012624801e+01
1.240000000000000000e+02 7.869909203638024337e+03 4.737408056876143969e-02 6.134535787357054915e+01
1.250000000000000000e+02 7.860523617724468750e+03 3.589266116163609271e-02 6.182614838710205163e+01
1.260000000000000000e+02 7.862367415214023822e+03 2.651675156782041035e-02 6.229903183419057200e+01
1.270000000000000000e+02 7.879440139577422997e+03 1.425381792954063219e-02 6.275457171519676081e+01
1.280000000000000000e+02 7.913021136238005965e+03 7.776666915901938497e-04 6.307492350125843927e+01
1.290000000000000000e+02 7.961199343690028400e+03 -1.301228589215619631e-02 6.326364371564426392e+01
1.300000000000000000e+02 8.018881592598308998e+03 -2.557948542054793925e-02 6.330071285615136389e+01
1.310000000000000000e+02 8.078621321305780839e+03 -3.587013638915789726e-02 6.308770934414280873e+01
1.320000000000000000e+02 8.131942425498965349e+03 -4.646286128104564622e-02 6.273317707829650658e+01
1.330000000000000000e+02 8.171012778553561475e+03 -4.907269076379233708e-02 6.216942000472670316e+01
1.340000000000000000e+02 8.190462776732116254e+03 -5.175419234935414725e-02 6.159453511757561728e+01
1.350000000000000000e+02 8.189104340903357297e+03 -5.093362041880345609e-02 6.097747384523052006e+01
1.360000000000000000e+02 8.170695024787144575e+03 -5.696861291215188361e-02 6.036199688171893740e+01
1.370000000000000000e+02 8.143378641801713457e+03 -3.622031782330488447e-02 5.984682425483109114e+01
1.380000000000000000e+02 8.117506198593579029e+03 -2.967685035948581379e-02 5.941486116612801993e+01
1.390000000000000000e+02 8.102385567564458142e+03 -2.163038497890050829e-02 5.909139572192185597e+01
1.400000000000000000e+02 8.103408241396787162e+03 -1.129562913636687933e-02 5.876141829912921821e+01
1.410000000000000000e+02 8.120999384460242254e+03 1.781816955656166050e-03 5.840903896175819909e+01
1.420000000000000000e+02 8.151448726529420128e+03 1.728938193213137853e-02 5.790510919379784127e+01
1.430000000000000000e+02 8.188321998650966634e+03 4.320201841931365500e-02 5.730588248949257490e+01
1.440000000000000000e+02 8.223191158472325696e+03 5.997114950607669581e-02 5.664090461291732481e+01
1.450000000000000000e+02 8.246483215144660790e+03 7.592545889591061081e-02 5.585449366187393139e+01
1.460000000000000000e+02 8.250247655817749546e+03 9.170541583513727724e-02 5.505674520728706511e+01
1.470000000000000000e+02 8.231515100190583325e+03 9.804330546966444349e-02 5.423189302833466741e+01
1.480000000000000000e+02 8.193848058840518206e+03 1.092230561919623477e-01 5.356196286649205263e+01
1.490000000000000000e+02 8.145741389953181169e+03 1.093471339644999235e-01 5.297937723058814186e+01
1.500000000000000000e+02 8.097067016403713751e+03 1.157614877922470281e-01 5.256857289423950874e+01
1.510000000000000000e+02 8.055902724196386771e+03 1.189652399431876811e-01 5.234380688176466379e+01
1.520000000000000000e+02 8.027269328644800225e+03 1.192216715230889346e-01 5.217810531613790204e+01
1.530000000000000000e+02 8.013477070339550664e+03 1.169794183941545718e-01 5.219678589599598695e+01
1.540000000000000000e+02 8.014633528006500455e+03 1.128244564516719811e-01 5.213776044672945886e+01
1.550000000000000000e+02 8.028762945043548825e+03 1.075468183499270480e-01 5.207817978401925529e+01
1.560000000000000000e+02 8.051383556916608541e+03 1.021977342551814716e-01 5.193429765880105720e+01
1.570000000000000000e+02 8.075488030198188426e+03 9.753263284982797987e-02 5.168619559531930463e+01
1.580000000000000000e+02 8.092795562053620415e+03 9.549244368693281249e-02 5.137999068023754035e+01
1.590000000000000000e+02 8.095781656748416935e+03 9.551878688593215538e-02 5.106865127864938358e+01
1.600000000000000000e+02 8.079678371491886537e+03 9.731646242026420479e-02 5.070564963690955551e+01
1.610000000000000000e+02 8.043737854890424387e+03 9.993230818879032806e-02 5.050501010923051126e+01
1.620000000000000000e+02 7.991232026674679219e+03 1.022396391533057364e-01 5.048783765620783015e+01
1.630000000000000000e+02 7.928653498590483650e+03 1.031490448735286197e-01 5.063009102018204999e+01
1.640000000000000000e+02 7.864231729311386516e+03 9.917600379521632203e-02 5.099045258929299962e+01
1.650000000000000000e+02 7.806691928657595781e+03 9.530806929390668591e-02 5.163106793153369267e+01
1.660000000000000000e+02 7.764389365679955517e+03 8.874525407806092836e-02 5.237354163781094485e+01
1.670000000000000000e+02 7.744404568309127171e+03 7.705737579477563159e-02 5.318169301189911380e+01
1.680000000000000000e+02 7.751530489694678181e+03 6.750180810871722614e-02 5.405554104197148035e+01
1.690000000000000000e+02 7.787124035464430563e+03 4.738296991454558210e-02 5.484523725808426775e+01
1.700000000000000000e+02 7.847973446133790276e+03 3.775342048800719302e-02 5.546046275190673214e+01
1.710000000000000000e+02 7.925695568579788414e+03 2.408868392972234734e-02 5.583116155063149222e+01
1.720000000000000000e+02 8.007939138050734073e+03 1.546665244472086691e-02 5.599497699824533470e+01
1.730000000000000000e+02 8.081416998436073300e+03 6.899494012606045487e-03 5.584163539461437153e+01
1.740000000000000000e+02 8.135548295827059519e+03 -1.910869090778288901e-03 5.550495768320675438e+01
1.750000000000000000e+02 8.165194666903470534e+03 -1.119020885131996081e-02 5.502439706273730735e+01
1.760000000000000000e+02 8.170720226481746067e+03 -2.072314080256670507e-02 5.448208452687191539e+01
1.770000000000000000e+02 8.155863591187649035e+03 -3.001627469568080714e-02 5.394796108253348166e+01
1.780000000000000000e+02 8.125188146961630991e+03 -1.944064400118303976e-02 5.343350462899215358e+01
1.790000000000000000e+02 8.082527585670315602e+03 -2.345033849104063983e-02 5.309194508022406467e+01
1.800000000000000000e+02 8.030696142266311654e+03 -2.619195634601440351e-02 5.290991543454629209e+01
1.810000000000000000e+02 7.972333194497658042e+03 -2.764755741231373493e-02 5.288526668291481769e+01
1.820000000000000000e+02 7.911484702943494995e+03 -2.794327000838424391e-02 5.307704182205503685e+01
1.830000000000000000e+02 7.854849259331059329e+03 -2.759562620696914131e-02 5.342596725314322725e+01
1.840000000000000000e+02 7.810977765942472615e+03 -3.650065841876271033e-02 5.401039295342451396e+01
1.850000000000000000e+02 7.786652826298806758e+03 -3.532817855471558077e-02 5.467415161178865901e+01
1.860000000000000000e+02 7.782280578587779019e+03 -3.552012224073010371e-02 5.533320920941278587e+01
1.870000000000000000e+02 7.790741840120907000e+03 -9.645473237826347052e-03 5.604847061969286415e+01
1.880000000000000000e+02 7.801556025325823612e+03 -6.968293584438384376e-03 5.674858214649177057e+01
1.890000000000000000e+02 7.807432630471217635e+03 -1.093221562838317049e-02 5.735686356889044646e+01
1.900000000000000000e+02 7.808499617886825035e+03 -6.844601382877426449e-03 5.799957116160186388e+01
1.910000000000000000e+02 7.811370321492800940e+03 -8.979833100933488780e-04 5.862584254592289312e+01
1.920000000000000000e+02 7.824376674748573350e+03 7.206979855006590344e-03 5.923793059403365646e+01
1.930000000000000000e+02 7.852436221761769957e+03 1.937610712982091102e-02 5.977158764591794693e+01
1.940000000000000000e+02 7.894323773765934675e+03 3.029051523606837715e-02 6.016917304663508048e+01
1.950000000000000000e+02 7.943272711063825227e+03 2.465892949053509475e-02 6.044380211791437318e+01
1.960000000000000000e+02 7.989355990656142239e+03 7.813954819191120879e-04 6.052983779424616273e+01
1.970000000000000000e+02 8.022554799912265480e+03 1.377202794954709639e-02 6.041559116681392538e+01
1.980000000000000000e+02 8.035501321906936028e+03 2.245282551083689279e-02 6.036648976733403060e+01
1.990000000000000000e+02 8.025835867811947537e+03 2.775863889477942978e-02 6.024004036282821062e+01
2.000000000000000000e+02 7.997537196337544628e+03 3.089187324452089684e-02 6.016600030425220780e+01
2.010000000000000000e+02 7.960026376849902590e+03 3.311550347171777348e-02 6.019424095406134256e+01
2.020000000000000000e+02 7.925174411832787882e+03 3.559336854303165459e-02 6.036973069465415165e+01
2.030000000000000000e+02 7.903259897665373501e+03 3.883662951811860109e-02 6.065569065092452661e+01
2.040000000000000000e+02 7.899531297806576731e+03 3.693549213158425770e-02 6.097376937899923632e+01
2.050000000000000000e+02 7.913121710388159954e+03 4.276478606047426356e-02 6.129547479087167972e+01
2.060000000000000000e+02 7.938664324228087025e+03 4.644978107461449762e-02 6.149217648425548077e+01
2.070000000000000000e+02 7.969333520330194006e+03 4.904787622018400711e-02 6.162464357335056775e+01
2.080000000000000000e+02 7.999428352207708485e+03 5.095154357835152831e-02 6.166683131670566809e+01
2.090000000000000000e+02 8.025261918234621589e+03 4.933160243705490833e-02 6.165583267006792312e+01
2.100000000000000000e+02 8.044651744835721729e+03 5.098418625501595358e-02 6.151422754086257783e+01
2.110000000000000000e+02 8.056294554911444720e+03 5.428764248312658441e-02 6.134594901038829562e+01
2.120000000000000000e+02 8.059489119237684463e+03 6.011191193284474293e-02 6.115834846201428832e+01
2.130000000000000000e+02 8.054496139863694225e+03 6.883497556170604936e-02 6.097931851715949847e+01
2.140000000000000000e+02 8.042648115927317122e+03 8.005546591042593529e-02 6.080597047345725059e+01
2.150000000000000000e+02 8.025963066327891283e+03 9.568489802387146470e-02 6.068159319271128993e+01
2.160000000000000000e+02 8.006783140826188173e+03 9.904926916075634802e-02 6.066595216097016419e+01
2.170000000000000000e+02 7.987564221578058095e+03 1.142014074303596971e-01 6.070697379959477757e+01
2.180000000000000000e+02 7.970649095874679006e+03 1.272156705440735114e-01 6.078426946842907341e+01
2.190000000000000000e+02 7.957410670032019880e+03 1.489013913778590714e-01 6.086330902869508463e+01
2.200000000000000000e+02 7.947280663461941913e+03 1.596815626343035532e-01 6.104814428684682071e+01
2.210000000000000000e+02 7.937644330888158947e+03 1.678078868830661929e-01 6.123689228071660295e+01
2.220000000000000000e+02 7.925312281561085911e+03 1.732621604905989210e-01 6.146198397718680440e+01
2.230000000000000000e+02 7.908631968760914788e+03 1.756253114089006973e-01 6.176801702975978969e+01
2.240000000000000000e+02 7.888779685690298720e+03 1.760023782322817643e-01 6.214811185044291619e+01
2.250000000000000000e+02 7.868776781688250594e+03 1.723191669488253752e-01 6.256750720946365618e+01
2.260000000000000000e+02 7.851361079493518446e+03 1.788616593726539694e-01 6.296140117854562845e+01
2.270000000000000000e+02 7.838014145832776194e+03 1.716947766426045185e-01 6.347801385972402954e+01
2.280000000000000000e+02 7.829834415587155490e+03 1.615319705780174364e-01 6.406590857553487695e+01
2.290000000000000000e+02 7.828392068960979486e+03 1.493200753305440331e-01 6.458130153070726465e+01
2.300000000000000000e+02 7.835649002680499507e+03 1.362085163628518059e-01 6.511807815018445922e+01
2.310000000000000000e+02 7.853395008861953102e+03 1.255218980582054611e-01 6.565587087498630581e+01
2.320000000000000000e+02 7.882551870697919185e+03 1.152403889910113693e-01 6.609769727367850578e+01
2.330000000000000000e+02 7.922118780020584381e+03 1.057536523576124987e-01 6.640266938168437605e+01
2.340000000000000000e+02 7.968070024545186243e+03 9.362446449993178099e-02 6.659053535574761895e+01
2.350000000000000000e+02 8.013203308219694918e+03 9.084032876756237274e-02 6.658854283588468093e+01
2.360000000000000000e+02 8.048286246071156711e+03 8.878752381592745768e-02 6.646798056224864126e+01
2.370000000000000000e+02 8.063655083389166975e+03 8.664269112407529949e-02 6.627208558771596358e+01
2.380000000000000000e+02 8.050976687377343296e+03 8.362854950560916212e-02 6.608655762029960101e+01
2.390000000000000000e+02 8.006141686150232090e+03 7.921344050369220902e-02 6.597416476806083097e+01
2.400000000000000000e+02 7.933353049971426117e+03 8.021207533037467974e-02 6.601711128338990875e+01
2.410000000000000000e+02 7.847147045435172004e+03 8.767852908929113509e-02 6.642435722946339638e+01
2.420000000000000000e+02 7.768972330303279705e+03 8.095675413444790303e-02 6.708221720720419512e+01
2.430000000000000000e+02 7.719617557879602828e+03 7.169734923465458099e-02 6.793231460765971974e+01
2.440000000000000000e+02 7.711314930586372611e+03 5.807074949308684703e-02 6.892093924746706080e+01
2.450000000000000000e+02 7.743792510416523328e+03 4.537607113009545917e-02 6.978470377879062880e+01
2.460000000000000000e+02 7.807747911130388275e+03 2.680820529585654574e-02 7.055153139804170337e+01
2.470000000000000000e+02 7.892991393584597063e+03 1.128114110174114129e-02 7.108020857206386722e+01
2.480000000000000000e+02 7.993085608179571864e+03 -3.538995843278072879e-03 7.127668005917720961e+01
2.490000000000000000e+02 8.103008935739521803e+03 -1.637327982002623888e-02 7.110012527353720202e+01
2.500000000000000000e+02 8.214340328768699692e+03 -2.124583070749212765e-02 7.055980949091522803e+01
2.510000000000000000e+02 8.313321410362910683e+03 -2.715731133839359088e-02 6.965887353426009554e+01
2.520000000000000000e+02 8.383280443882626059e+03 -2.411707161909265595e-02 6.848103127942286505e+01
2.530000000000000000e+02 8.409957486845150925e+03 -1.240548991589167024e-02 6.709058586217201992e+01
2.540000000000000000e+02 8.386792143169988776e+03 -1.326530365615773317e-02 6.584238983523667343e+01
2.550000000000000000e+02 8.318077685777188890e+03 -1.987467821562165574e-02 6.463776265607060623e+01
2.560000000000000000e+02 8.218685162715639308e+03 -9.676114460295211217e-03 6.375550067414371824e+01
2.570000000000000000e+02 8.109790509255277357e+03 -2.022999001450547299e-03 6.324363726703091970e+01
2.580000000000000000e+02 8.011540836589747414e+03 2.946600067167395517e-03 6.309540506668469106e+01
2.590000000000000000e+02 7.936489208218458771e+03 -9.539422278510002696e-04 6.320579036138789775e+01
2.600000000000000000e+02 7.887719240405706842e+03 2.774737961614008250e-03 6.352146736018644901e+01
2.610000000000000000e+02 7.861702876671757622e+03 3.623577840846949581e-03 6.392024618716334317e+01
2.620000000000000000e+02 7.852024016960700465e+03 9.834575878442422883e-03 6.439382432308715920e+01
2.630000000000000000e+02 7.852065032643055019e+03 -5.110771652543773420e-03 6.492016720485551673e+01
2.640000000000000000e+02 7.856696579689478313e+03 6.568936933091388923e-03 6.538495292211752030e+01
2.650000000000000000e+02 7.863683496653005022e+03 2.194174291596635157e-02 6.582996989742304095e+01
2.660000000000000000e+02 7.874610763393201523e+03 2.923202281504415356e-02 6.626157529872881469e+01
2.670000000000000000e+02 7.894222006884710936e+03 5.009813929980266173e-02 6.667039966587333311e+01
2.680000000000000000e+02 7.927164374531969770e+03 6.211984860378576279e-02 6.695830328098250561e+01
2.690000000000000000e+02 7.973429629054547149e+03 8.591114670093824568e-02 6.712696249439375151e+01
2.700000000000000000e+02 8.026013053054482953e+03 1.086480778654260737e-01 6.713514161509974087e+01
2.710000000000000000e+02 8.073929267478159090e+03 1.344503494454078463e-01 6.693784230326807005e+01
2.720000000000000000e+02 8.108121974100826264e+03 1.513237718496736883e-01 6.666440008553985308e+01
2.730000000000000000e+02 8.125036665608436124e+03 1.676678540898054459e-01 6.627668487424830346e+01
2.740000000000000000e+02 8.126383233442668825e+03 1.807997773164740363e-01 6.590228109552967339e+01
2.750000000000000000e+02 8.117382976624052390e+03 1.902538452475196484e-01 6.554818329697602053e+01
2.760000000000000000e+02 8.105051844334679117e+03 1.957588250559021414e-01 6.517217009219197621e+01
2.770000000000000000e+02 8.095712182825413947e+03 2.002465004682397465e-01 6.481300383842710744e+01
2.780000000000000000e+02 8.091618069675485458e+03 1.933278369237340644e-01 6.448701336203623669e+01
2.790000000000000000e+02 8.089162730963979811e+03 1.902212062118572578e-01 6.418982567731868016e+01
2.800000000000000000e+02 8.080987983098699260e+03 1.844415457207247144e-01 6.396112486641320061e+01
2.810000000000000000e+02 8.060457518530653033e+03 1.770333876919488458e-01 6.376099259417958365e+01
2.820000000000000000e+02 8.025449960747620935e+03 1.691517431312688224e-01 6.356414289120195349e+01
2.830000000000000000e+02 7.979792229314004544e+03 1.610113890820607796e-01 6.356523988225799826e+01
2.840000000000000000e+02 7.932008791603636382e+03 1.533737892868258235e-01 6.370507893540684563e+01
2.850000000000000000e+02 7.892181866278370762e+03 1.467055470598211953e-01 6.401210416741889730e+01
2.860000000000000000e+02 7.869085396998018041e+03 1.373823906428677244e-01 6.442312917058760036e+01
2.870000000000000000e+02 7.869178307837345528e+03 1.341148829302789280e-01 6.493400393755325695e+01
