# k_1_per_A S_k
1.000000000000000056e-01 -7.663975969554639445e-01
1.397993311036789255e-01 -6.878079476215677168e-01
1.795986622073578731e-01 -5.902058368702971514e-01
2.193979933110368208e-01 -4.790173098074037572e-01
2.591973244147157684e-01 -3.603057467316286289e-01
2.989966555183947161e-01 -2.403738879943098095e-01
3.387959866220736083e-01 -1.253559407598694442e-01
3.785953177257525004e-01 -2.082860133647845835e-02
4.183946488294314481e-01 6.853183608412494188e-02
4.581939799331103957e-01 1.392227738099788281e-01
4.979933110367893434e-01 1.891008666194374799e-01
5.377926421404682911e-01 2.174683579277777445e-01
5.775919732441472387e-01 2.250561530946059152e-01
6.173913043478260754e-01 2.139072346011076098e-01
6.571906354515050230e-01 1.871713006755477693e-01
6.969899665551839707e-01 1.488278675891063774e-01
7.367892976588629184e-01 1.033600440637089113e-01
7.765886287625418660e-01 5.540440273339186650e-02
8.163879598662208137e-01 9.403615044693669489e-03
8.561872909698997614e-01 -3.071228686408855602e-02
8.959866220735787090e-01 -6.179291597790115276e-02
9.357859531772575457e-01 -8.166417336801834459e-02
9.755852842809364933e-01 -8.924172031313903908e-02
1.015384615384615552e+00 -8.455517299385295615e-02
1.055183946488294389e+00 -6.868396179961422376e-02
1.094983277591973447e+00 -4.361264080886262384e-02
1.134782608695652284e+00 -1.201954168955077229e-02
1.174581939799331343e+00 2.298242588611432158e-02
1.214381270903010179e+00 5.813068469867666010e-02
1.254180602006689238e+00 9.029993479139775125e-02
1.293979933110368075e+00 1.167678234605905585e-01
1.333779264214047133e+00 1.354382438853077852e-01
1.373578595317725970e+00 1.450050231401418532e-01
1.413377926421404807e+00 1.450439342242848539e-01
1.453177257525083865e+00 1.360270288828903107e-01
1.492976588628762702e+00 1.192597444989385025e-01
1.532775919732441761e+00 9.674756936162309806e-02
1.572575250836120597e+00 7.100475168446662710e-02
1.612374581939799656e+00 4.482215941829059691e-02
1.652173913043478493e+00 2.101458080453477706e-02
