# k_1_per_A S_k
1.000000000000000056e-01 -6.594210976391099432e-01
1.397993311036789255e-01 -5.873391728145236357e-01
1.795986622073578731e-01 -4.981728740143069878e-01
2.193979933110368208e-01 -3.971373852188331277e-01
2.591973244147157684e-01 -2.900209852399153743e-01
2.989966555183947161e-01 -1.827850054681294800e-01
3.387959866220736083e-01 -8.115812061226290730e-02
3.785953177257525004e-01 9.744817747841749700e-03
4.183946488294314481e-01 8.575139914988794132e-02
4.581939799331103957e-01 1.438840915135212173e-01
4.979933110367893434e-01 1.825190446427142899e-01
5.377926421404682911e-01 2.014412857454360717e-01
5.775919732441472387e-01 2.017945038472578334e-01
6.173913043478260754e-01 1.859318249126149514e-01
6.571906354515050230e-01 1.571815625354077151e-01
6.969899665551839707e-01 1.195482905200504486e-01
7.367892976588629184e-01 7.737422827979256734e-02
7.765886287625418660e-01 3.498850643223772039e-02
8.163879598662208137e-01 -3.627791607773378502e-03
8.561872909698997614e-01 -3.513483112855175783e-02
8.959866220735787090e-01 -5.706346076498336473e-02
9.357859531772575457e-01 -6.796454466919876758e-02
9.755852842809364933e-01 -6.746874670387326134e-02
1.015384615384615552e+00 -5.625484593320484450e-02
1.055183946488294389e+00 -3.593219625870736067e-02
1.094983277591973447e+00 -8.849866765411773528e-03
1.134782608695652284e+00 2.214924728421663325e-02
1.174581939799331343e+00 5.400692654815186788e-02
1.214381270903010179e+00 8.373614355307446022e-02
1.254180602006689238e+00 1.086909048631753416e-01
1.293979933110368075e+00 1.267967135343204266e-01
1.333779264214047133e+00 1.367228013961722111e-01
1.373578595317725970e+00 1.379826600658989877e-01
1.413377926421404807e+00 1.309558301125482993e-01
1.453177257525083865e+00 1.168308345784769831e-01
1.492976588628762702e+00 9.747597619220504939e-02
1.532775919732441761e+00 7.525088165001814211e-02
1.572575250836120597e+00 5.277665823906685372e-02
1.612374581939799656e+00 3.268591931622666369e-02
1.652173913043478493e+00 1.737546486628294140e-02
1.691973244147157551e+00 8.783959575064392844e-03
1.731772575250836388e+00 8.214588358403718260e-03
1.771571906354515225e+00 1.621860350953896468e-02
1.811371237458194283e+00 3.255026518177295269e-02
1.851170568561873120e+00 5.619738460960854720e-02
1.890969899665552179e+00 8.548504439029003255e-02
1.930769230769231015e+00 1.182436543453223576e-01
1.970568561872910074e+00 1.520268449516006815e-01
2.010367892976588688e+00 1.843602762870159006e-01
2.050167224080267747e+00 2.129996165428953425e-01
2.089966555183946806e+00 2.361749528839633960e-01
2.129765886287625865e+00 2.527998178778935179e-01
2.169565217391304479e+00 2.626257672635021745e-01
2.209364548494983538e+00 2.663277990036257981e-01
2.249163879598662596e+00 2.655114982246229438e-01
2.288963210702341655e+00 2.626391666984331241e-01
2.328762541806020270e+00 2.608788266060811933e-01
2.368561872909699328e+00 2.638863360369817501e-01
2.408361204013378387e+00 2.755364038670941040e-01
2.448160535117057002e+00 2.996225980192296356e-01
2.487959866220736060e+00 3.395491607908520670e-01
2.527759197324415119e+00 3.980383652733979760e-01
2.567558528428094178e+00 4.768762012077851775e-01
2.607357859531772792e+00 5.767164499812489353e-01
2.647157190635451851e+00 6.969589212143415535e-01
2.686956521739130910e+00 8.357121233803248561e-01
2.726755852842809524e+00 9.898443662449075697e-01
2.766555183946488583e+00 1.155120737677474807e+00
2.806354515050167642e+00 1.326417071401460479e+00
2.846153846153846700e+00 1.497996410348172214e+00
2.885953177257525315e+00 1.663828994223963686e+00
2.925752508361204374e+00 1.817933786118135941e+00
2.965551839464883432e+00 1.954718208516632583e+00
3.005351170568562047e+00 2.069293157624025881e+00
3.045150501672241106e+00 2.157742443699607993e+00
3.084949832775920164e+00 2.217329372946387878e+00
3.124749163879599223e+00 2.246627941591063937e+00
3.164548494983277838e+00 2.245571669219494026e+00
3.204347826086956896e+00 2.215419018468222312e+00
3.244147157190635955e+00 2.158640177997193099e+00
3.283946488294315014e+00 2.078735291350739978e+00
3.323745819397993628e+00 1.979998615210992075e+00
3.363545150501672687e+00 1.867246287493171231e+00
3.403344481605351746e+00 1.745527181885117685e+00
3.443143812709030360e+00 1.619836638332685208e+00
3.482943143812709419e+00 1.494851723090047990e+00
3.522742474916388478e+00 1.374704231843053126e+00
3.562541806020067536e+00 1.262804144314676913e+00
3.602341137123746151e+00 1.161721980195098869e+00
3.642140468227425210e+00 1.073133850642613574e+00
3.681939799331104268e+00 9.978283184068876821e-01
3.721739130434782883e+00 9.357698292922707051e-01
3.761538461538461942e+00 8.862097721268633599e-01
3.801337792642141000e+00 8.478334119977236627e-01
3.841137123745820059e+00 8.189291882971186931e-01
3.880936454849498674e+00 7.975662494255937318e-01
3.920735785953177732e+00 7.817665908709907630e-01
3.960535117056856791e+00 7.696596667043775764e-01
4.000334448160534961e+00 7.596096759087884731e-01
4.040133779264214020e+00 7.503086480894580745e-01
4.079933110367893079e+00 7.408316978849420753e-01
4.119732441471572137e+00 7.306541036489990759e-01
4.159531772575251196e+00 7.196329269505559179e-01
4.199331103678930255e+00 7.079584929598514709e-01
4.239130434782608425e+00 6.960830174609151655e-01
4.278929765886287484e+00 6.846348774768425960e-01
4.318729096989966543e+00 6.743274326154599096e-01
4.358528428093645601e+00 6.658709362953862954e-01
4.398327759197324660e+00 6.598950168151889173e-01
4.438127090301003719e+00 6.568875972953751585e-01
4.477926421404682777e+00 6.571541381177699037e-01
4.517725752508360948e+00 6.607989232688369352e-01
4.557525083612040007e+00 6.677279728675965531e-01
4.597324414715719065e+00 6.776712329295710990e-01
4.637123745819398124e+00 6.902201247058851186e-01
4.676923076923077183e+00 7.048754425461069006e-01
4.716722408026756241e+00 7.211000348095726320e-01
4.756521739130435300e+00 7.383706987398093169e-01
4.796321070234113471e+00 7.562242295250080071e-01
4.836120401337792529e+00 7.742935046825218937e-01
4.875919732441471588e+00 7.923307425150536432e-01
4.915719063545150647e+00 8.102165114356513209e-01
4.955518394648829705e+00 8.279545413333635473e-01
4.995317725752508764e+00 8.456537603222642474e-01
5.035117056856187823e+00 8.635001294460886712e-01
5.074916387959865993e+00 8.817216811905539409e-01
5.114715719063545052e+00 9.005506265970886215e-01
5.154515050167224111e+00 9.201864599849201021e-01
5.194314381270903169e+00 9.407636771204852533e-01
5.234113712374582228e+00 9.623270835164559056e-01
5.273913043478261287e+00 9.848167832216135897e-01
5.313712374581940345e+00 1.008063902447621230e+00
5.353511705685618516e+00 1.031797022741181014e+00
5.393311036789297575e+00 1.055658279503403296e+00
5.433110367892976633e+00 1.079227216485147967e+00
5.472909698996655692e+00 1.102049849010143800e+00
5.512709030100334751e+00 1.123670026344375072e+00
5.552508361204013809e+00 1.143660116551389772e+00
5.592307692307692868e+00 1.161648256125344947e+00
5.632107023411371038e+00 1.177339875849241047e+00
5.671906354515050097e+00 1.190531875964664144e+00
5.711705685618729156e+00 1.201118604789652489e+00
5.751505016722408214e+00 1.209089614633104048e+00
5.791304347826087273e+00 1.214519946832935737e+00
5.831103678929766332e+00 1.217554361574381572e+00
5.870903010033445391e+00 1.218387419897548840e+00
5.910702341137123561e+00 1.217241606379843910e+00
5.950501672240802620e+00 1.214345734886271622e+00
5.990301003344481678e+00 1.209915712683158562e+00
6.030100334448160737e+00 1.204139377295876612e+00
6.069899665551839796e+00 1.197166610400277387e+00
6.109698996655518854e+00 1.189105330785929393e+00
6.149498327759197913e+00 1.180023337360680991e+00
6.189297658862876084e+00 1.169955376561375271e+00
6.229096989966555142e+00 1.158914303498969733e+00
6.268896321070234201e+00 1.146904838363417056e+00
6.308695652173913260e+00 1.133938219329522656e+00
6.348494983277592318e+00 1.120046033047739753e+00
6.388294314381271377e+00 1.105291658207734784e+00
6.428093645484950436e+00 1.089778064167465699e+00
6.467892976588629494e+00 1.073651128755010120e+00
6.507692307692307665e+00 1.057098130661348057e+00
6.547491638795986724e+00 1.040341580927044873e+00
6.587290969899665782e+00 1.023629033662483145e+00
6.627090301003344841e+00 1.007219912303007670e+00
6.666889632107023900e+00 9.913706678585327836e-01
6.706688963210702958e+00 9.763197259629178282e-01
6.746488294314382017e+00 9.622736708401209427e-01
6.786287625418060188e+00 9.493959623280623372e-01
6.826086956521739246e+00 9.377992064621073487e-01
6.865886287625418305e+00 9.275416319188887204e-01
6.905685618729097364e+00 9.186280029980796735e-01
6.945484949832776422e+00 9.110147678532006799e-01
6.985284280936455481e+00 9.046188410443882777e-01
7.025083612040134540e+00 8.993290902833455114e-01
7.064882943143812710e+00 8.950193684423701779e-01
7.104682274247491769e+00 8.915618226754592479e-01
7.144481605351170828e+00 8.888392297019079846e-01
7.184280936454849886e+00 8.867552441975024013e-01
7.224080267558528945e+00 8.852416884749050308e-01
7.263879598662208004e+00 8.842623293181984812e-01
7.303678929765887062e+00 8.838129484646490841e-01
7.343478260869565233e+00 8.839178801790245066e-01
7.383277591973244292e+00 8.846235265856273733e-01
7.423076923076923350e+00 8.859896369287855178e-01
7.462876254180602409e+00 8.880793258187581474e-01
7.502675585284281468e+00 8.909488921741259837e-01
7.542474916387960526e+00 8.946384799105939756e-01
7.582274247491639585e+00 8.991644990641070034e-01
7.622073578595317755e+00 9.045145173997384269e-01
7.661872909698996814e+00 9.106450610655797417e-01
7.701672240802675873e+00 9.174824573648746595e-01
7.741471571906354932e+00 9.249265445398344720e-01
7.781270903010033990e+00 9.328567931696787330e-01
7.821070234113713049e+00 9.411401582589598025e-01
7.860869565217392108e+00 9.496398309609741517e-01
7.900668896321070278e+00 9.582239966829525502e-01
7.940468227424749337e+00 9.667737355019421219e-01
7.980267558528428395e+00 9.751893156656741279e-01
8.020066889632108342e+00 9.833943174116284158e-01
8.059866220735786513e+00 9.913372616574342988e-01
8.099665551839466460e+00 9.989906810867322795e-01
8.139464882943144630e+00 1.006347832731704139e+00
8.179264214046822801e+00 1.013417485188377043e+00
