# k_1_per_A S_k
1.000000000000000056e-01 -4.778421442859712709e-01
1.397993311036789255e-01 -4.245276460360896120e-01
1.795986622073578731e-01 -3.585621789425055272e-01
2.193979933110368208e-01 -2.837927559053781135e-01
2.591973244147157684e-01 -2.044901907328107171e-01
2.989966555183947161e-01 -1.250544416333589925e-01
3.387959866220736083e-01 -4.971564619030122145e-02
3.785953177257525004e-01 1.774693206712973925e-02
4.183946488294314481e-01 7.424742798177663694e-02
4.581939799331103957e-01 1.175799486155438833e-01
4.979933110367893434e-01 1.465363006643272126e-01
5.377926421404682911e-01 1.609474608744946300e-01
5.775919732441472387e-01 1.616473804526399327e-01
6.173913043478260754e-01 1.503637500739862798e-01
6.571906354515050230e-01 1.295459406336568753e-01
6.969899665551839707e-01 1.021450351729326078e-01
7.367892976588629184e-01 7.136431373600327088e-02
7.765886287625418660e-01 4.040048416658947872e-02
8.163879598662208137e-01 1.219623196858365954e-02
8.561872909698997614e-01 -1.077670962604537763e-02
8.959866220735787090e-01 -2.668765919972915235e-02
9.357859531772575457e-01 -3.445810088166267882e-02
9.755852842809364933e-01 -3.380672009368579367e-02
1.015384615384615552e+00 -2.522681537510318428e-02
1.055183946488294389e+00 -9.900109445587279566e-03
1.094983277591973447e+00 1.044388211903202190e-02
1.134782608695652284e+00 3.370948070648105421e-02
1.174581939799331343e+00 5.764093436102224466e-02
1.214381270903010179e+00 8.003476374607831900e-02
1.254180602006689238e+00 9.894004363620512166e-02
1.293979933110368075e+00 1.128297185226173616e-01
1.333779264214047133e+00 1.207288679965615730e-01
1.373578595317725970e+00 1.222897990494392628e-01
1.413377926421404807e+00 1.178086023304697472e-01
1.453177257525083865e+00 1.081829586953225730e-01
1.492976588628762702e+00 9.481608347949244120e-02
1.532775919732441761e+00 7.947631932086984818e-02
1.572575250836120597e+00 6.412564823946664827e-02
1.612374581939799656e+00 5.073297973067270039e-02
1.652173913043478493e+00 4.108927422895103376e-02
1.691973244147157551e+00 3.664128825323742511e-02
1.731772575250836388e+00 3.835901090482218834e-02
1.771571906354515225e+00 4.664885393400264313e-02
1.811371237458194283e+00 6.132061932860766174e-02
1.851170568561873120e+00 8.161154423925776058e-02
1.890969899665552179e+00 1.062657137298158583e-01
1.930769230769231015e+00 1.336622601781857211e-01
1.970568561872910074e+00 1.619814439761710911e-01
2.010367892976588688e+00 1.893942964075180369e-01
2.050167224080267747e+00 2.142592884628095051e-01
