# k_1_per_A S_k
1.000000000000000056e-01 2.928575587314031559e+00
1.397993311036789255e-01 2.653824153661714647e+00
1.795986622073578731e-01 2.311720215955932023e+00
2.193979933110368208e-01 1.920587844946060496e+00
2.591973244147157684e-01 1.500947397958975138e+00
2.989966555183947161e-01 1.074197904827863592e+00
3.387959866220736083e-01 6.612677981930092930e-01
3.785953177257525004e-01 2.813289704025652149e-01
4.183946488294314481e-01 -4.933705556320822083e-02
4.581939799331103957e-01 -3.182448573843057460e-01
4.979933110367893434e-01 -5.173250856815456711e-01
5.377926421404682911e-01 -6.432233424471336392e-01
5.775919732441472387e-01 -6.972671495460707192e-01
6.173913043478260754e-01 -6.851149459948393527e-01
6.571906354515050230e-01 -6.161241040709832806e-01
6.969899665551839707e-01 -5.024945377170928484e-01
7.367892976588629184e-01 -3.582591438009272711e-01
7.765886287625418660e-01 -1.982010478712281643e-01
8.163879598662208137e-01 -3.677990487667237574e-02
8.561872909698997614e-01 1.128546495180401399e-01
8.959866220735787090e-01 2.396943505583610801e-01
9.357859531772575457e-01 3.354953534848706953e-01
9.755852842809364933e-01 3.951583368779292282e-01
1.015384615384615552e+00 4.168513863244258655e-01
1.055183946488294389e+00 4.018819443306266281e-01
1.094983277591973447e+00 3.543431913456401849e-01
1.134782608695652284e+00 2.805763333633035650e-01
1.174581939799331343e+00 1.885022302677124006e-01
1.214381270903010179e+00 8.688281646232820510e-02
1.254180602006689238e+00 -1.542550017167321208e-02
1.293979933110368075e+00 -1.101677036400376952e-01
1.333779264214047133e+00 -1.902845803912096567e-01
1.373578595317725970e+00 -2.503666802459292295e-01
1.413377926421404807e+00 -2.869430448777519072e-01
1.453177257525083865e+00 -2.985952632414061725e-01
1.492976588628762702e+00 -2.859024955834326143e-01
1.532775919732441761e+00 -2.512366319755572341e-01
1.572575250836120597e+00 -1.984376245133150363e-01
1.612374581939799656e+00 -1.324064562185964800e-01
1.652173913043478493e+00 -5.865674131442366601e-02
1.691973244147157551e+00 1.713447115249810970e-02
1.731772575250836388e+00 8.954018690797616031e-02
1.771571906354515225e+00 1.537318257077493477e-01
1.811371237458194283e+00 2.057422309223134738e-01
1.851170568561873120e+00 2.426333942653540188e-01
1.890969899665552179e+00 2.625692297333722669e-01
1.930769230769231015e+00 2.648029485766830726e-01
1.970568561872910074e+00 2.495958748655238146e-01
2.010367892976588688e+00 2.180892602850345030e-01
2.050167224080267747e+00 1.721524645368069928e-01
2.089966555183946806e+00 1.142297431490092441e-01
2.129765886287625865e+00 4.720412143793384363e-02
2.169565217391304479e+00 -2.570899764270118126e-02
2.209364548494983538e+00 -1.010329610178992699e-01
2.249163879598662596e+00 -1.750676929015058114e-01
2.288963210702341655e+00 -2.439031242444384961e-01
2.328762541806020270e+00 -3.034226417094310069e-01
2.368561872909699328e+00 -3.493143652795411835e-01
2.408361204013378387e+00 -3.771088682202872189e-01
2.448160535117057002e+00 -3.822599964095925174e-01
2.487959866220736060e+00 -3.602808622016435702e-01
2.527759197324415119e+00 -3.069403176741962724e-01
2.567558528428094178e+00 -2.185169498086121376e-01
2.607357859531772792e+00 -9.209877455033632643e-02
2.647157190635451851e+00 7.409166946621992267e-02
2.686956521739130910e+00 2.803742169392444694e-01
2.726755852842809524e+00 5.253221577179212343e-01
2.766555183946488583e+00 8.055415201509602552e-01
2.806354515050167642e+00 1.115550973581497018e+00
2.846153846153846700e+00 1.447789647036757055e+00
2.885953177257525315e+00 1.792771762945849723e+00
2.925752508361204374e+00 2.139395893167278295e+00
2.965551839464883432e+00 2.475403740614442682e+00
