# k_1_per_A S_k
1.000000000000000056e-01 -6.529559900514423365e-01
1.397993311036789255e-01 -5.853338577887576832e-01
1.795986622073578731e-01 -5.013604030631195752e-01
2.193979933110368208e-01 -4.057093995402356601e-01
2.591973244147157684e-01 -3.036023007348225278e-01
2.989966555183947161e-01 -2.004648698285862451e-01
3.387959866220736083e-01 -1.015753978746640751e-01
3.785953177257525004e-01 -1.172942968684598242e-02
4.183946488294314481e-01 6.505553586660284271e-02
4.581939799331103957e-01 1.257750860378467062e-01
4.979933110367893434e-01 1.685970485867209767e-01
5.377926421404682911e-01 1.929349072965818035e-01
5.775919732441472387e-01 1.994320672968394881e-01
6.173913043478260754e-01 1.898601755624834686e-01
6.571906354515050230e-01 1.669409903269851725e-01
6.969899665551839707e-01 1.341067792259292846e-01
7.367892976588629184e-01 9.521850152515298760e-02
7.765886287625418660e-01 5.426378329852721283e-02
8.163879598662208137e-01 1.505773455909820147e-02
8.561872909698997614e-01 -1.903107325402575434e-02
8.959866220735787090e-01 -4.530957244604927325e-02
9.357859531772575457e-01 -6.192811233350692390e-02
9.755852842809364933e-01 -6.797638729946609004e-02
1.015384615384615552e+00 -6.350225797469355449e-02
1.055183946488294389e+00 -4.945444391225817249e-02
1.094983277591973447e+00 -2.755597553649735687e-02
1.134782608695652284e+00 -1.205535671817692389e-04
1.174581939799331343e+00 3.017182653762029432e-02
1.214381270903010179e+00 6.052078415839878822e-02
1.254180602006689238e+00 8.825252244819470349e-02
1.293979933110368075e+00 1.110477558372353624e-01
1.333779264214047133e+00 1.271324638640974891e-01
1.373578595317725970e+00 1.354167241150155965e-01
1.413377926421404807e+00 1.355713904232483946e-01
1.453177257525083865e+00 1.280376499437797522e-01
1.492976588628762702e+00 1.139700843281926668e-01
1.532775919732441761e+00 9.511932487368124356e-02
1.572575250836120597e+00 7.366529283508260750e-02
1.612374581939799656e+00 5.201596683469444926e-02
1.652173913043478493e+00 3.258931160108269331e-02
1.691973244147157551e+00 1.759723126643508717e-02
1.731772575250836388e+00 8.850089662545412850e-03
1.771571906354515225e+00 7.598507188229852716e-03
1.811371237458194283e+00 1.442595676407509853e-02
1.851170568561873120e+00 2.920140473071908271e-02
1.890969899665552179e+00 5.109622578165984308e-02
1.930769230769231015e+00 7.866427025422095820e-02
1.970568561872910074e+00 1.099787075126830160e-01
2.010367892976588688e+00 1.428145308490348375e-01
2.050167224080267747e+00 1.748617642540022388e-01
2.089966555183946806e+00 2.039517639815003891e-01
2.129765886287625865e+00 2.282777664568272913e-01
2.169565217391304479e+00 2.465910954713662617e-01
2.209364548494983538e+00 2.583561839535815086e-01
2.249163879598662596e+00 2.638506511050178194e-01
2.288963210702341655e+00 2.642008621250222511e-01
2.328762541806020270e+00 2.613483581198154937e-01
2.368561872909699328e+00 2.579478923805222923e-01
2.408361204013378387e+00 2.572031319699198404e-01
2.448160535117057002e+00 2.626509703953993080e-01
2.487959866220736060e+00 2.779094736175700131e-01
2.527759197324415119e+00 3.064074375166138120e-01
2.567558528428094178e+00 3.511151474999041344e-01
2.607357859531772792e+00 4.142960812825835504e-01
2.647157190635451851e+00 4.972979770134444699e-01
