# k_1_per_A S_k
1.000000000000000056e-01 -7.410803194057006493e+00
1.397993311036789255e-01 -6.953501213394804203e+00
1.795986622073578731e-01 -6.370201038312286457e+00
2.193979933110368208e-01 -5.681520858441928112e+00
2.591973244147157684e-01 -4.911530873339834180e+00
2.989966555183947161e-01 -4.086747297809163904e+00
3.387959866220736083e-01 -3.235033216262887201e+00
3.785953177257525004e-01 -2.384456028247412540e+00
4.183946488294314481e-01 -1.562152829624672279e+00
4.581939799331103957e-01 -7.932542415335368524e-01
4.979933110367893434e-01 -9.991398788901517669e-02
5.377926421404682911e-01 4.995138960366543035e-01
5.775919732441472387e-01 9.911156871897909282e-01
6.173913043478260754e-01 1.365850795196062784e+00
6.571906354515050230e-01 1.619761156350868703e+00
6.969899665551839707e-01 1.753952204174219265e+00
7.367892976588629184e-01 1.774351138949492590e+00
7.765886287625418660e-01 1.691258510287123151e+00
8.163879598662208137e-01 1.518718496582482702e+00
8.561872909698997614e-01 1.273741270397538816e+00
8.959866220735787090e-01 9.754171091900143420e-01
9.357859531772575457e-01 6.439661668455654020e-01
9.755852842809364933e-01 2.997698870043032926e-01
1.015384615384615552e+00 -3.757015088485138321e-02
1.055183946488294389e+00 -3.501025597099607367e-01
1.094983277591973447e+00 -6.222867028635579167e-01
1.134782608695652284e+00 -8.416107818295941456e-01
1.174581939799331343e+00 -9.990424492736540429e-01
1.214381270903010179e+00 -1.089295685230579291e+00
1.254180602006689238e+00 -1.110907006984917622e+00
1.293979933110368075e+00 -1.066123533010568281e+00
1.333779264214047133e+00 -9.606145161800814236e-01
1.373578595317725970e+00 -8.030262565901848948e-01
1.413377926421404807e+00 -6.044074040549685112e-01
1.453177257525083865e+00 -3.775372371984224706e-01
1.492976588628762702e+00 -1.361933165134332491e-01
1.532775919732441761e+00 1.056031962311838601e-01
1.572575250836120597e+00 3.343263287900516412e-01
1.612374581939799656e+00 5.376319564601639289e-01
1.652173913043478493e+00 7.049598276506821026e-01
1.691973244147157551e+00 8.280237282390626730e-01
1.731772575250836388e+00 9.011690464967407888e-01
1.771571906354515225e+00 9.215843474055651630e-01
1.811371237458194283e+00 8.893613703449461116e-01
1.851170568561873120e+00 8.074057152655087499e-01
1.890969899665552179e+00 6.812079753920647907e-01
1.930769230769231015e+00 5.184918338635216006e-01
1.970568561872910074e+00 3.287613399300900463e-01
2.010367892976588688e+00 1.227739535865703946e-01
2.050167224080267747e+00 -8.803119186714880584e-02
2.089966555183946806e+00 -2.921191154202686935e-01
2.129765886287625865e+00 -4.784285959144081168e-01
2.169565217391304479e+00 -6.368972049928469659e-01
2.209364548494983538e+00 -7.589167696299157218e-01
2.249163879598662596e+00 -8.376988192939565092e-01
2.288963210702341655e+00 -8.685350357856493897e-01
2.328762541806020270e+00 -8.489437803699215745e-01
2.368561872909699328e+00 -7.787000819305338606e-01
2.408361204013378387e+00 -6.597526868230250141e-01
2.448160535117057002e+00 -4.960375661691001081e-01
2.487959866220736060e+00 -2.932023521789619558e-01
2.527759197324415119e+00 -5.826028196333088438e-02
2.567558528428094178e+00 2.008048246468194797e-01
2.607357859531772792e+00 4.754593587235029783e-01
2.647157190635451851e+00 7.570429525094344303e-01
2.686956521739130910e+00 1.037171172688354570e+00
2.726755852842809524e+00 1.308097468461445256e+00
2.766555183946488583e+00 1.563017175299997952e+00
2.806354515050167642e+00 1.796300414235071807e+00
2.846153846153846700e+00 2.003645341928367518e+00
2.885953177257525315e+00 2.182148120272418446e+00
2.925752508361204374e+00 2.330290898994640703e+00
2.965551839464883432e+00 2.447853761389736427e+00
3.005351170568562047e+00 2.535760715614481242e+00
3.045150501672241106e+00 2.595873202522335887e+00
3.084949832775920164e+00 2.630747064645722055e+00
3.124749163879599223e+00 2.643370365267329269e+00
3.164548494983277838e+00 2.636899809055943678e+00
3.204347826086956896e+00 2.614412807384463910e+00
3.244147157190635955e+00 2.578690524443528087e+00
3.283946488294315014e+00 2.532044662705756011e+00
3.323745819397993628e+00 2.476197473588913400e+00
3.363545150501672687e+00 2.412220722988815957e+00
3.403344481605351746e+00 2.340535336772954444e+00
3.443143812709030360e+00 2.260969442840564003e+00
3.482943143812709419e+00 2.172868753653879992e+00
3.522742474916388478e+00 2.075249917407750999e+00
3.562541806020067536e+00 1.966984797495757276e+00
3.602341137123746151e+00 1.847001767574799391e+00
3.642140468227425210e+00 1.714489133018053835e+00
3.681939799331104268e+00 1.569085754384339060e+00
3.721739130434782883e+00 1.411044844261477360e+00
3.761538461538461942e+00 1.241358670483700077e+00
3.801337792642141000e+00 1.061834411317689852e+00
3.841137123745820059e+00 8.751145141422221885e-01
3.880936454849498674e+00 6.846384178010017640e-01
3.920735785953177732e+00 4.945461979913624573e-01
3.960535117056856791e+00 3.095283634753766000e-01
4.000334448160534961e+00 1.346294510345555917e-01
4.040133779264214020e+00 -2.498396236288202843e-02
4.079933110367893079e+00 -1.642778644195208582e-01
4.119732441471572137e+00 -2.786134759352678625e-01
4.159531772575251196e+00 -3.640026928227493297e-01
4.199331103678930255e+00 -4.173411683381673676e-01
4.239130434782608425e+00 -4.366049422857607443e-01
4.278929765886287484e+00 -4.209983874193710118e-01
4.318729096989966543e+00 -3.710438231234156614e-01
4.358528428093645601e+00 -2.886062954574784012e-01
4.398327759197324660e+00 -1.768505618831797133e-01
4.438127090301003719e+00 -4.013104823635393892e-02
4.477926421404682777e+00 1.161807453274014135e-01
4.517725752508360948e+00 2.859234316675981491e-01
4.557525083612040007e+00 4.624165010434633238e-01
4.597324414715719065e+00 6.387611802926789206e-01
4.637123745819398124e+00 8.081561671414058123e-01
4.676923076923077183e+00 9.642121062506772144e-01
4.716722408026756241e+00 1.101248632536586003e+00
4.756521739130435300e+00 1.214558639461547962e+00
4.796321070234113471e+00 1.300626087876615378e+00
4.836120401337792529e+00 1.357286062047553754e+00
4.875919732441471588e+00 1.383818771603436248e+00
4.915719063545150647e+00 1.380972627239774209e+00
4.955518394648829705e+00 1.350915197370438081e+00
4.995317725752508764e+00 1.297114583629711770e+00
5.035117056856187823e+00 1.224157335048409623e+00
5.074916387959865993e+00 1.137512263475099372e+00
5.114715719063545052e+00 1.043252256012669354e+00
5.154515050167224111e+00 9.477482625983724152e-01
5.194314381270903169e+00 8.573509635134203277e-01
5.234113712374582228e+00 7.780761294131250949e-01
5.273913043478261287e+00 7.153093568941464309e-01
5.313712374581940345e+00 6.735447222093026154e-01
5.353511705685618516e+00 6.561700141041311163e-01
5.393311036789297575e+00 6.653086922000075454e-01
5.433110367892976633e+00 7.017257105325211963e-01
5.472909698996655692e+00 7.648010116939072400e-01
5.512709030100334751e+00 8.525710154718533218e-01
5.552508361204013809e+00 9.618349819680757085e-01
5.592307692307692868e+00 1.088319903012996637e+00
5.632107023411371038e+00 1.226894732796497189e+00
5.671906354515050097e+00 1.371822451308102320e+00
5.711705685618729156e+00 1.517036774236514063e+00
5.751505016722408214e+00 1.656429356272582254e+00
5.791304347826087273e+00 1.784133117762264131e+00
5.831103678929766332e+00 1.894787853232248187e+00
5.870903010033445391e+00 1.983775510724691715e+00
5.910702341137123561e+00 2.047414382929523935e+00
5.950501672240802620e+00 2.083103813187690889e+00
5.990301003344481678e+00 2.089413755210149937e+00
6.030100334448160737e+00 2.066116481604319155e+00
6.069899665551839796e+00 2.014160751578237374e+00
6.109698996655518854e+00 1.935591661727616763e+00
6.149498327759197913e+00 1.833422064170337151e+00
6.189297658862876084e+00 1.711463709368479913e+00
6.229096989966555142e+00 1.574128046844723405e+00
6.268896321070234201e+00 1.426207815304610493e+00
6.308695652173913260e+00 1.272651127287701023e+00
6.348494983277592318e+00 1.118339690231719308e+00
6.388294314381271377e+00 9.678821283560931077e-01
6.428093645484950436e+00 8.254321333313556774e-01
6.467892976588629494e+00 6.945394603927855792e-01
6.507692307692307665e+00 5.780397079535601890e-01
6.547491638795986724e+00 4.779864974258903887e-01
6.587290969899665782e+00 3.956272401191437416e-01
6.627090301003344841e+00 3.314212760665848911e-01
6.666889632107023900e+00 2.850969262545817173e-01
6.706688963210702958e+00 2.557420332375429650e-01
6.746488294314382017e+00 2.419209749969454259e-01
6.786287625418060188e+00 2.418099988462053540e-01
6.826086956521739246e+00 2.533420845600309335e-01
6.865886287625418305e+00 2.743524277907717357e-01
6.905685618729097364e+00 3.027160257309964297e-01
6.945484949832776422e+00 3.364697082064613820e-01
6.985284280936455481e+00 3.739122249762719674e-01
7.025083612040134540e+00 4.136775889928623329e-01
7.064882943143812710e+00 4.547786850453812146e-01
7.104682274247491769e+00 4.966200732502903392e-01
7.144481605351170828e+00 5.389808337529704563e-01
7.184280936454849886e+00 5.819701025435952690e-01
7.224080267558528945e+00 6.259595376659043975e-01
7.263879598662208004e+00 6.714982443712180782e-01
7.303678929765887062e+00 7.192166103503319086e-01
7.343478260869565233e+00 7.697260141012014500e-01
7.383277591973244292e+00 8.235214513608907216e-01
7.423076923076923350e+00 8.808937820123640128e-01
7.462876254180602409e+00 9.418575627838414732e-01
7.502675585284281468e+00 1.006099351095126604e+00
7.542474916387960526e+00 1.072950012732535319e+00
7.582274247491639585e+00 1.141383024875041174e+00
7.622073578595317755e+00 1.210039129551805814e+00
7.661872909698996814e+00 1.277276057596508752e+00
7.701672240802675873e+00 1.341240504252643628e+00
7.741471571906354932e+00 1.399958182114511285e+00
7.781270903010033990e+00 1.451436680289764913e+00
7.821070234113713049e+00 1.493775079677619466e+00
7.860869565217392108e+00 1.525273853122862677e+00
7.900668896321070278e+00 1.544538535038553206e+00
7.940468227424749337e+00 1.550570975413355868e+00
7.980267558528428395e+00 1.542842674448156703e+00
8.020066889632108342e+00 1.521345683645280999e+00
8.059866220735786513e+00 1.486617797748004843e+00
8.099665551839466460e+00 1.439740177374626340e+00
8.139464882943144630e+00 1.382307053780681194e+00
8.179264214046822801e+00 1.316368690224760218e+00
8.219063545150502748e+00 1.244350225017391232e+00
8.258862876254180918e+00 1.168950321014881943e+00
8.298662207357860865e+00 1.093024626208767058e+00
8.338461538461539035e+00 1.019459854472940519e+00
8.378260869565217206e+00 9.510447847373195707e-01
8.418060200668897153e+00 8.903446289168988059e-01
8.457859531772575323e+00 8.395850304877969794e-01
8.497658862876255270e+00 8.005514416834502711e-01
8.537458193979933441e+00 7.745088200411026635e-01
8.577257525083613388e+00 7.621455316308222150e-01
8.617056856187291558e+00 7.635441080403881919e-01
8.656856187290969729e+00 7.781801450129697262e-01
8.696655518394649675e+00 8.049492252855130481e-01
8.736454849498327846e+00 8.422203701936628040e-01
8.776254180602007793e+00 8.879132443907298278e-01
8.816053511705685963e+00 9.395952191689593835e-01
8.855852842809365910e+00 9.945934959786754126e-01
8.895652173913044081e+00 1.050116843876361283e+00
8.935451505016722251e+00 1.103381139505724029e+00
8.975250836120402198e+00 1.151732827198218789e+00
9.015050167224080369e+00 1.192764635774258064e+00
9.054849498327760315e+00 1.224418378762694104e+00
9.094648829431438486e+00 1.245070393851134938e+00
9.134448160535118433e+00 1.253596102057987993e+00
9.174247491638796603e+00 1.249411235450542890e+00
9.214046822742474774e+00 1.232488436742608329e+00
9.253846153846154721e+00 1.203349114943022435e+00
9.293645484949832891e+00 1.163031589369133867e+00
9.333444816053512838e+00 1.113037614610044468e+00
9.373244147157191009e+00 1.055260302793741944e+00
9.413043478260870955e+00 9.918972069429075056e-01
9.452842809364549126e+00 9.253528709389426954e-01
9.492642140468227296e+00 8.581354698359985322e-01
9.532441471571907243e+00 7.927522531085986479e-01
9.572240802675585414e+00 7.316083687150025661e-01
9.612040133779265361e+00 6.769133043100674652e-01
9.651839464882943531e+00 6.305986597210649913e-01
9.691638795986623478e+00 5.942502957494957272e-01
9.731438127090301649e+00 5.690571278669621647e-01
9.771237458193979819e+00 5.557779920531924489e-01
9.811036789297659766e+00 5.547271473801100861e-01
9.850836120401337936e+00 5.657781380834916440e-01
9.890635451505017883e+00 5.883849554239435342e-01
9.930434782608696054e+00 6.216187500256733500e-01
9.970234113712376001e+00 6.642177753750029279e-01
1.001003344481605417e+01 7.146478119638645099e-01
1.004983277591973234e+01 7.711700403125647529e-01
1.008963210702341229e+01 8.319132028382187904e-01
1.012943143812709046e+01 8.949469145934980663e-01
1.016923076923077041e+01 9.583531397182181166e-01
1.020903010033444858e+01 1.020293126649415294e+00
1.024882943143812852e+01 1.079067468874076452e+00
1.028862876254180669e+01 1.133167404430502900e+00
1.032842809364548486e+01 1.181315960139585064e+00
1.036822742474916481e+01 1.222498059348409383e+00
1.040802675585284298e+01 1.255979219833048832e+00
1.044782608695652293e+01 1.281312949006324864e+00
1.048762541806020110e+01 1.298337377744795296e+00
1.052742474916388105e+01 1.307162047139032612e+00
1.056722408026755922e+01 1.308146063912320134e+00
1.060702341137123739e+01 1.301869064330098080e+00
1.064682274247491733e+01 1.289096571683882253e+00
1.068662207357859550e+01 1.270741401370700796e+00
1.072642140468227545e+01 1.247822766033985342e+00
1.076622073578595362e+01 1.221424669624989301e+00
1.080602006688963357e+01 1.192655063834092033e+00
1.084581939799331174e+01 1.162607084374508437e+00
1.088561872909698991e+01 1.132323499549372503e+00
1.092541806020066986e+01 1.102765300415990080e+00
1.096521739130434803e+01 1.074785150687339597e+00
1.100501672240802797e+01 1.049106203873393151e+00
1.104481605351170614e+01 1.026306591993598749e+00
1.108461538461538609e+01 1.006809699667497782e+00
1.112441471571906426e+01 9.908801630053523102e-01
1.116421404682274243e+01 9.786253764626418050e-01
1.120401337792642238e+01 9.700021534546423574e-01
1.124381270903010055e+01 9.648280679253384839e-01
1.128361204013378050e+01 9.627969035760817196e-01
1.132341137123745867e+01 9.634975542479279342e-01
1.136321070234113861e+01 9.664356522968622354e-01
1.140301003344481678e+01 9.710571513234106389e-01
1.144280936454849495e+01 9.767730554128989384e-01
1.148260869565217490e+01 9.829844697145931898e-01
1.152240802675585307e+01 9.891071477856379079e-01
1.156220735785953302e+01 9.945947309845177831e-01
1.160200668896321119e+01 9.989599157120642170e-01
1.164180602006689114e+01 1.001792846638434265e+00
1.168160535117056931e+01 1.002776118875575273e+00
1.172140468227424748e+01 1.001695879202475936e+00
1.176120401337792742e+01 9.984486447159794942e-01
1.180100334448160559e+01 9.930436042192327672e-01
1.184080267558528554e+01 9.856003295047218726e-01
1.188060200668896371e+01 9.763419953627222592e-01
1.192040133779264366e+01 9.655843823924508129e-01
1.196020066889632183e+01 9.537211083151908575e-01
1.200000000000000000e+01 9.412056936876729285e-01
