# k_1_per_A S_k
1.000000000000000056e-01 -1.121852087677701171e+00
1.397993311036789255e-01 -1.001667847703157754e+00
1.795986622073578731e-01 -8.530552760492986497e-01
2.193979933110368208e-01 -6.847488911769050723e-01
2.591973244147157684e-01 -5.064378851168891416e-01
2.989966555183947161e-01 -3.280938818242040700e-01
3.387959866220736083e-01 -1.592897519205858092e-01
3.785953177257525004e-01 -8.560404601317239681e-03
4.183946488294314481e-01 1.171473041065191900e-01
4.581939799331103957e-01 2.128958547889152619e-01
4.979933110367893434e-01 2.760203388571603744e-01
5.377926421404682911e-01 3.062171936659241478e-01
5.775919732441472387e-01 3.054556861012576174e-01
6.173913043478260754e-01 2.777232776786855428e-01
6.571906354515050230e-01 2.286287667400204171e-01
6.969899665551839707e-01 1.648977700593302620e-01
7.367892976588629184e-01 9.380284434057972742e-02
7.765886287625418660e-01 2.257477184961798056e-02
8.163879598662208137e-01 -4.215804938566436455e-02
8.561872909698997614e-01 -9.485854086372946803e-02
8.959866220735787090e-01 -1.314614614492133349e-01
9.357859531772575457e-01 -1.496184391877428688e-01
9.755852842809364933e-01 -1.487921351713081819e-01
1.015384615384615552e+00 -1.301968668161170850e-01
1.055183946488294389e+00 -9.659568903014315033e-02
1.094983277591973447e+00 -5.197552127419613477e-02
1.134782608695652284e+00 -1.131476640621853491e-03
1.174581939799331343e+00 5.080166370174943324e-02
1.214381270903010179e+00 9.882939924336187065e-02
1.254180602006689238e+00 1.385474983588377285e-01
1.293979933110368075e+00 1.665241648886403025e-01
1.333779264214047133e+00 1.805831690914858623e-01
1.373578595317725970e+00 1.799658940647429484e-01
1.413377926421404807e+00 1.653611224166605664e-01
1.453177257525083865e+00 1.388030283451027191e-01
1.492976588628762702e+00 1.034492532332018655e-01
1.532775919732441761e+00 6.326116600865872019e-02
1.572575250836120597e+00 2.261659240959801309e-02
1.612374581939799656e+00 -1.410922846327333779e-02
1.652173913043478493e+00 -4.295636877221920003e-02
1.691973244147157551e+00 -6.074949692892261943e-02
1.731772575250836388e+00 -6.539075921840775685e-02
1.771571906354515225e+00 -5.605025293489340754e-02
1.811371237458194283e+00 -3.323722894399749883e-02
1.851170568561873120e+00 1.254305959077939292e-03
1.890969899665552179e+00 4.452089912413359496e-02
1.930769230769231015e+00 9.283062142628639712e-02
1.970568561872910074e+00 1.419852202483756765e-01
2.010367892976588688e+00 1.877318710012800818e-01
2.050167224080267747e+00 2.261885329522886900e-01
2.089966555183946806e+00 2.542455625386612628e-01
2.129765886287625865e+00 2.699080397155368960e-01
2.169565217391304479e+00 2.725480550427893389e-01
2.209364548494983538e+00 2.630435747972655891e-01
2.249163879598662596e+00 2.437898256099043648e-01
2.288963210702341655e+00 2.185796394915484608e-01
2.328762541806020270e+00 1.923600045362667821e-01
2.368561872909699328e+00 1.708822881158955642e-01
2.408361204013378387e+00 1.602724054523940733e-01
2.448160535117057002e+00 1.665538876709938831e-01
2.487959866220736060e+00 1.951608302117465721e-01
2.527759197324415119e+00 2.504787661302753099e-01
2.567558528428094178e+00 3.354495439264345569e-01
2.607357859531772792e+00 4.512714760026452776e-01
2.647157190635451851e+00 5.972187688492034408e-01
2.686956521739130910e+00 7.705951476990666738e-01
2.726755852842809524e+00 9.668263844309958888e-01
2.766555183946488583e+00 1.179685943486329158e+00
2.806354515050167642e+00 1.401638002849626030e+00
2.846153846153846700e+00 1.624273456214700984e+00
2.885953177257525315e+00 1.838807812122945418e+00
2.925752508361204374e+00 2.036605663120940157e+00
2.965551839464883432e+00 2.209694887468824476e+00
3.005351170568562047e+00 2.351235031487307392e+00
3.045150501672241106e+00 2.455908245178331395e+00
3.084949832775920164e+00 2.520207346985032792e+00
3.124749163879599223e+00 2.542603545608770776e+00
3.164548494983277838e+00 2.523585394751024502e+00
3.204347826086956896e+00 2.465569979701511372e+00
3.244147157190635955e+00 2.372696403337833271e+00
3.283946488294315014e+00 2.250519673286661693e+00
3.323745819397993628e+00 2.105629513627613747e+00
3.363545150501672687e+00 1.945223000145458903e+00
3.403344481605351746e+00 1.776661988633371880e+00
3.443143812709030360e+00 1.607046001004999169e+00
3.482943143812709419e+00 1.442828671813700003e+00
3.522742474916388478e+00 1.289501327771244821e+00
3.562541806020067536e+00 1.151361206807992810e+00
3.602341137123746151e+00 1.031374755223021911e+00
3.642140468227425210e+00 9.311389612082987544e-01
3.681939799331104268e+00 8.509363863043839515e-01
3.721739130434782883e+00 7.898729971158738872e-01
3.761538461538461942e+00 7.460825473543324371e-01
3.801337792642141000e+00 7.169774659800014494e-01
3.841137123745820059e+00 6.995241805282843561e-01
3.880936454849498674e+00 6.905206036181000817e-01
3.920735785953177732e+00 6.868550440533403023e-01
3.960535117056856791e+00 6.857288463993542749e-01
4.000334448160534961e+00 6.848292797681787558e-01
4.040133779264214020e+00 6.824441768520483897e-01
4.079933110367893079e+00 6.775151185525336572e-01
4.119732441471572137e+00 6.696311189880805870e-01
4.159531772575251196e+00 6.589693790589385980e-01
4.199331103678930255e+00 6.461934027665873215e-01
4.239130434782608425e+00 6.323213622449075366e-01
4.278929765886287484e+00 6.185789179499616708e-01
4.318729096989966543e+00 6.062507278466844340e-01
4.358528428093645601e+00 5.965437023415984807e-01
4.398327759197324660e+00 5.904728653029720498e-01
4.438127090301003719e+00 5.887777260713000782e-01
4.477926421404682777e+00 5.918736615861868167e-01
4.517725752508360948e+00 5.998392792872180301e-01
4.557525083612040007e+00 6.124373973944583494e-01
4.597324414715719065e+00 6.291644191404562880e-01
4.637123745819398124e+00 6.493207113847323519e-01
4.676923076923077183e+00 6.720932701712938329e-01
4.716722408026756241e+00 6.966415268059922283e-01
4.756521739130435300e+00 7.221775943728341307e-01
4.796321070234113471e+00 7.480334756073905300e-01
4.836120401337792529e+00 7.737095844638295361e-01
4.875919732441471588e+00 7.989011662208798104e-01
4.915719063545150647e+00 8.235016016604614908e-01
4.955518394648829705e+00 8.475839156898965498e-01
4.995317725752508764e+00 8.713638659607514381e-01
5.035117056856187823e+00 8.951495873535663117e-01
5.074916387959865993e+00 9.192837909057708368e-01
5.114715719063545052e+00 9.440848989413456183e-01
5.154515050167224111e+00 9.697932430721848407e-01
5.194314381270903169e+00 9.965276192504085584e-01
