# k_1_per_A S_k
1.000000000000000056e-01 1.173597546064406805e+00
1.397993311036789255e-01 1.073012772576641405e+00
1.795986622073578731e-01 9.468472187824847897e-01
2.193979933110368208e-01 8.011836232324980323e-01
2.591973244147157684e-01 6.429351018589530842e-01
2.989966555183947161e-01 4.794537130730069929e-01
3.387959866220736083e-01 3.181194235572504248e-01
3.785953177257525004e-01 1.659346149558911243e-01
4.183946488294314481e-01 2.914858104224771207e-02
4.581939799331103957e-01 -8.706579502908895485e-02
4.979933110367893434e-01 -1.788646476274327046e-01
5.377926421404682911e-01 -2.439012637321598120e-01
5.775919732441472387e-01 -2.814015562942446813e-01
6.173913043478260754e-01 -2.921446525731652422e-01
6.571906354515050230e-01 -2.783523377929133513e-01
6.969899665551839707e-01 -2.434966628361179275e-01
7.367892976588629184e-01 -1.920398439749750885e-01
7.765886287625418660e-01 -1.291243610959333932e-01
8.163879598662208137e-01 -6.023368716065169437e-02
8.561872909698997614e-01 9.154763501077134435e-03
8.959866220735787090e-01 7.390311970699603439e-02
9.357859531772575457e-01 1.295131845157817541e-01
9.755852842809364933e-01 1.723761561153717148e-01
1.015384615384615552e+00 1.999585537037193994e-01
1.055183946488294389e+00 2.109153034517702308e-01
1.094983277591973447e+00 2.051256448549775291e-01
1.134782608695652284e+00 1.836522802629689810e-01
1.174581939799331343e+00 1.486287179231772226e-01
1.214381270903010179e+00 1.030837936819030132e-01
1.254180602006689238e+00 5.071568965868122891e-02
1.293979933110368075e+00 -4.369750624704904496e-03
1.333779264214047133e+00 -5.794006948827967740e-02
1.373578595317725970e+00 -1.059196866094795908e-01
1.413377926421404807e+00 -1.446592728921203275e-01
1.453177257525083865e+00 -1.711756542916849089e-01
1.492976588628762702e+00 -1.833488393282831641e-01
1.532775919732441761e+00 -1.800653052757967831e-01
1.572575250836120597e+00 -1.612996601208251946e-01
1.612374581939799656e+00 -1.281300638042872642e-01
1.652173913043478493e+00 -8.268619249797382054e-02
1.691973244147157551e+00 -2.803192480677330067e-02
1.731772575250836388e+00 3.201180585273999402e-02
1.771571906354515225e+00 9.309552320430891648e-02
1.811371237458194283e+00 1.506099276273475951e-01
1.851170568561873120e+00 1.999814054365351979e-01
1.890969899665552179e+00 2.369791569957283572e-01
1.930769230769231015e+00 2.580176045493171033e-01
1.970568561872910074e+00 2.604372300158851461e-01
2.010367892976588688e+00 2.427472058282423850e-01
2.050167224080267747e+00 2.048141726033533283e-01
2.089966555183946806e+00 1.479833215233324895e-01
2.129765886287625865e+00 7.512056441783676597e-02
2.169565217391304479e+00 -9.432009478521630186e-03
2.209364548494983538e+00 -9.999106138780633479e-02
2.249163879598662596e+00 -1.897562745462535450e-01
2.288963210702341655e+00 -2.711178228148960478e-01
2.328762541806020270e+00 -3.360356358880967065e-01
2.368561872909699328e+00 -3.764739534832926005e-01
2.408361204013378387e+00 -3.848700311613082459e-01
2.448160535117057002e+00 -3.546120556388874245e-01
2.487959866220736060e+00 -2.804986875013202319e-01
2.527759197324415119e+00 -1.591514784783891745e-01
2.567558528428094178e+00 1.064805146395886304e-02
2.607357859531772792e+00 2.277224981793961600e-01
2.647157190635451851e+00 4.883853599323030314e-01
2.686956521739130910e+00 7.864660064632956749e-01
2.726755852842809524e+00 1.113480713149718415e+00
2.766555183946488583e+00 1.458948894848131506e+00
2.806354515050167642e+00 1.810844284616852207e+00
2.846153846153846700e+00 2.156161378368014248e+00
2.885953177257525315e+00 2.481568673524243263e+00
2.925752508361204374e+00 2.774112746583185185e+00
2.965551839464883432e+00 3.021931680231726425e+00
3.005351170568562047e+00 3.214933311067327715e+00
3.045150501672241106e+00 3.345393625528378045e+00
3.084949832775920164e+00 3.408433597909177770e+00
3.124749163879599223e+00 3.402338834300018711e+00
3.164548494983277838e+00 3.328695317878529902e+00
3.204347826086956896e+00 3.192325867668718953e+00
3.244147157190635955e+00 3.001024934514995302e+00
3.283946488294315014e+00 2.765103200459453348e+00
3.323745819397993628e+00 2.496767139454003193e+00
3.363545150501672687e+00 2.209371209443180106e+00
3.403344481605351746e+00 1.916590680309564032e+00
3.443143812709030360e+00 1.631570372723865736e+00
3.482943143812709419e+00 1.366108091796232937e+00
3.522742474916388478e+00 1.129930843263000861e+00
3.562541806020067536e+00 9.301168790935407937e-01
3.602341137123746151e+00 7.707074251673693421e-01
3.642140468227425210e+00 6.525391203000798779e-01
3.681939799331104268e+00 5.733125756618754343e-01
3.721739130434782883e+00 5.278951356436270004e-01
3.761538461538461942e+00 5.088381568348838702e-01
3.801337792642141000e+00 5.070722815544688178e-01
3.841137123745820059e+00 5.127296114072474875e-01
3.880936454849498674e+00 5.160306059446593263e-01
3.920735785953177732e+00 5.081669360750451503e-01
3.960535117056856791e+00 4.821100896098965416e-01
4.000334448160534961e+00 4.332795518441308058e-01
4.040133779264214020e+00 3.600137392661948432e-01
4.079933110367893079e+00 2.638009922805957252e-01
4.119732441471572137e+00 1.492458753991227072e-01
4.159531772575251196e+00 2.376649421218068881e-02
4.199331103678930255e+00 -1.029600256917009293e-01
4.239130434782608425e+00 -2.197660164372823299e-01
4.278929765886287484e+00 -3.149194597023767805e-01
4.318729096989966543e+00 -3.771372056884532142e-01
4.358528428093645601e+00 -3.966052826480512827e-01
4.398327759197324660e+00 -3.659232090382971148e-01
4.438127090301003719e+00 -2.808926103211080161e-01
4.477926421404682777e+00 -1.410803060283298827e-01
4.517725752508360948e+00 4.989821906307601029e-02
4.557525083612040007e+00 2.844084918542497675e-01
4.597324414715719065e+00 5.511495450248818928e-01
4.637123745819398124e+00 8.358135308615696202e-01
4.676923076923077183e+00 1.122011865786389562e+00
4.716722408026756241e+00 1.392404896238509604e+00
4.756521739130435300e+00 1.629953981396008222e+00
4.796321070234113471e+00 1.819202676527757134e+00
4.836120401337792529e+00 1.947488502028634549e+00
4.875919732441471588e+00 2.005989196192270008e+00
4.915719063545150647e+00 1.990517381147187681e+00
4.955518394648829705e+00 1.901994620668106650e+00
4.995317725752508764e+00 1.746558742093870853e+00
5.035117056856187823e+00 1.535285366470137580e+00
5.074916387959865993e+00 1.283533805894460977e+00
5.114715719063545052e+00 1.009956595124890111e+00
5.154515050167224111e+00 7.352386374389401347e-01
5.194314381270903169e+00 4.806541178444262430e-01
5.234113712374582228e+00 2.665451434049264101e-01
5.273913043478261287e+00 1.108341538728053743e-01
5.313712374581940345e+00 2.768173577745369762e-02
5.353511705685618516e+00 2.639245726109484824e-02
5.393311036789297575e+00 1.106542843959988920e-01
5.433110367892976633e+00 2.781732502798849316e-01
5.472909698996655692e+00 5.207360894555737030e-01
5.512709030100334751e+00 8.247017085263590452e-01
5.552508361204013809e+00 1.171890079769374315e+00
5.592307692307692868e+00 1.540806921535107454e+00
5.632107023411371038e+00 1.908116735128216668e+00
5.671906354515050097e+00 2.250257445213611707e+00
5.711705685618729156e+00 2.545078591231840548e+00
5.751505016722408214e+00 2.773382673997230707e+00
5.791304347826087273e+00 2.920256110244530579e+00
5.831103678929766332e+00 2.976091802953450660e+00
5.870903010033445391e+00 2.937228424484629841e+00
5.910702341137123561e+00 2.806160363264899260e+00
5.950501672240802620e+00 2.591304674084305759e+00
5.990301003344481678e+00 2.306344784509311907e+00
6.030100334448160737e+00 1.969202548447158474e+00
6.069899665551839796e+00 1.600718027477519900e+00
6.109698996655518854e+00 1.223137965351146494e+00
6.149498327759197913e+00 8.585276362325642285e-01
6.189297658862876084e+00 5.272255515612127574e-01
6.229096989966555142e+00 2.464560684137115931e-01
6.268896321070234201e+00 2.920164987126627754e-02
6.308695652173913260e+00 -1.165845211551630456e-01
6.348494983277592318e+00 -1.883719770589771247e-01
6.388294314381271377e+00 -1.890298392163984875e-01
6.428093645484950436e+00 -1.263969249705132469e-01
6.467892976588629494e+00 -1.248614570862227602e-02
6.507692307692307665e+00 1.376080747062889964e-01
6.547491638795986724e+00 3.070086950570357631e-01
6.587290969899665782e+00 4.784560643295537874e-01
6.627090301003344841e+00 6.356977686683749074e-01
6.666889632107023900e+00 7.647598113686592258e-01
6.706688963210702958e+00 8.550018907944235691e-01
6.746488294314382017e+00 8.998783074315711561e-01
6.786287625418060188e+00 8.973506962179517155e-01
6.826086956521739246e+00 8.499272957775823034e-01
6.865886287625418305e+00 7.643335031780850164e-01
6.905685618729097364e+00 6.508476029020253684e-01
6.945484949832776422e+00 5.223614907053515388e-01
6.985284280936455481e+00 3.932469185167388748e-01
7.025083612040134540e+00 2.781216991022202878e-01
7.064882943143812710e+00 1.906164347099861267e-01
7.104682274247491769e+00 1.422403222108498122e-01
7.144481605351170828e+00 1.414347504528327137e-01
7.184280936454849886e+00 1.928866816526935146e-01
7.224080267558528945e+00 2.971516746017942578e-01
7.263879598662208004e+00 4.506107494715752004e-01
7.303678929765887062e+00 6.457582464620397200e-01
7.343478260869565233e+00 8.717915974142219637e-01
7.383277591973244292e+00 1.115450603229224624e+00
7.423076923076923350e+00 1.362035202798498990e+00
7.462876254180602409e+00 1.596518221015603478e+00
7.502675585284281468e+00 1.804664057024401247e+00
7.542474916387960526e+00 1.974065995597064749e+00
7.582274247491639585e+00 2.095023475046268402e+00
7.622073578595317755e+00 2.161195349039989999e+00
7.661872909698996814e+00 2.169984590798317736e+00
7.701672240802675873e+00 2.122632311121749993e+00
7.741471571906354932e+00 2.024022500342637976e+00
7.781270903010033990e+00 1.882221622740046563e+00
7.821070234113713049e+00 1.707797275258568170e+00
7.860869565217392108e+00 1.512976023012848614e+00
7.900668896321070278e+00 1.310711082515383819e+00
7.940468227424749337e+00 1.113735053361554428e+00
7.980267558528428395e+00 9.336712301534839664e-01
8.020066889632108342e+00 7.802695040518530245e-01
8.059866220735786513e+00 6.608203041419504764e-01
8.099665551839466460e+00 5.797836384205927729e-01
8.139464882943144630e+00 5.386515547167607387e-01
8.179264214046822801e+00 5.360428792463907133e-01
8.219063545150502748e+00 5.680105340643738510e-01
8.258862876254180918e+00 6.285255803731780722e-01
8.298662207357860865e+00 7.100896239710877689e-01
8.338461538461539035e+00 8.044192433042987034e-01
8.378260869565217206e+00 9.031431375485085011e-01
8.418060200668897153e+00 9.984547805846180069e-01
8.457859531772575323e+00 1.083670118419509221e+00
8.497658862876255270e+00 1.153650495641819429e+00
8.537458193979933441e+00 1.205064474298318311e+00
8.577257525083613388e+00 1.236477251732960747e+00
8.617056856187291558e+00 1.248271645580570022e+00
8.656856187290969729e+00 1.242418783298472773e+00
8.696655518394649675e+00 1.222128546429680940e+00
8.736454849498327846e+00 1.191418553813193393e+00
8.776254180602007793e+00 1.154645412524595960e+00
8.816053511705685963e+00 1.116042862223604715e+00
8.855852842809365910e+00 1.079308390687549135e+00
8.895652173913044081e+00 1.047273346579037145e+00
8.935451505016722251e+00 1.021682247365886864e+00
8.975250836120402198e+00 1.003095815044254380e+00
9.015050167224080369e+00 9.909203306564443592e-01
9.054849498327760315e+00 9.835542652141530118e-01
9.094648829431438486e+00 9.786328321898862814e-01
9.134448160535118433e+00 9.733429699139543034e-01
9.174247491638796603e+00 9.647759289882585909e-01
9.214046822742474774e+00 9.502824653408485922e-01
9.253846153846154721e+00 9.277966858350272794e-01
9.293645484949832891e+00 8.960986357596357754e-01
9.333444816053512838e+00 8.549922762235949714e-01
9.373244147157191009e+00 8.053838922745716333e-01
9.413043478260870955e+00 7.492553835882727054e-01
9.452842809364549126e+00 6.895364470144124125e-01
9.492642140468227296e+00 6.298885158871803114e-01
9.532441471571907243e+00 5.744207243213159675e-01
9.572240802675585414e+00 5.273635253199375761e-01
9.612040133779265361e+00 4.927285245553036930e-01
9.651839464882943531e+00 4.739834429759620660e-01
9.691638795986623478e+00 4.737689708989328841e-01
9.731438127090301649e+00 4.936799203763427846e-01
9.771237458193979819e+00 5.341269979574858606e-01
9.811036789297659766e+00 5.942883124079180179e-01
9.850836120401337936e+00 6.721520766055156804e-01
9.890635451505017883e+00 7.646445404596786677e-01
9.930434782608696054e+00 8.678306276339262659e-01
9.970234113712376001e+00 9.771695599423813050e-01
1.001003344481605417e+01 1.087804307267201231e+00
1.004983277591973234e+01 1.194862191305349874e+00
1.008963210702341229e+01 1.293744410019057156e+00
1.012943143812709046e+01 1.380384475213646933e+00
1.016923076923077041e+01 1.451459258959663767e+00
1.020903010033444858e+01 1.504541105225745579e+00
1.024882943143812852e+01 1.538184794800275146e+00
1.028862876254180669e+01 1.551948550995118303e+00
1.032842809364548486e+01 1.546353267978358037e+00
1.036822742474916481e+01 1.522788332696017433e+00
1.040802675585284298e+01 1.483375500248518719e+00
1.044782608695652293e+01 1.430804102127824384e+00
1.048762541806020110e+01 1.368151380758522162e+00
1.052742474916388105e+01 1.298701043022049362e+00
1.056722408026755922e+01 1.225771409153512792e+00
1.060702341137123739e+01 1.152562081515838166e+00
1.064682274247491733e+01 1.082025196576901438e+00
1.068662207357859550e+01 1.016764388721834500e+00
1.072642140468227545e+01 9.589618959667308706e-01
1.076622073578595362e+01 9.103320279319813135e-01
1.080602006688963357e+01 8.720976684157694114e-01
1.084581939799331174e+01 8.449856783501760171e-01
1.088561872909698991e+01 8.292369841228610650e-01
1.092541806020066986e+01 8.246276781985528714e-01
1.096521739130434803e+01 8.304984507953286910e-01
1.100501672240802797e+01 8.457908948048988851e-01
1.104481605351170614e+01 8.690904462322157631e-01
1.108461538461538609e+01 8.986767170967973062e-01
1.112441471571906426e+01 9.325825650654455679e-01
1.116421404682274243e+01 9.686633042842525132e-01
1.120401337792642238e+01 1.004676951670463225e+00
1.124381270903010055e+01 1.038375360857795249e+00
1.128361204013378050e+01 1.067604638180600585e+00
1.132341137123745867e+01 1.090411541956336050e+00
1.136321070234113861e+01 1.105150861818366526e+00
1.140301003344481678e+01 1.110587300379620501e+00
1.144280936454849495e+01 1.105984365534478098e+00
1.148260869565217490e+01 1.091172419980033892e+00
1.152240802675585307e+01 1.066588454028416288e+00
1.156220735785953302e+01 1.033281396945252562e+00
1.160200668896321119e+01 9.928788194099508191e-01
1.164180602006689114e+01 9.475135738764108861e-01
1.168160535117056931e+01 8.997120589943626845e-01
1.172140468227424748e+01 8.522491053997583998e-01
1.176120401337792742e+01 8.079776533605617095e-01
1.180100334448160559e+01 7.696441120186445772e-01
1.184080267558528554e+01 7.397022648457044491e-01
1.188060200668896371e+01 7.201395816469733369e-01
1.192040133779264366e+01 7.123296604599406168e-01
1.196020066889632183e+01 7.169231990462604509e-01
1.200000000000000000e+01 7.337874401227812982e-01
