# k_1_per_A S_k
1.000000000000000056e-01 1.144738489035856954e-02
1.397993311036789255e-01 3.018721069280116964e-02
1.795986622073578731e-01 5.180898325508231927e-02
2.193979933110368208e-01 7.389293203457003578e-02
2.591973244147157684e-01 9.390540347850029335e-02
2.989966555183947161e-01 1.094537462265774419e-01
3.387959866220736083e-01 1.185304966173424956e-01
3.785953177257525004e-01 1.197233174826629609e-01
4.183946488294314481e-01 1.123701728982838821e-01
4.581939799331103957e-01 9.664418289085341396e-02
4.979933110367893434e-01 7.355905185533251345e-02
5.377926421404682911e-01 4.489332130894452266e-02
5.775919732441472387e-01 1.303929397820913216e-02
6.173913043478260754e-01 -1.921038214344172879e-02
6.571906354515050230e-01 -4.891945267850772439e-02
6.969899665551839707e-01 -7.328474953472952080e-02
7.367892976588629184e-01 -8.990720914605110359e-02
7.765886287625418660e-01 -9.703165351286946461e-02
8.163879598662208137e-01 -9.373218530818627769e-02
8.561872909698997614e-01 -8.002462366364260227e-02
8.959866220735787090e-01 -5.689376001707380226e-02
9.357859531772575457e-01 -2.623079544030582078e-02
9.755852842809364933e-01 9.315533101131867610e-03
1.015384615384615552e+00 4.656264459247028142e-02
1.055183946488294389e+00 8.207402612619085769e-02
1.094983277591973447e+00 1.124711954760522215e-01
1.134782608695652284e+00 1.347500303838845559e-01
1.174581939799331343e+00 1.465726766230263101e-01
1.214381270903010179e+00 1.465076962487487089e-01
1.254180602006689238e+00 1.341950418432843462e-01
1.293979933110368075e+00 1.104185449423068510e-01
1.333779264214047133e+00 7.707639457876447331e-02
1.373578595317725970e+00 3.704890700823459948e-02
1.413377926421404807e+00 -6.027999187835142436e-03
1.453177257525083865e+00 -4.806659476526631281e-02
1.492976588628762702e+00 -8.488401456867133987e-02
1.532775919732441761e+00 -1.125819975326476374e-01
1.572575250836120597e+00 -1.279168728305584146e-01
1.612374581939799656e+00 -1.286267176670858881e-01
1.652173913043478493e+00 -1.136851880073583843e-01
1.691973244147157551e+00 -8.345677780443105931e-02
1.731772575250836388e+00 -3.973581373581103193e-02
1.771571906354515225e+00 1.433924000643571617e-02
1.811371237458194283e+00 7.449434385572561990e-02
1.851170568561873120e+00 1.356390896845484084e-01
1.890969899665552179e+00 1.922746377365722736e-01
1.930769230769231015e+00 2.389602986237686633e-01
1.970568561872910074e+00 2.708027311353637945e-01
2.010367892976588688e+00 2.839285437904708331e-01
2.050167224080267747e+00 2.759009865967071429e-01
2.089966555183946806e+00 2.460444756114518183e-01
2.129765886287625865e+00 1.956467301579380980e-01
2.169565217391304479e+00 1.280169030098456950e-01
2.209364548494983538e+00 4.838861899102819830e-02
2.249163879598662596e+00 -3.633148401259100879e-02
2.288963210702341655e+00 -1.179571884528072268e-01
2.328762541806020270e+00 -1.875343266593203495e-01
2.368561872909699328e+00 -2.359371313719802465e-01
2.408361204013378387e+00 -2.545084673697002309e-01
2.448160535117057002e+00 -2.356986741023647802e-01
2.487959866220736060e+00 -1.736566364423388631e-01
2.527759197324415119e+00 -6.472903750811243029e-02
2.567558528428094178e+00 9.217059613159961362e-02
2.607357859531772792e+00 2.953528545009396211e-01
2.647157190635451851e+00 5.403222886686009918e-01
2.686956521739130910e+00 8.199325631203078224e-01
2.726755852842809524e+00 1.124720256475651992e+00
2.766555183946488583e+00 1.443397902128938703e+00
2.806354515050167642e+00 1.763475386931993683e+00
2.846153846153846700e+00 2.071969477714051600e+00
2.885953177257525315e+00 2.356154716835363150e+00
