# k_1_per_A S_k
1.000000000000000056e-01 -9.350520259550867408e+00
1.397993311036789255e-01 -8.764194472816255299e+00
1.795986622073578731e-01 -8.016906857784698914e+00
2.193979933110368208e-01 -7.135526548636066835e+00
2.591973244147157684e-01 -6.151379461740042132e+00
2.989966555183947161e-01 -5.098915367011865207e+00
3.387959866220736083e-01 -4.014254455251794695e+00
3.785953177257525004e-01 -2.933680418120761413e+00
4.183946488294314481e-01 -1.892149018230277147e+00
4.581939799331103957e-01 -9.218797533922931109e-01
4.979933110367893434e-01 -5.109360087395575789e-02
5.377926421404682911e-01 6.970477841610989156e-01
5.775919732441472387e-01 1.305256247519581247e+00
6.173913043478260754e-01 1.762651796969512352e+00
6.571906354515050230e-01 2.064998565486924953e+00
6.969899665551839707e-01 2.214637361833106777e+00
7.367892976588629184e-01 2.220124584807366741e+00
7.765886287625418660e-01 2.095601077986619654e+00
8.163879598662208137e-01 1.859926936953688159e+00
8.561872909698997614e-01 1.535628753091828003e+00
8.959866220735787090e-01 1.147713795482878218e+00
9.357859531772575457e-01 7.224108340529380445e-01
9.755852842809364933e-01 2.858994788321359559e-01
1.015384615384615552e+00 -1.369110056468756387e-01
1.055183946488294389e+00 -5.234963555840361771e-01
1.094983277591973447e+00 -8.546750196330774596e-01
1.134782608695652284e+00 -1.115367509520350353e+00
1.174581939799331343e+00 -1.295126822837608938e+00
1.214381270903010179e+00 -1.388421493288428454e+00
1.254180602006689238e+00 -1.394665578131737860e+00
1.293979933110368075e+00 -1.318002620181807139e+00
1.333779264214047133e+00 -1.166862677021889727e+00
1.373578595317725970e+00 -9.533222946638171269e-01
1.413377926421404807e+00 -6.923062956519094868e-01
1.453177257525083865e+00 -4.006770345185943771e-01
1.492976588628762702e+00 -9.626105143358487659e-02
1.532775919732441761e+00 2.031353312419014179e-01
1.572575250836120597e+00 4.806709923332866952e-01
1.612374581939799656e+00 7.213287244541668475e-01
1.652173913043478493e+00 9.126467573238754571e-01
1.691973244147157551e+00 1.045290043420990855e+00
1.731772575250836388e+00 1.113437604916587054e+00
1.771571906354515225e+00 1.114972538007088954e+00
1.811371237458194283e+00 1.051471953166326578e+00
1.851170568561873120e+00 9.280046263026884290e-01
