# k_1_per_A S_k
1.000000000000000056e-01 1.177541508631473333e+00
1.397993311036789255e-01 1.076534113571091078e+00
1.795986622073578731e-01 9.498483698766667649e-01
2.193979933110368208e-01 8.035992547919749152e-01
2.591973244147157684e-01 6.447352885243118337e-01
2.989966555183947161e-01 4.806444715447310001e-01
3.387959866220736083e-01 3.187406357103644838e-01
3.785953177257525004e-01 1.660555605483436947e-01
4.183946488294314481e-01 2.886149363080958707e-02
4.581939799331103957e-01 -8.765358379622956164e-02
4.979933110367893434e-01 -1.796393089437429147e-01
5.377926421404682911e-01 -2.447511084649423019e-01
5.775919732441472387e-01 -2.822250165046096271e-01
6.173913043478260754e-01 -2.928569929985063158e-01
6.571906354515050230e-01 -2.788906096316239314e-01
6.969899665551839707e-01 -2.438225776692350966e-01
7.367892976588629184e-01 -1.921404342247576835e-01
7.765886287625418660e-01 -1.290104879146871664e-01
8.163879598662208137e-01 -5.993663971156859560e-02
8.561872909698997614e-01 9.588177754597970726e-03
8.959866220735787090e-01 7.441647904111292622e-02
9.357859531772575457e-01 1.300467714600886948e-01
9.755852842809364933e-01 1.728730997624019494e-01
1.015384615384615552e+00 2.003702481344201702e-01
1.055183946488294389e+00 2.112056459482107851e-01
1.094983277591973447e+00 2.052737674728959405e-01
1.134782608695652284e+00 1.836536036419137430e-01
1.174581939799331343e+00 1.484943217129978121e-01
1.214381270903010179e+00 1.028382578504519751e-01
1.254180602006689238e+00 5.039370029778478255e-02
1.293979933110368075e+00 -4.727631197072534874e-03
1.333779264214047133e+00 -5.829200472183582171e-02
1.373578595317725970e+00 -1.062270597118288862e-01
1.413377926421404807e+00 -1.448906238349660924e-01
1.453177257525083865e+00 -1.713096852700484174e-01
1.492976588628762702e+00 -1.833762233923568186e-01
1.532775919732441761e+00 -1.799891653270044856e-01
1.572575250836120597e+00 -1.611347273840775252e-01
1.612374581939799656e+00 -1.279006618175673182e-01
1.652173913043478493e+00 -8.242331088058763022e-02
1.691973244147157551e+00 -2.776973492211687322e-02
1.731772575250836388e+00 3.223959220187144759e-02
1.771571906354515225e+00 9.325904518618577388e-02
1.811371237458194283e+00 1.506859476605275638e-01
1.851170568561873120e+00 1.999551697261238159e-01
1.890969899665552179e+00 2.368451590453831690e-01
1.930769230769231015e+00 2.577791929976821494e-01
1.970568561872910074e+00 2.601051347030300942e-01
2.010367892976588688e+00 2.423371804806854213e-01
2.050167224080267747e+00 2.043440557102478294e-01
2.089966555183946806e+00 1.474698877453670676e-01
2.129765886287625865e+00 7.457656934959400186e-02
2.169565217391304479e+00 -1.000020199581053149e-02
2.209364548494983538e+00 -1.005849372583449419e-01
2.249163879598662596e+00 -1.903854759022500787e-01
2.288963210702341655e+00 -2.717991906114538558e-01
2.328762541806020270e+00 -3.367910174344461716e-01
2.368561872909699328e+00 -3.773269473734208734e-01
2.408361204013378387e+00 -3.858419732156412874e-01
2.448160535117057002e+00 -3.557176540738524739e-01
2.487959866220736060e+00 -2.817417818399432505e-01
2.527759197324415119e+00 -1.605214164413830691e-01
2.567558528428094178e+00 9.178955547367251278e-03
2.607357859531772792e+00 2.262000399878921764e-01
2.647157190635451851e+00 4.868727968481966206e-01
2.686956521739130910e+00 7.850415808733777201e-01
2.726755852842809524e+00 1.112233419271957180e+00
2.766555183946488583e+00 1.457972738926155643e+00
2.806354515050167642e+00 1.810231451536242098e+00
2.846153846153846700e+00 2.155994849799769408e+00
2.885953177257525315e+00 2.481914929516929380e+00
2.925752508361204374e+00 2.775015213820787530e+00
2.965551839464883432e+00 3.023405560546942539e+00
3.005351170568562047e+00 3.216962333397945795e+00
3.045150501672241106e+00 3.347929119193669756e+00
3.084949832775920164e+00 3.411396096088521457e+00
3.124749163879599223e+00 3.405622199633704383e+00
