# time_fs temperature_K pressure_eV_per_A3 kinetic_energy_eV potential_energy_eV total_energy_eV
0.000000000000000000e+00 1.168670888921194546e+03 7.146824276550993449e-02 7.538013652915479668e+01 -7.516218574478092478e+02 -6.762417209186544369e+02
5.000000000000000000e+01 1.215502300743938804e+03 6.907623250281201555e-02 7.840079722201268453e+01 -7.548328988668657757e+02 -6.764321016448531054e+02
1.000000000000000000e+02 1.155437909672149317e+03 7.214099249068704756e-02 7.452659958223784997e+01 -7.508785606948504210e+02 -6.763519611126125710e+02
1.500000000000000000e+02 1.178098412515280870e+03 7.103397981457992838e-02 7.598821877231742405e+01 -7.522400233355984938e+02 -6.762518045632810981e+02
2.000000000000000000e+02 1.142954307165270166e+03 7.292756715366274789e-02 7.372139798933011434e+01 -7.501135058320043072e+02 -6.763921078426742497e+02
2.500000000000000000e+02 1.170819096504865684e+03 7.153546372688597554e-02 7.551869750683053439e+01 -7.517738119476350676e+02 -6.762551144408045047e+02
3.000000000000000000e+02 1.195532398898114252e+03 7.006624960912945232e-02 7.711272378587048593e+01 -7.536016982419587293e+02 -6.764889744560882718e+02
3.500000000000000000e+02 1.204059485412534741e+03 6.963046294632942168e-02 7.766272717155101191e+01 -7.541217168549460439e+02 -6.764589896833949751e+02
4.000000000000000000e+02 1.158475632515599500e+03 7.208947075546273675e-02 7.472253495193666595e+01 -7.511381070870991152e+02 -6.764155721351623924e+02
4.500000000000000000e+02 1.189767759665288622e+03 7.033850125038940138e-02 7.674090029259185997e+01 -7.532332863901127666e+02 -6.764923860975209209e+02
5.000000000000000000e+02 1.179133017311779440e+03 7.121643514713019152e-02 7.605495154674784430e+01 -7.524237997354174468e+02 -6.763688481886696309e+02
5.500000000000000000e+02 1.208963575631660888e+03 6.951364845875063203e-02 7.797904461709829604e+01 -7.545048691342161646e+02 -6.765258245171178260e+02
6.000000000000000000e+02 1.207061839215592499e+03 6.960373704829839192e-02 7.785638121199026784e+01 -7.544556944793504272e+02 -6.765993132673601167e+02
6.500000000000000000e+02 1.184496996282910231e+03 7.064083924381520108e-02 7.640093215687204520e+01 -7.527998272888598876e+02 -6.763988951319878424e+02
7.000000000000000000e+02 1.181402836157466709e+03 7.071707583923057816e-02 7.620135654075114928e+01 -7.524332506208423865e+02 -6.762318940800912515e+02
7.500000000000000000e+02 1.143632465890448657e+03 7.289662877525648899e-02 7.376513972858023749e+01 -7.500804899750647792e+02 -6.763153502464845133e+02
8.000000000000000000e+02 1.183020067706457439e+03 7.087462866007808449e-02 7.630566917155067586e+01 -7.527479364561124839e+02 -6.764422672845618081e+02
8.500000000000000000e+02 1.146748150523627828e+03 7.271761958983127827e-02 7.396610369136674024e+01 -7.501845367712583084e+02 -6.762184330798916108e+02
9.000000000000000000e+02 1.175092485894302399e+03 7.118962836984811526e-02 7.579433428248029259e+01 -7.520996494346078407e+02 -6.763053151521276050e+02
9.500000000000000000e+02 1.155294165573462124e+03 7.216918394366826639e-02 7.451732798157848947e+01 -7.507926243830172552e+02 -6.762752964014387089e+02
1.000000000000000000e+03 1.197819987207871463e+03 7.025063790618905901e-02 7.726027492344624648e+01 -7.537693687262883486e+02 -6.765090938028421306e+02
1.050000000000000000e+03 1.159530320762915835e+03 7.183383689689711027e-02 7.479056312379589144e+01 -7.512061393126325584e+02 -6.764155761888366669e+02
1.100000000000000000e+03 1.205541838448903718e+03 6.983129943881700996e-02 7.775834003854819798e+01 -7.542641048760301601e+02 -6.765057648374819337e+02
1.150000000000000000e+03 1.197550946469770452e+03 7.015633610368907092e-02 7.724292159689194648e+01 -7.534614901822176307e+02 -6.762185685853256700e+02
1.200000000000000000e+03 1.192003949423857193e+03 7.028505604439852505e-02 7.688513618560841678e+01 -7.532238368293099029e+02 -6.763387006437014861e+02
1.250000000000000000e+03 1.143310321833724629e+03 7.265309163974370543e-02 7.374436119870658501e+01 -7.500263123830497989e+02 -6.762819511843432565e+02
