# k_1_per_A S_k
1.000000000000000056e-01 5.613665515977750431e-03
1.397993311036789255e-01 2.492392273257493240e-02
1.795986622073578731e-01 4.725542032280027893e-02
2.193979933110368208e-01 7.015003202271619109e-02
2.591973244147157684e-01 9.103126982983200666e-02
2.989966555183947161e-01 1.074619695531416896e-01
3.387959866220736083e-01 1.173913221086840819e-01
3.785953177257525004e-01 1.193674967098298234e-01
4.183946488294314481e-01 1.126951484885618804e-01
4.581939799331103957e-01 9.752209590701621522e-02
4.979933110367893434e-01 7.484594648708087217e-02
5.377926421404682911e-01 4.643885776793732489e-02
5.775919732441472387e-01 1.469627192478883959e-02
6.173913043478260754e-01 -1.757734175537706278e-02
6.571906354515050230e-01 -4.742662528827046309e-02
6.969899665551839707e-01 -7.202384879432210951e-02
7.367892976588629184e-01 -8.894201735104068085e-02
7.765886287625418660e-01 -9.639683246960384366e-02
8.163879598662208137e-01 -9.343418905421141396e-02
8.561872909698997614e-01 -8.004448029320743174e-02
8.959866220735787090e-01 -5.719136394858592709e-02
9.357859531772575457e-01 -2.675026281432701936e-02
9.755852842809364933e-01 8.639939259355688961e-03
1.015384615384615552e+00 4.580051497686155049e-02
1.055183946488294389e+00 8.129318801938023586e-02
1.094983277591973447e+00 1.117328604251486279e-01
1.134782608695652284e+00 1.341049894456105562e-01
1.174581939799331343e+00 1.460587113088012146e-01
1.214381270903010179e+00 1.461482554996471617e-01
1.254180602006689238e+00 1.339991256407112585e-01
1.293979933110368075e+00 1.103816432291725436e-01
1.333779264214047133e+00 7.718226331587896283e-02
1.373578595317725970e+00 3.727192565262871238e-02
1.413377926421404807e+00 -5.720151846002163865e-03
1.453177257525083865e+00 -4.771018905526047682e-02
1.492976588628762702e+00 -8.451664246849932560e-02
1.532775919732441761e+00 -1.122402112740281677e-01
1.572575250836120597e+00 -1.276341676555705629e-01
1.612374581939799656e+00 -1.284318757776421460e-01
1.652173913043478493e+00 -1.136009507946003083e-01
1.691973244147157551e+00 -8.349878097726937121e-02
1.731772575250836388e+00 -3.991170885037065297e-02
1.771571906354515225e+00 1.403054302463058178e-02
1.811371237458194283e+00 7.406334758192079093e-02
1.851170568561873120e+00 1.351062820568788014e-01
1.890969899665552179e+00 1.916709024510987458e-01
1.930769230769231015e+00 2.383270472164975562e-01
1.970568561872910074e+00 2.701916005282208877e-01
2.010367892976588688e+00 2.834004822912343791e-01
2.050167224080267747e+00 2.755245568523507771e-01
2.089966555183946806e+00 2.458932386942488391e-01
2.129765886287625865e+00 1.957956411676755604e-01
2.169565217391304479e+00 1.285377418052614518e-01
2.209364548494983538e+00 4.934459264890822539e-02
2.249163879598662596e+00 -3.489170821029197178e-02
2.288963210702341655e+00 -1.160056421948001404e-01
2.328762541806020270e+00 -1.850696138815499658e-01
2.368561872909699328e+00 -2.329894683574393888e-01
2.408361204013378387e+00 -2.511433167111960518e-01
2.448160535117057002e+00 -2.320184261891538036e-01
2.487959866220736060e+00 -1.697998753957654650e-01
2.527759197324415119e+00 -6.086706745648107209e-02
2.567558528428094178e+00 9.584010048476832022e-02
2.607357859531772792e+00 2.986149840028301528e-01
2.647157190635451851e+00 5.429564883660100705e-01
2.686956521739130910e+00 8.217260944516957544e-01
2.726755852842809524e+00 1.125482731909233980e+00
2.766555183946488583e+00 1.442975913990488968e+00
2.806354515050167642e+00 1.761766140061665098e+00
2.846153846153846700e+00 2.068932304434772718e+00
2.885953177257525315e+00 2.351819412417051502e+00
2.925752508361204374e+00 2.598776776529951427e+00
2.965551839464883432e+00 2.799837283785469033e+00
3.005351170568562047e+00 2.947292263598286333e+00
3.045150501672241106e+00 3.036123661502034832e+00
3.084949832775920164e+00 3.064265115555998786e+00
3.124749163879599223e+00 3.032675421835113294e+00
3.164548494983277838e+00 2.945220900590522106e+00
3.204347826086956896e+00 2.808376393824466799e+00
3.244147157190635955e+00 2.630767086394773635e+00
3.283946488294315014e+00 2.422584154444481719e+00
3.323745819397993628e+00 2.194915639819591036e+00
3.363545150501672687e+00 1.959039340131491835e+00
3.403344481605351746e+00 1.725726525866328798e+00
3.443143812709030360e+00 1.504603829801040460e+00
3.482943143812709419e+00 1.303615834839876753e+00
3.522742474916388478e+00 1.128623090862264533e+00
3.562541806020067536e+00 9.831601083289656096e-01
3.602341137123746151e+00 8.683660631837405441e-01
3.642140468227425210e+00 7.830883725102701920e-01
3.681939799331104268e+00 7.241468795337500097e-01
3.721739130434782883e+00 6.867350166828410929e-01
3.761538461538461942e+00 6.649248091747631539e-01
3.801337792642141000e+00 6.522356091908775300e-01
3.841137123745820059e+00 6.422224926071676832e-01
3.880936454849498674e+00 6.290395637868098078e-01
3.920735785953177732e+00 6.079360165337217570e-01
3.960535117056856791e+00 5.756484690208394372e-01
4.000334448160534961e+00 5.306613840116325420e-01
4.040133779264214020e+00 4.733176720445265717e-01
4.079933110367893079e+00 4.057730830141753620e-01
4.119732441471572137e+00 3.317998657981122701e-01
4.159531772575251196e+00 2.564565403857644865e-01
4.199331103678930255e+00 1.856506493898276711e-01
4.239130434782608425e+00 1.256293060672969419e-01
4.278929765886287484e+00 8.243765997884089369e-02
4.318729096989966543e+00 6.138768182832232689e-02
4.358528428093645601e+00 6.657877181585780679e-02
4.398327759197324660e+00 1.005077005800950607e-01
4.438127090301003719e+00 1.637986049988842119e-01
4.477926421404682777e+00 2.550746930730740658e-01
4.517725752508360948e+00 3.709826391041390892e-01
4.557525083612040007e+00 5.063691647976760191e-01
4.597324414715719065e+00 6.545978541526626948e-01
4.637123745819398124e+00 8.079836860723770275e-01
4.676923076923077183e+00 9.583138683631569066e-01
4.716722408026756241e+00 1.097416976724748139e+00
4.756521739130435300e+00 1.217738627790729389e+00
4.796321070234113471e+00 1.312881224857149753e+00
4.836120401337792529e+00 1.378067760210031967e+00
4.875919732441471588e+00 1.410495059744411028e+00
4.915719063545150647e+00 1.409549817131622307e+00
4.955518394648829705e+00 1.376870701051755130e+00
4.995317725752508764e+00 1.316250999573831404e+00
5.035117056856187823e+00 1.233387868723028857e+00
5.074916387959865993e+00 1.135495424759591199e+00
5.114715719063545052e+00 1.030808840810724991e+00
5.154515050167224111e+00 9.280145499229132122e-01
5.194314381270903169e+00 8.356470364038570686e-01
5.234113712374582228e+00 7.614951229651590880e-01
5.273913043478261287e+00 7.120599585064226744e-01
5.313712374581940345e+00 6.921031374031114680e-01
5.353511705685618516e+00 7.043168196094891087e-01
5.393311036789297575e+00 7.491388609033979851e-01
5.433110367892976633e+00 8.247254620641759626e-01
5.472909698996655692e+00 9.270824820478011929e-01
5.512709030100334751e+00 1.050345171953773082e+00
5.552508361204013809e+00 1.187185510974847036e+00
5.592307692307692868e+00 1.329317335805777933e+00
5.632107023411371038e+00 1.468062702767667815e+00
5.671906354515050097e+00 1.594938888826526791e+00
5.711705685618729156e+00 1.702224400039050511e+00
5.751505016722408214e+00 1.783464364921714784e+00
5.791304347826087273e+00 1.833880569236065572e+00
5.831103678929766332e+00 1.850658748049742730e+00
5.870903010033445391e+00 1.833095018718069014e+00
5.910702341137123561e+00 1.782593804936154713e+00
5.950501672240802620e+00 1.702520474603420819e+00
5.990301003344481678e+00 1.597922378183067593e+00
6.030100334448160737e+00 1.475141254813518543e+00
6.069899665551839796e+00 1.341347394562809381e+00
6.109698996655518854e+00 1.204030980058651723e+00
6.149498327759197913e+00 1.070488340315394638e+00
6.189297658862876084e+00 9.473403066613445000e-01
6.229096989966555142e+00 8.401165569157730273e-01
6.268896321070234201e+00 7.529340701362529087e-01
6.308695652173913260e+00 6.882900742389604920e-01
6.348494983277592318e+00 6.469807796651239062e-01
6.388294314381271377e+00 6.281474736685733751e-01
6.428093645484950436e+00 6.294419567113402891e-01
6.467892976588629494e+00 6.472945659435839216e-01
6.507692307692307665e+00 6.772608014099463780e-01
6.547491638795986724e+00 7.144173691827270245e-01
6.587290969899665782e+00 7.537756344693893329e-01
6.627090301003344841e+00 7.906801964144642980e-01
6.666889632107023900e+00 8.211625126162668264e-01
6.706688963210702958e+00 8.422239786563878727e-01
6.746488294314382017e+00 8.520291977050382659e-01
6.786287625418060188e+00 8.499978130901326701e-01
6.826086956521739246e+00 8.367915883223311369e-01
6.865886287625418305e+00 8.142017327114722258e-01
6.905685618729097364e+00 7.849491315487908683e-01
6.945484949832776422e+00 7.524165618093774377e-01
6.985284280936455481e+00 7.203366854466508595e-01
7.025083612040134540e+00 6.924622897324963500e-01
7.064882943143812710e+00 6.722457362434525185e-01
7.104682274247491769e+00 6.625529147237703143e-01
7.144481605351170828e+00 6.654333752144014902e-01
7.184280936454849886e+00 6.819630831372429647e-01
7.224080267558528945e+00 7.121698780418972419e-01
7.263879598662208004e+00 7.550447654793878138e-01
7.303678929765887062e+00 8.086352116379286192e-01
7.343478260869565233e+00 8.702102032042169366e-01
7.383277591973244292e+00 9.364814788541537816e-01
7.423076923076923350e+00 1.003861430551300504e+00
7.462876254180602409e+00 1.068735977978755081e+00
7.502675585284281468e+00 1.127730354554648873e+00
7.542474916387960526e+00 1.177947171372476287e+00
7.582274247491639585e+00 1.217159163089860385e+00
7.622073578595317755e+00 1.243943358473911465e+00
7.661872909698996814e+00 1.257748653233096814e+00
7.701672240802675873e+00 1.258894430113898677e+00
