# time_fs temperature_K pressure_eV_per_A3 total_energy_eV
4.000000000000000000e+01 2.081709311693682139e+03 7.862040242431767023e-02 -3.795804933471637241e+02
4.100000000000000000e+01 2.069884668785639406e+03 7.673986676833301213e-02 -3.795924925295275898e+02
4.200000000000000000e+01 2.056912466742915058e+03 7.533320196463431928e-02 -3.795605006268819466e+02
4.300000000000000000e+01 2.043002718290056691e+03 7.473966278215823933e-02 -3.795644824820528811e+02
4.400000000000000000e+01 2.028326067770264672e+03 7.425018277955694468e-02 -3.795045182140263478e+02
4.500000000000000000e+01 2.013033844493384777e+03 7.329575577278321652e-02 -3.794885180968208260e+02
4.600000000000000000e+01 1.997311377937795669e+03 6.697039659833151082e-02 -3.795244957930812006e+02
4.700000000000000000e+01 1.981385606697331468e+03 6.547429880652651246e-02 -3.795324926399469518e+02
4.800000000000000000e+01 1.965521954475538450e+03 6.368191621474986186e-02 -3.795324993183564288e+02
4.900000000000000000e+01 1.950018442760001562e+03 6.430015777571081170e-02 -3.795124881244739754e+02
5.000000000000000000e+01 1.935190980410705606e+03 5.641210263366224636e-02 -3.795324679762507571e+02
5.100000000000000000e+01 1.921331978547484823e+03 5.496718613248428170e-02 -3.795244697368466404e+02
5.200000000000000000e+01 1.908681286942525276e+03 5.356420724450760423e-02 -3.795004636665367457e+02
5.300000000000000000e+01 1.897368054064251737e+03 5.389903997058688445e-02 -3.794964677401245012e+02
5.400000000000000000e+01 1.887456016233971013e+03 5.573844195373728327e-02 -3.795084781807072432e+02
5.500000000000000000e+01 1.878898466938784395e+03 5.529154601117562684e-02 -3.794884941440876673e+02
5.600000000000000000e+01 1.871570751895096691e+03 5.503701857006465525e-02 -3.795164875948285044e+02
5.700000000000000000e+01 1.865337060391313571e+03 5.470390662905267459e-02 -3.795244760259075747e+02
5.800000000000000000e+01 1.860051665487152150e+03 5.432446819083502909e-02 -3.795404727818357742e+02
5.900000000000000000e+01 1.855585986200096841e+03 5.538678495172020405e-02 -3.795404700298924467e+02
6.000000000000000000e+01 1.851848903661562645e+03 5.430966266649302210e-02 -3.795324733964566803e+02
6.100000000000000000e+01 1.848781395748187151e+03 5.477837202257749422e-02 -3.795884477658163405e+02
6.200000000000000000e+01 1.846356517916708754e+03 5.306613578144474958e-02 -3.795604741575519938e+02
6.300000000000000000e+01 1.844559755067593414e+03 5.408812618060671040e-02 -3.795684655086471366e+02
6.400000000000000000e+01 1.843388385895831789e+03 6.575713333042354503e-02 -3.795764679643240243e+02
6.500000000000000000e+01 1.842857959903808023e+03 7.059953780998627637e-02 -3.795844521863481305e+02
6.600000000000000000e+01 1.842991026971153815e+03 6.824451029924523404e-02 -3.795404748665782222e+02
6.700000000000000000e+01 1.843794693290558371e+03 6.674073857990497904e-02 -3.795364752041066936e+02
6.800000000000000000e+01 1.845288909172972808e+03 7.019947140006872754e-02 -3.795164835516494577e+02
6.900000000000000000e+01 1.847507684674299526e+03 7.350620353843659305e-02 -3.795164836759203126e+02
7.000000000000000000e+01 1.850479436023880908e+03 8.353950531301196358e-02 -3.795404579719750586e+02
7.100000000000000000e+01 1.854240368816524096e+03 8.970124305426802058e-02 -3.795684485031212034e+02
7.200000000000000000e+01 1.858813038107364264e+03 9.266001260027686981e-02 -3.795884563269243586e+02
7.300000000000000000e+01 1.864196094515881441e+03 9.443693981763583156e-02 -3.796164456464192654e+02
7.400000000000000000e+01 1.870378727536623956e+03 9.874088414997039820e-02 -3.796164393352790967e+02
7.500000000000000000e+01 1.877324694800640827e+03 1.026643522082392318e-01 -3.795924577031803437e+02
7.600000000000000000e+01 1.884931573141951503e+03 9.851401176890074718e-02 -3.795644877629438838e+02
7.700000000000000000e+01 1.893068544882576816e+03 9.991257490795814322e-02 -3.795244981801621975e+02
7.800000000000000000e+01 1.901573460609461335e+03 9.849514351377146315e-02 -3.795165061624704776e+02
7.900000000000000000e+01 1.910233546398328372e+03 9.305795454845712522e-02 -3.794885280717383012e+02
8.000000000000000000e+01 1.918791893724578131e+03 9.335002849001998448e-02 -3.794885358564345097e+02
8.100000000000000000e+01 1.926955737095734548e+03 9.312553243200624720e-02 -3.795325191853629576e+02
8.200000000000000000e+01 1.934387748078031791e+03 9.006206589645630867e-02 -3.795325330534018349e+02
8.300000000000000000e+01 1.940758115651870867e+03 9.290404778821478859e-02 -3.795245405935384042e+02
8.400000000000000000e+01 1.945777252664257276e+03 9.236214394635494651e-02 -3.794805694242908203e+02
8.500000000000000000e+01 1.949195586967351574e+03 8.963331036173341482e-02 -3.794965566939535506e+02
8.600000000000000000e+01 1.950862270046714684e+03 9.003483503370234009e-02 -3.795405357980063741e+02
8.700000000000000000e+01 1.950751660009532088e+03 9.020855901543860245e-02 -3.795525295436224269e+02
8.800000000000000000e+01 1.948990037956938068e+03 8.993347240381291408e-02 -3.795765187749248639e+02
8.900000000000000000e+01 1.945806909100826033e+03 8.928682443287698500e-02 -3.795565195095311424e+02
9.000000000000000000e+01 1.941557762061803942e+03 9.319669747348750810e-02 -3.795485144951250618e+02
9.100000000000000000e+01 1.936707634702846462e+03 9.289105650421145000e-02 -3.795444938745101808e+02
9.200000000000000000e+01 1.931756687730121939e+03 9.172576682177276119e-02 -3.795564739976692863e+02
9.300000000000000000e+01 1.927204336124775637e+03 9.186460507007399023e-02 -3.795524573885104473e+02
9.400000000000000000e+01 1.923477351713306234e+03 9.154482665713133127e-02 -3.795724395085191532e+02
9.500000000000000000e+01 1.920924447915529981e+03 9.186703528354261961e-02 -3.795444659561621847e+02
9.600000000000000000e+01 1.919752157481995027e+03 9.094491106592422769e-02 -3.795204872136658878e+02
9.700000000000000000e+01 1.920058828873032326e+03 8.766363425856597835e-02 -3.795124896951146525e+02
9.800000000000000000e+01 1.921818072747348424e+03 8.301299966420759568e-02 -3.795484683726855906e+02
9.900000000000000000e+01 1.924896639373418566e+03 8.513162427180349934e-02 -3.795444887281555566e+02
1.000000000000000000e+02 1.929097756897441514e+03 8.396186067378928752e-02 -3.795484988387336216e+02
1.010000000000000000e+02 1.934199359134311408e+03 8.316976037293290214e-02 -3.795165235751263708e+02
1.020000000000000000e+02 1.939974758100850295e+03 8.379697370350396024e-02 -3.795205285040486274e+02
1.030000000000000000e+02 1.946202557475411595e+03 8.263678148435675552e-02 -3.795165394687663820e+02
1.040000000000000000e+02 1.952703591766583941e+03 8.301236155858088273e-02 -3.794805579193126732e+02
1.050000000000000000e+02 1.959266485884514168e+03 8.638225460072294914e-02 -3.794925624401965933e+02
1.060000000000000000e+02 1.965702291373554544e+03 8.595634715596486841e-02 -3.795045584777489580e+02
1.070000000000000000e+02 1.971792730241589879e+03 8.523506799642417697e-02 -3.795245446205107669e+02
1.080000000000000000e+02 1.977295864927375987e+03 8.431028173016102967e-02 -3.795165532580995205e+02
1.090000000000000000e+02 1.981996775674999526e+03 8.291205541266244428e-02 -3.795605223429314492e+02
1.100000000000000000e+02 1.985710013931823823e+03 8.476539580842644417e-02 -3.795605339336484576e+02
1.110000000000000000e+02 1.988329021544961506e+03 8.970538466837463254e-02 -3.795485489153846856e+02
1.120000000000000000e+02 1.989825750491614372e+03 8.892731579061834146e-02 -3.795525374708518029e+02
1.130000000000000000e+02 1.990295708233573350e+03 9.245829616663076012e-02 -3.795525244643477549e+02
1.140000000000000000e+02 1.989934022270963396e+03 8.722662302736085282e-02 -3.795524989124544959e+02
1.150000000000000000e+02 1.989028683224983752e+03 8.331144028106296506e-02 -3.795764710110563556e+02
1.160000000000000000e+02 1.987919011017531147e+03 8.075400058794619806e-02 -3.795644780883531553e+02
1.170000000000000000e+02 1.986954960001987729e+03 7.641729067189448332e-02 -3.795684729411817102e+02
1.180000000000000000e+02 1.986448022113928573e+03 6.919706749703201376e-02 -3.795844485474410703e+02
1.190000000000000000e+02 1.986629424060804467e+03 6.885668576866667279e-02 -3.796244131277417750e+02
1.200000000000000000e+02 1.987612564397230017e+03 6.938113234605737534e-02 -3.796044317451670622e+02
1.210000000000000000e+02 1.989396795959331030e+03 6.879531830303071971e-02 -3.796284374981712517e+02
1.220000000000000000e+02 1.991866392067444622e+03 7.003341646885972993e-02 -3.796284370481201904e+02
1.230000000000000000e+02 1.994808636341327428e+03 6.689749874619832504e-02 -3.796284510896530264e+02
1.240000000000000000e+02 1.997947858052882339e+03 6.161118450434891619e-02 -3.796524586928716190e+02
1.250000000000000000e+02 2.000993609408317070e+03 6.089012167150398974e-02 -3.796684578086234296e+02
1.260000000000000000e+02 2.003637573711509958e+03 6.465911926010445288e-02 -3.796604571659123053e+02
1.270000000000000000e+02 2.005595581968155557e+03 6.439227375805171849e-02 -3.796764666179644223e+02
1.280000000000000000e+02 2.006654296017860133e+03 6.322143139519618982e-02 -3.796484715574586062e+02
1.290000000000000000e+02 2.006672543506029569e+03 5.837595162946263710e-02 -3.796004750695717576e+02
1.300000000000000000e+02 2.005561556358248481e+03 5.865501995409125313e-02 -3.796084775070726778e+02
1.310000000000000000e+02 2.003309191720465151e+03 6.129128373920814804e-02 -3.796364600737276191e+02
1.320000000000000000e+02 1.999983167340062664e+03 6.135070281641803042e-02 -3.796164642043398203e+02
1.330000000000000000e+02 1.995719459866530769e+03 6.203443950364360276e-02 -3.796364561481948385e+02
1.340000000000000000e+02 1.990704110899195939e+03 6.119759916148789780e-02 -3.796604418257680891e+02
1.350000000000000000e+02 1.985158278334108445e+03 6.173462300803971708e-02 -3.796764369696520021e+02
1.360000000000000000e+02 1.979335785232447279e+03 7.049424190600181439e-02 -3.796964253878117006e+02
1.370000000000000000e+02 1.973529512962821627e+03 7.155942628787476112e-02 -3.797323997765672630e+02
1.380000000000000000e+02 1.968071008635932003e+03 7.578602667379633062e-02 -3.797603829838101319e+02
1.390000000000000000e+02 1.963290033927241439e+03 7.909866430879308741e-02 -3.797523798328076055e+02
1.400000000000000000e+02 1.959474422884809883e+03 8.322426542169757135e-02 -3.797483808313596683e+02
1.410000000000000000e+02 1.956871716784487944e+03 8.198737292883290229e-02 -3.797044102837314199e+02
1.420000000000000000e+02 1.955637598559222170e+03 8.269498834109471896e-02 -3.797004057432604327e+02
1.430000000000000000e+02 1.955841586559455209e+03 8.274106909632737705e-02 -3.797123949441129298e+02
1.440000000000000000e+02 1.957479943230242952e+03 8.182602875259176178e-02 -3.797403852433126303e+02
1.450000000000000000e+02 1.960502697268222164e+03 8.234112811376717578e-02 -3.797483803643339115e+02
1.460000000000000000e+02 1.964807878937279838e+03 8.122643683124136649e-02 -3.797323903559992573e+02
1.470000000000000000e+02 1.970305348834228198e+03 8.204362370880496913e-02 -3.797124036880346125e+02
1.480000000000000000e+02 1.976896852355728015e+03 8.415117872892630135e-02 -3.797523815388248636e+02
1.490000000000000000e+02 1.984508770303280926e+03 8.552779231688573125e-02 -3.797204012641905706e+02
1.500000000000000000e+02 1.993056832064464288e+03 8.428252325987618809e-02 -3.797324006410304378e+02
1.510000000000000000e+02 2.002444383234237193e+03 8.734493955025290912e-02 -3.797763901878518027e+02
1.520000000000000000e+02 2.012519589989410179e+03 9.058415110209094845e-02 -3.797724036101494676e+02
1.530000000000000000e+02 2.023085550880081428e+03 8.883126044320358017e-02 -3.797524185605972207e+02
1.540000000000000000e+02 2.033873105197202904e+03 8.976602586682609630e-02 -3.797404277483202577e+02
1.550000000000000000e+02 2.044549526535984796e+03 9.152828637694498948e-02 -3.797404238307268542e+02
1.560000000000000000e+02 2.054706362579127926e+03 9.055515769182735653e-02 -3.797684083943436235e+02
1.570000000000000000e+02 2.063901020799071830e+03 9.197504892104467478e-02 -3.797764118345106681e+02
1.580000000000000000e+02 2.071672943557087365e+03 9.086541358068890573e-02 -3.797724276625941116e+02
1.590000000000000000e+02 2.077572051911922244e+03 9.188811216186899833e-02 -3.797564235430485837e+02
1.600000000000000000e+02 2.081207455226037382e+03 9.398911866543256666e-02 -3.797564291659048763e+02
1.610000000000000000e+02 2.082289136008632340e+03 9.505760388310245668e-02 -3.797444405768517299e+02
1.620000000000000000e+02 2.080621627131585228e+03 9.594568266476502516e-02 -3.797324504669529688e+02
1.630000000000000000e+02 2.076126843768039635e+03 9.687426245513233725e-02 -3.797484476310630725e+02
1.640000000000000000e+02 2.068886613440738074e+03 1.003860198816619587e-01 -3.797404454651373271e+02
1.650000000000000000e+02 2.059133079604217073e+03 1.012676472235042452e-01 -3.797364370458498684e+02
1.660000000000000000e+02 2.047204876068673457e+03 1.012747472316320174e-01 -3.797244379662085407e+02
1.670000000000000000e+02 2.033561827275662836e+03 1.042533097295568617e-01 -3.797603978965084366e+02
1.680000000000000000e+02 2.018709894330767156e+03 1.060498503308917179e-01 -3.797523851962085359e+02
1.690000000000000000e+02 2.003185079233032866e+03 1.074628991208637502e-01 -3.797723665506670159e+02
1.700000000000000000e+02 1.987497885757780296e+03 1.084912529467509101e-01 -3.797403752093658227e+02
1.710000000000000000e+02 1.972095790766666141e+03 1.091153319947986283e-01 -3.797203898913328430e+02
1.720000000000000000e+02 1.957304030108589359e+03 1.093758176219521983e-01 -3.796724098055243530e+02
1.730000000000000000e+02 1.943331465512271279e+03 1.060405996315339633e-01 -3.796484158676745437e+02
1.740000000000000000e+02 1.930250727071285155e+03 1.109762898216522103e-01 -3.796284285194999484e+02
1.750000000000000000e+02 1.918045848524640860e+03 1.072471821833933664e-01 -3.796324300452090483e+02
1.760000000000000000e+02 1.906665905194505740e+03 1.075044276502488405e-01 -3.795844623215298839e+02
1.770000000000000000e+02 1.896044012852215701e+03 1.073337390399890096e-01 -3.795484729187913899e+02
1.780000000000000000e+02 1.886148127183505949e+03 1.054307492799013979e-01 -3.795324930115905318e+02
1.790000000000000000e+02 1.877017269199427574e+03 1.050755544647022921e-01 -3.795204874405898750e+02
1.800000000000000000e+02 1.868769473677679798e+03 1.015288107322457473e-01 -3.795124850738566806e+02
1.810000000000000000e+02 1.861596749534582841e+03 1.015996944401188207e-01 -3.795404677554775503e+02
1.820000000000000000e+02 1.855716347781085233e+03 1.006277816437459866e-01 -3.795604514718637006e+02
1.830000000000000000e+02 1.851378766681219986e+03 1.042820893774316221e-01 -3.795484473493095265e+02
1.840000000000000000e+02 1.848794544994408852e+03 1.027322791794466061e-01 -3.795924241936558019e+02
1.850000000000000000e+02 1.848100932023175801e+03 1.005708940809316165e-01 -3.796084218506236425e+02
1.860000000000000000e+02 1.849344492683244425e+03 1.034605008541666094e-01 -3.796244181737243935e+02
1.870000000000000000e+02 1.852481634979384353e+03 1.021667590992604846e-01 -3.796044394027038038e+02
1.880000000000000000e+02 1.857356588159883586e+03 1.023923341949459498e-01 -3.796484229330253015e+02
1.890000000000000000e+02 1.863737701562862412e+03 9.953056657428328846e-02 -3.796804070802577940e+02
1.900000000000000000e+02 1.871356726495863768e+03 9.896848185176113089e-02 -3.797283869178663736e+02
1.910000000000000000e+02 1.879941889150833049e+03 9.805827474558449774e-02 -3.796924060696860579e+02
1.920000000000000000e+02 1.889243609941913064e+03 8.731110443841068325e-02 -3.796724214260191843e+02
1.930000000000000000e+02 1.899084667752948008e+03 8.836086123161682182e-02 -3.796724222980856212e+02
1.940000000000000000e+02 1.909372645354359747e+03 9.139577934828838068e-02 -3.796764170873919966e+02
1.950000000000000000e+02 1.920074948068687945e+03 8.859492606708727069e-02 -3.796964023847183398e+02
1.960000000000000000e+02 1.931211489566186401e+03 9.089540473724883052e-02 -3.797043979187658351e+02
1.970000000000000000e+02 1.942796926177891010e+03 9.875495934564820777e-02 -3.796764098458106673e+02
1.980000000000000000e+02 1.954819519808312180e+03 1.027786391363827295e-01 -3.796924064845678117e+02
1.990000000000000000e+02 1.967202399807503525e+03 9.839218900428178816e-02 -3.797123881608464444e+02
2.000000000000000000e+02 1.979788987483126220e+03 9.633580931910752654e-02 -3.797283909265341322e+02
2.010000000000000000e+02 1.992350501558037422e+03 9.725747574506277138e-02 -3.797763809808589031e+02
2.020000000000000000e+02 2.004583618517872537e+03 9.463282070373026100e-02 -3.797803945813722635e+02
2.030000000000000000e+02 2.016132832959998495e+03 9.522518628264188545e-02 -3.798003933573601216e+02
2.040000000000000000e+02 2.026638823419525124e+03 9.663584135744827941e-02 -3.797644173864995878e+02
2.050000000000000000e+02 2.035783354574819441e+03 9.851027120722638530e-02 -3.797084529636798607e+02
2.060000000000000000e+02 2.043313494266623138e+03 9.811392937895188626e-02 -3.796964555013202585e+02
2.070000000000000000e+02 2.049057977671594017e+03 9.877647066015037003e-02 -3.796964662836765001e+02
2.080000000000000000e+02 2.052943852979746225e+03 9.906344200243430431e-02 -3.796964751824850168e+02
2.090000000000000000e+02 2.054998023643185206e+03 1.002386510823075338e-01 -3.797284565390599482e+02
2.100000000000000000e+02 2.055313872073064431e+03 9.967147704365560135e-02 -3.796884727461120974e+02
2.110000000000000000e+02 2.054052245298135404e+03 9.857185278422067598e-02 -3.796844642931877161e+02
2.120000000000000000e+02 2.051384562833306518e+03 9.698650874216360740e-02 -3.797084463752117358e+02
2.130000000000000000e+02 2.047517892096018386e+03 9.688871220618283653e-02 -3.797484194399203261e+02
2.140000000000000000e+02 2.042595669191478009e+03 9.743283755831808057e-02 -3.797684065120803325e+02
2.150000000000000000e+02 2.036726987125706728e+03 9.647730788062798546e-02 -3.797883851624286535e+02
2.160000000000000000e+02 2.030014489741541638e+03 9.648845182786358610e-02 -3.797763935577128223e+02
2.170000000000000000e+02 2.022484724095553702e+03 9.777590863202240135e-02 -3.797683954560296797e+02
2.180000000000000000e+02 2.014159459819094536e+03 9.794115031887146161e-02 -3.797564090335972082e+02
2.190000000000000000e+02 2.005041184077733988e+03 9.741647738937195267e-02 -3.797643927207604975e+02
2.200000000000000000e+02 1.995189900077923539e+03 9.669220519749248399e-02 -3.797683902926888209e+02
2.210000000000000000e+02 1.984713752089760419e+03 9.583008426007809388e-02 -3.797284229113211040e+02
2.220000000000000000e+02 1.973816950234069282e+03 9.769470428076386381e-02 -3.796964363550866892e+02
2.230000000000000000e+02 1.962743409128850089e+03 1.061100977063963030e-01 -3.797044193499563107e+02
2.240000000000000000e+02 1.951805387611999322e+03 1.077238961922711430e-01 -3.797243970214342994e+02
2.250000000000000000e+02 1.941338427453737722e+03 1.080716408643510318e-01 -3.796923968521546158e+02
2.260000000000000000e+02 1.931677208919338000e+03 1.083086494266606581e-01 -3.796484331805132797e+02
2.270000000000000000e+02 1.923125849873169727e+03 1.082506950957187464e-01 -3.796484353579206186e+02
2.280000000000000000e+02 1.915947828901892763e+03 1.101384649492773427e-01 -3.795964632259026530e+02
2.290000000000000000e+02 1.910316179696317249e+03 1.096468637236489435e-01 -3.796164665256813464e+02
2.300000000000000000e+02 1.906333446265638486e+03 1.150431979347380368e-01 -3.796044671196038394e+02
2.310000000000000000e+02 1.904031031353885282e+03 1.042872680612778602e-01 -3.795764826757490482e+02
2.320000000000000000e+02 1.903327256769513269e+03 1.051190907760870125e-01 -3.795804778457214752e+02
2.330000000000000000e+02 1.904050527235206346e+03 1.028036627033624556e-01 -3.795725044580032090e+02
2.340000000000000000e+02 1.905951556771096875e+03 9.900866597508475864e-02 -3.795924921294952128e+02
2.350000000000000000e+02 1.908688861910773312e+03 9.947598208902795613e-02 -3.795565105354629623e+02
2.360000000000000000e+02 1.911853287257495367e+03 9.958870734089120269e-02 -3.795685092875102100e+02
2.370000000000000000e+02 1.915009675768780198e+03 1.010135842203978840e-01 -3.795725240707255921e+02
2.380000000000000000e+02 1.917742790634541734e+03 1.008914106745830153e-01 -3.795805232807302900e+02
2.390000000000000000e+02 1.919700567322767029e+03 1.002299761816303619e-01 -3.795845303474474122e+02
2.400000000000000000e+02 1.920638048381695171e+03 9.919435497861578410e-02 -3.795925264953999090e+02
2.410000000000000000e+02 1.920431043892096341e+03 9.674890933524171732e-02 -3.795925423737900815e+02
2.420000000000000000e+02 1.919146296197879337e+03 9.716507756497656800e-02 -3.795965295841651255e+02
2.430000000000000000e+02 1.916985059524071175e+03 8.622583967802013860e-02 -3.796045052535259288e+02
2.440000000000000000e+02 1.914314528637587046e+03 8.661441307723119487e-02 -3.796364661607535709e+02
2.450000000000000000e+02 1.911635682365268394e+03 8.592720817112461940e-02 -3.796444547432618037e+02
2.460000000000000000e+02 1.909522529436516834e+03 8.551665150368681356e-02 -3.796004729830734163e+02
2.470000000000000000e+02 1.908541503461467528e+03 8.220499630360431076e-02 -3.796124599559461217e+02
2.480000000000000000e+02 1.909249625648144274e+03 8.451801315147898508e-02 -3.796284457049813454e+02
2.490000000000000000e+02 1.912110323868169871e+03 8.155660802146584565e-02 -3.796684187312324070e+02
2.500000000000000000e+02 1.917473134664801591e+03 7.795300075452797628e-02 -3.796843935686953273e+02
2.510000000000000000e+02 1.925506372009924689e+03 7.748424550568780433e-02 -3.797043833913897402e+02
2.520000000000000000e+02 1.936195002401407919e+03 7.598029966165421867e-02 -3.797043790928316298e+02
2.530000000000000000e+02 1.949312459551658094e+03 7.479623174728221302e-02 -3.797083725016578910e+02
2.540000000000000000e+02 1.964467247387651469e+03 7.430377629708487253e-02 -3.797003982265406421e+02
2.550000000000000000e+02 1.981126092067830314e+03 7.505376471662304760e-02 -3.797443881526144196e+02
2.560000000000000000e+02 1.998638180862708168e+03 7.427804936136749026e-02 -3.797324112686943636e+02
2.570000000000000000e+02 2.016287382263819381e+03 7.377226547343535001e-02 -3.797164316530513588e+02
2.580000000000000000e+02 2.033336783510094165e+03 7.753432571892722447e-02 -3.797404373793457353e+02
2.590000000000000000e+02 2.049088588400741628e+03 7.615389113804864329e-02 -3.797644410046332268e+02
2.600000000000000000e+02 2.062913506805367888e+03 7.604314123500534317e-02 -3.797404710366565155e+02
2.610000000000000000e+02 2.074292113617149880e+03 7.583073802098015681e-02 -3.797684666784306273e+02
2.620000000000000000e+02 2.082855201203642082e+03 7.483499457091057072e-02 -3.797444832986511187e+02
2.630000000000000000e+02 2.088394060889094817e+03 7.358352867258227681e-02 -3.797924578602511474e+02
2.640000000000000000e+02 2.090877895025004364e+03 7.352718289944348840e-02 -3.798324487484616157e+02
2.650000000000000000e+02 2.090418038653902386e+03 7.561494134274762691e-02 -3.798404285525594446e+02
2.660000000000000000e+02 2.087261257582589224e+03 7.301304678811149085e-02 -3.798244111518711179e+02
2.670000000000000000e+02 2.081743210635733703e+03 7.238718383397552136e-02 -3.798403979906507288e+02
2.680000000000000000e+02 2.074293838346942266e+03 7.329031860046772429e-02 -3.798723760466687054e+02
2.690000000000000000e+02 2.065395492741133239e+03 6.787304957525913673e-02 -3.798843573567443741e+02
2.700000000000000000e+02 2.055524857690925728e+03 6.836683768916541892e-02 -3.798883508405167504e+02
2.710000000000000000e+02 2.045169198215409779e+03 6.865722860065302802e-02 -3.798763467428457830e+02
2.720000000000000000e+02 2.034775926407735142e+03 7.058128737396532348e-02 -3.798643453452045833e+02
2.730000000000000000e+02 2.024737016666875206e+03 7.415143728861185723e-02 -3.798603534807356255e+02
2.740000000000000000e+02 2.015358652332791962e+03 7.435782165198612237e-02 -3.798683436562660063e+02
2.750000000000000000e+02 2.006862658495802862e+03 7.427601652771333163e-02 -3.798563443060201621e+02
2.760000000000000000e+02 1.999388850207513542e+03 7.389935640482360457e-02 -3.798443560495779820e+02
2.770000000000000000e+02 1.992986939080293723e+03 7.436405994005070019e-02 -3.798163841939895065e+02
2.780000000000000000e+02 1.987647309391277531e+03 6.981514794225868181e-02 -3.797964026635507366e+02
2.790000000000000000e+02 1.983326349055483888e+03 6.888501064407039076e-02 -3.797324338907299079e+02
2.800000000000000000e+02 1.979922339601567501e+03 6.608266901361807555e-02 -3.797044573249214068e+02
2.810000000000000000e+02 1.977318944945360727e+03 7.127639495946880288e-02 -3.797044684482146977e+02
2.820000000000000000e+02 1.975405423064176148e+03 6.784400284183543517e-02 -3.796644989927189613e+02
2.830000000000000000e+02 1.974070299056567819e+03 6.743758923763491786e-02 -3.796764940837439326e+02
