# time_fs temperature_K pressure_eV_per_A3 kinetic_energy_eV potential_energy_eV total_energy_eV
0.000000000000000000e+00 3.946897214676419935e+03 1.139940098015793934e-01 2.545777889474848052e+02 -7.439830311245464145e+02 -4.894052421770616093e+02
5.000000000000000000e+01 3.841563079174182803e+03 1.356496923076781491e-01 2.477836593164569763e+02 -7.445282770826187289e+02 -4.967446177661617526e+02
1.000000000000000000e+02 4.029754391600973122e+03 1.175568812540384311e-01 2.599221381292794035e+02 -7.536510102469073900e+02 -4.937288721176279864e+02
1.500000000000000000e+02 3.998143065249520532e+03 1.504119343988483404e-01 2.578831842040731317e+02 -7.479674173421781234e+02 -4.900842331381049917e+02
2.000000000000000000e+02 3.992810442853696259e+03 1.071718725086404367e-01 2.575392261162433556e+02 -7.693628965917179130e+02 -5.118236704754745574e+02
2.500000000000000000e+02 3.971105591085137803e+03 1.002787642736708285e-01 2.561392471271463478e+02 -7.436587783096222211e+02 -4.875195311824758733e+02
3.000000000000000000e+02 3.918506865295094485e+03 1.488672270603304260e-01 2.527465904186584282e+02 -7.542880147249467200e+02 -5.015414243062882633e+02
3.500000000000000000e+02 4.041220106854782443e+03 1.505600603961645412e-01 2.606616852416699430e+02 -7.510443213626848546e+02 -4.903826361210149116e+02
4.000000000000000000e+02 4.080021020842885264e+03 1.330985572284603680e-01 2.631643728859040721e+02 -7.580186092351398202e+02 -4.948542363492357481e+02
4.500000000000000000e+02 3.918477722450105375e+03 1.025862320986325876e-01 2.527447106836064279e+02 -7.549124506439463858e+02 -5.021677399603399863e+02
5.000000000000000000e+02 3.971723980156124071e+03 1.007862117050063594e-01 2.561791336795033658e+02 -7.488637173752817944e+02 -4.926845836957784286e+02
5.500000000000000000e+02 4.031122746362686939e+03 1.707180970144661913e-01 2.600103980232633489e+02 -7.559677494348724167e+02 -4.959573514116090678e+02
6.000000000000000000e+02 4.002155207034043997e+03 1.493076075535468006e-01 2.581419703160219683e+02 -7.581941227172270601e+02 -5.000521524012050918e+02
6.500000000000000000e+02 4.059090120849713458e+03 1.183135272553243605e-01 2.618143143586314068e+02 -7.538726027212564986e+02 -4.920582883626250918e+02
7.000000000000000000e+02 4.095873184926813337e+03 1.522080527128918392e-01 2.641868491914721062e+02 -7.643487190292819378e+02 -5.001618698378098316e+02
