# k_1_per_A S_k
1.000000000000000056e-01 1.328584354912518029e+00
1.397993311036789255e-01 1.217840276729096782e+00
1.795986622073578731e-01 1.078755989279919003e+00
2.193979933110368208e-01 9.178988061802990650e-01
2.591973244147157684e-01 7.427415825684429151e-01
2.989966555183947161e-01 5.612450608186894119e-01
3.387959866220736083e-01 3.814190879442982407e-01
3.785953177257525004e-01 2.108894086820358726e-01
4.183946488294314481e-01 5.649598333105509962e-02
4.581939799331103957e-01 -7.605364514661472342e-02
4.979933110367893434e-01 -1.824563143078337113e-01
5.377926421404682911e-01 -2.599960095826410189e-01
5.775919732441472387e-01 -3.076288285559209967e-01
6.173913043478260754e-01 -3.259678636285623377e-01
6.571906354515050230e-01 -3.171720301664775477e-01
6.969899665551839707e-01 -2.847487301708337970e-01
7.367892976588629184e-01 -2.332852848110107402e-01
7.765886287625418660e-01 -1.681279844315031191e-01
8.163879598662208137e-01 -9.503017175319650178e-02
8.561872909698997614e-01 -1.979187377433810902e-02
8.959866220735787090e-01 5.208688314429321675e-02
9.357859531772575457e-01 1.157187134712301946e-01
9.755852842809364933e-01 1.670900908897233750e-01
1.015384615384615552e+00 2.032577090303439027e-01
1.055183946488294389e+00 2.224711397016932990e-01
1.094983277591973447e+00 2.242178501050330341e-01
1.134782608695652284e+00 2.091915260423624634e-01
1.174581939799331343e+00 1.791891993503494929e-01
1.214381270903010179e+00 1.369466250931263840e-01
1.254180602006689238e+00 8.592448816861208982e-02
1.293979933110368075e+00 3.006020173525691952e-02
1.333779264214047133e+00 -2.649877150112511792e-02
1.373578595317725970e+00 -7.966397882155762389e-02
1.413377926421404807e+00 -1.256620829686756480e-01
1.453177257525083865e+00 -1.612642366485244061e-01
1.492976588628762702e+00 -1.839771354758421573e-01
1.532775919732441761e+00 -1.921867845360822891e-01
1.572575250836120597e+00 -1.852488863562533616e-01
1.612374581939799656e+00 -1.635226968544964965e-01
1.652173913043478493e+00 -1.283480444278271015e-01
1.691973244147157551e+00 -8.196784227574371862e-02
1.731772575250836388e+00 -2.740075880844528022e-02
1.771571906354515225e+00 3.172930452504352239e-02
1.811371237458194283e+00 9.139866257606465982e-02
1.851170568561873120e+00 1.474147038402292553e-01
1.890969899665552179e+00 1.956617246029147550e-01
1.930769230769231015e+00 2.323507134793900697e-01
1.970568561872910074e+00 2.542617618990384853e-01
2.010367892976588688e+00 2.589677680304600660e-01
2.050167224080267747e+00 2.450283930461952808e-01
2.089966555183946806e+00 2.121438458624903545e-01
2.129765886287625865e+00 1.612590550985242288e-01
2.169565217391304479e+00 9.461018018368982929e-02
2.209364548494983538e+00 1.570725772613301707e-02
2.249163879598662596e+00 -7.075090210138035296e-02
2.288963210702341655e+00 -1.590306672459496085e-01
2.328762541806020270e+00 -2.425842723270112966e-01
2.368561872909699328e+00 -3.143315962427140065e-01
2.408361204013378387e+00 -3.669936638682309571e-01
2.448160535117057002e+00 -3.934648059859970903e-01
2.487959866220736060e+00 -3.872069656921377501e-01
2.527759197324415119e+00 -3.426467153123795573e-01
2.567558528428094178e+00 -2.555534206089662419e-01
2.607357859531772792e+00 -1.233759193189345460e-01
2.647157190635451851e+00 5.448471076463234919e-02
2.686956521739130910e+00 2.764870779007116974e-01
2.726755852842809524e+00 5.388637396132035517e-01
2.766555183946488583e+00 8.356508441694175948e-01
2.806354515050167642e+00 1.158840283660852011e+00
2.846153846153846700e+00 1.498654550409515007e+00
2.885953177257525315e+00 1.843936894065332677e+00
2.925752508361204374e+00 2.182641600592534648e+00
2.965551839464883432e+00 2.502401788774438529e+00
3.005351170568562047e+00 2.791145602439203621e+00
3.045150501672241106e+00 3.037726608160262742e+00
3.084949832775920164e+00 3.232531068628613724e+00
3.124749163879599223e+00 3.368023927181021282e+00
3.164548494983277838e+00 3.439197042949728722e+00
3.204347826086956896e+00 3.443887520865436258e+00
3.244147157190635955e+00 3.382940758545095683e+00
3.283946488294315014e+00 3.260201761176487967e+00
3.323745819397993628e+00 3.082328851198498310e+00
3.363545150501672687e+00 2.858435460726263422e+00
3.403344481605351746e+00 2.599577464353356682e+00
3.443143812709030360e+00 2.318114647972933540e+00
3.482943143812709419e+00 2.026984572942454044e+00
3.522742474916388478e+00 1.738934503893230232e+00
3.562541806020067536e+00 1.465761568292153871e+00
3.602341137123746151e+00 1.217612435322230180e+00
3.642140468227425210e+00 1.002391299033896788e+00
3.681939799331104268e+00 8.253188444040924221e-01
3.721739130434782883e+00 6.886754552710665500e-01
3.761538461538461942e+00 5.917497436001939448e-01
3.801337792642141000e+00 5.309993270231971874e-01
3.841137123745820059e+00 5.004156267591517437e-01
3.880936454849498674e+00 4.920693892049844420e-01
3.920735785953177732e+00 4.967997792787730571e-01
3.960535117056856791e+00 5.049983339353256717e-01
4.000334448160534961e+00 5.074307513137987780e-01
4.040133779264214020e+00 4.960351666163985707e-01
4.079933110367893079e+00 4.646356972151854947e-01
4.119732441471572137e+00 4.095147723325706091e-01
4.159531772575251196e+00 3.297968975946179437e-01
4.199331103678930255e+00 2.276094997850935941e-01
4.239130434782608425e+00 1.080024966033324985e-01
4.278929765886287484e+00 -2.137387454780315110e-02
4.318729096989966543e+00 -1.508149528838318432e-01
4.358528428093645601e+00 -2.692955714353744145e-01
4.398327759197324660e+00 -3.653407673172719416e-01
4.438127090301003719e+00 -4.279699491146347068e-01
4.477926421404682777e+00 -4.476435223782013750e-01
